P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: Refrig-40
2680;340;1.940653126815880000;0.0022781328994077300;0.105895241457485000;0.00012431043452409300;0.151624365270214000;;;
2680;341;1.951629633016480000;0.0022831159181350400;0.105262225200601000;0.00012314112158788800;0.150652019399587000;;;
2680;342;1.962944615781390000;0.0022885258013453300;0.104626400401968000;0.00012198011848973000;0.149687845360099000;;;
2680;343;1.974513177211200000;0.0022942598578657400;0.103987716544618000;0.00012082717225336600;0.148731655477172000;;;
2680;344;1.986563754768300000;0.0023005806902680700;0.103346121499673000;0.00011968208468797700;0.147783331846730000;;;
2680;345;1.998820074020410000;0.0023071655136737500;0.102701561451840000;0.00011854468736925000;0.146842796693322000;;;
2680;346;2.011572284185010000;0.0023143459723880100;0.102053980820385000;0.00011741473141916600;0.145909876330822000;;;
2680;347;2.024640101787400000;0.0023219111617024000;0.101403322175204000;0.00011629202907936600;0.144984476430746000;;;
2680;348;2.038182065424120000;0.0023300395416585100;0.100749526147647000;0.00011517635431578900;0.144066459323779000;;;
2680;349;2.052173355400920000;0.0023386991145170200;0.100092531335663000;0.00011406751470991100;0.143155733878392000;;;
2680;350;2.066692303260670000;0.0023479751917791000;0.099432274202819100;0.00011296529857011300;0.142252190085482000;;;
2680;351;2.081685175936310000;0.0023578023599508700;0.098768688970707900;0.00011186948470228900;0.141355711532145000;;;
2680;352;2.097252220845870000;0.0023682898070546300;0.098101707504191000;0.00011077984403951400;0.140466177844219000;;;
2680;353;2.113362391662830000;0.0023793985299777300;0.097431259188888400;0.00010969618641955400;0.139583524670980000;;;
2680;354;2.130080391852370000;0.0023911963839609200;0.096757270800257500;0.00010861826480563100;0.138707622961154000;;;
2680;355;2.147574984683950000;0.0024038676044656400;0.096079666363539500;0.00010754585943045400;0.137838386295452000;;;
2680;356;2.165667888331540000;0.0024172064690677600;0.095398367003775900;0.00010647872238512200;0.136975701098593000;;;
2680;357;2.184603829014380000;0.0024314816966389100;0.094713290785015200;0.00010541665720512100;0.136119529692579000;;;
2680;358;2.204332234291430000;0.0024466293518000700;0.094024352537733400;0.00010435937792143300;0.135269729921227000;;;
2680;359;2.224950818087350000;0.0024627525372051300;0.093331463673387500;0.00010330668754300500;0.134426286368397000;;;
2680;360;2.246448095170970000;0.0024798305531733900;0.092634531984900300;0.00010225829084984500;0.133589069360294000;;;
2680;361;2.269086646623110000;0.0024981460174866100;0.091933461431739200;0.00010121394477872700;0.132758031165355000;;;
2680;362;2.292856091715490000;0.0025176782378164600;0.091228151908099200;0.00010017337484246100;0.131933098923288000;;;
3350;303;1.661162025870210000;0.0022841487198862400;0.127696270714458000;0.00017558628763734200;0.194702945366462000;;;
3350;304;1.666259952991180000;0.0022797024642922900;0.127141815023987000;0.00017394975406116100;0.193308399334432000;;;
3350;305;1.671411476348880000;0.0022754198562929400;0.126585711091144000;0.00017233077827666400;0.191929126256323000;;;
3350;306;1.676502662415360000;0.0022711445231588700;0.126027939140284000;0.00017072902427192300;0.190564844782036000;;;
3350;307;1.681833869428420000;0.0022672823687223500;0.125468478976767000;0.00016914421536243300;0.189215338287192000;;;
3350;308;1.687208667891160000;0.0022635642581148500;0.124907309974159000;0.00016757602531059200;0.187880333529645000;;;
3350;309;1.692637636849830000;0.0022600020436736800;0.124344411060920000;0.00016602408985781700;0.186559512983447000;;;
3350;310;1.698098194982340000;0.0022565645631748000;0.123779760706558000;0.00016448814472214900;0.185252669762776000;;;
3350;311;1.703742773042050000;0.0022534527224852400;0.123213336907209000;0.00016296792796032500;0.183959598674424000;;;
3350;312;1.709407523339010000;0.0022504461175667000;0.122645117170631000;0.00016146309408773000;0.182679999088830000;;;
3350;313;1.715178550369100000;0.0022476564997720800;0.122075078500566000;0.00015997334131361300;0.181413618140815000;;;
3350;314;1.721075545158460000;0.0022451083087270900;0.121503197380455000;0.00015849846843919400;0.180160315969332000;;;
3350;315;1.727051436707640000;0.0022427375050166400;0.120929449756449000;0.00015703817886677400;0.178919843759610000;;;
3350;316;1.733134478321540000;0.0022405775505758500;0.120353811019702000;0.00015559210809662500;0.177691873885573000;;;
3350;317;1.739336389628790000;0.0022386428764162300;0.119776255987897000;0.00015416009452222100;0.176476308983750000;;;
3350;318;1.745568366509930000;0.0022368171911084500;0.119196758885956000;0.00015274186019628400;0.175272918405076000;;;
3350;319;1.751993407613850000;0.0022353068923430000;0.118615293325910000;0.00015133708925869000;0.174081426856056000;;;
3350;320;1.758481017618430000;0.0022339437227037700;0.118031832285858000;0.00014994558836428200;0.172901698868024000;;;
3350;321;1.765119155872510000;0.0022328375003247100;0.117446348087993000;0.00014856708648512400;0.171733509122850000;;;
3350;322;1.771886791325810000;0.0022319588722664500;0.116858812375612000;0.00014720131351569400;0.170576632468755000;;;
3350;323;1.778771438524050000;0.0022312909200581900;0.116269196089073000;0.00014584808137648000;0.169430938172332000;;;
3350;324;1.785760777631790000;0.0022308154984627800;0.115677469440640000;0.00014450708901410500;0.168296164041857000;;;
3350;325;1.792876414190470000;0.0022305586513903000;0.115083601888135000;0.00014317814758059800;0.167172177723489000;;;
3350;326;1.800182438894670000;0.0022305974975533200;0.114487562107339000;0.00014186099365262900;0.166058759759261000;;;
3350;327;1.807658885993380000;0.0022309047811953400;0.113889317963075000;0.00014055540342240800;0.164955736533615000;;;
3350;328;1.815201513284910000;0.0022313506781804300;0.113288836478868000;0.00013926118960199300;0.163862977276545000;;;
3350;329;1.822934383140480000;0.0022320852494277400;0.112686083805131000;0.00013797805768735000;0.162780225113219000;;;
3350;330;1.830829880657290000;0.0022330734494149200;0.112081025185760000;0.00013670585354204000;0.161707388324404000;;;
3350;331;1.838911423687550000;0.0022343411374121000;0.111473624923044000;0.00013544431922802800;0.160644253014558000;;;
3350;332;1.847143576991050000;0.0022358429919614500;0.110863846340797000;0.00013419322514535800;0.159590638696534000;;;
3350;333;1.855609745070750000;0.0022376788931752200;0.110251651745587000;0.00013295241346094500;0.158546450608201000;;;
3350;334;1.864182157555790000;0.0022396918647229600;0.109637002385945000;0.00013172162458542600;0.157511473479529000;;;
3350;335;1.873021300939360000;0.0022420737542510200;0.109019858409421000;0.00013050068523478000;0.156485595470747000;;;
3350;336;1.882051103026690000;0.0022447300808104500;0.108400178817344000;0.00012928933851222500;0.155468605391646000;;;
3350;337;1.891263721479080000;0.0022476507183889400;0.107777921417138000;0.00012808743685425600;0.154460424083965000;;;
3350;338;1.900804360955980000;0.0022510049083311400;0.107153042772027000;0.00012689471372063800;0.153460830313035000;;;
3350;339;1.910412215155490000;0.0022544818802848800;0.106525498147949000;0.00012571098711454000;0.152469705695270000;;;
3350;340;1.920360830889790000;0.0022584035995077200;0.105895241457485000;0.00012453607188369500;0.151486929649611000;;;
3350;341;1.930577135284560000;0.0022626811821512700;0.105262225200601000;0.00012336976948484500;0.150512367034989000;;;
3350;342;1.941090478061850000;0.0022673462417211900;0.104626400401968000;0.00012221185896140400;0.149545857061752000;;;
3350;343;1.951812486617800000;0.0022722931810568000;0.103987716544618000;0.00012106213114122400;0.148587255056357000;;;
3350;344;1.962969017311680000;0.0022777825460197500;0.103346121499673000;0.00011992038064522100;0.147636423057568000;;;
3350;345;1.974278920883700000;0.0022834857928172900;0.102701561451840000;0.00011878643589552000;0.146693267186334000;;;
3350;346;1.986029324152150000;0.0022897333609301500;0.102053980820385000;0.00011766009779332900;0.145757662597766000;;;
3350;347;1.998034603879750000;0.0022963075460391000;0.101403322175204000;0.00011654113169622000;0.144829443279084000;;;
3350;348;2.010448877143110000;0.0023033834796425400;0.100749526147647000;0.00011542934354047000;0.143908496564322000;;;
3350;349;2.023241597237270000;0.0023109235585404100;0.100092531335663000;0.00011432455175564600;0.142994729156745000;;;
3350;350;2.036485245214070000;0.0023190073087972600;0.099432274202819100;0.00011322653633193000;0.142088003858203000;;;
3350;351;2.050118858920540000;0.0023275622808765200;0.098768688970707900;0.00011213509596262600;0.141188211144978000;;;
