P (kPa);T (K);cp (kJ/kg K);Pr; K  (W/m K);Mμ;Viscosidade cinemática ν (cSt)
10;323.2;1.7469636426;0.007614112976219950;0.13536841516197400;0.0005900010631702490;0.7040551011610060
10;324.4;1.7522901739;0.007550052268740020;0.13508886612166500;0.0005820542826334460;0.6954155770753290
10;325.6;1.7576667071;0.007487365433446890;0.13480945352882200;0.0005742656661715700;0.6869452625974700
10;326.8;1.7629972617;0.007425612233330570;0.13453017092844700;0.0005666309895735170;0.6786396874295250
10;328;1.7682923959;0.007364809473778390;0.13425101188582500;0.0005591457196175840;0.6704939900743360
10;329.2;1.7736383898;0.007305296460621050;0.13397196998548800;0.0005518063680685780;0.6625045410077570
10;330.4;1.778916751;0.007246557310219900;0.13369303883017300;0.0005446091096294620;0.6546672888506290
10;331.6;1.7842791512;0.007189181220543780;0.13341421203979600;0.0005375498262767830;0.6469778110888980
10;332.8;1.7895957974;0.007132615406418970;0.13313548325042900;0.0005306249603270130;0.6394323397245200
10;334;1.7950303464;0.007077492928286710;0.13285684611327300;0.0005238314721208140;0.6320277142181230
10;335.2;1.8002991672;0.007022663975864780;0.13257829429365400;0.0005171656068446070;0.6247598954788270
10;336.4;1.8056537125;0.006969097601183530;0.13229982147000500;0.0005106241368804260;0.6176254630433210
10;337.6;1.810929649;0.006916139303327620;0.13202142133286000;0.0005042043137735130;0.6106215607150150
10;338.8;1.8162811658;0.006864349838469930;0.13174308758385700;0.0004979023396942010;0.6037440465849310
10;340;1.8216758478;0.006813589052560600;0.13146481393473100;0.0004917160306521710;0.5969907183321740
10;341.2;1.8269253975;0.006763130043910110;0.13118659410632000;0.0004856421598689370;0.5903580959075050
10;342.4;1.8323184049;0.006714022777359440;0.13090842182757200;0.0004796776169231200;0.5838428243141550
10;343.6;1.8377222039;0.006665761277638410;0.13063029083454500;0.0004738204351474310;0.5774429264366730
10;344.8;1.8429914755;0.006617794880189320;0.13035219486942400;0.0004680673238564540;0.5711548004541820
10;346;1.8483948069;0.006571080383949090;0.13007412767952300;0.0004624161167700310;0.5649762009565510
10;347.2;1.8536745033;0.006524679444220130;0.12979608301629900;0.0004568643703653150;0.5589045328330860
10;348.4;1.8590781071;0.006479446660827470;0.12951805463436100;0.0004514093966263510;0.5529368891262520
10;349.6;1.8643690954;0.006434541609896930;0.12924003629047800;0.0004460492255626060;0.5470712295111690
10;350.8;1.8697283253;0.006390573764771830;0.12896202174259200;0.0004407813165415230;0.5413048032648010
10;352;1.8750768682;0.006347258520482010;0.12868400474882300;0.0004356038194770590;0.5356356954722280
10;353.2;1.8803805968;0.006304463452364710;0.12840597906647800;0.0004305143349533990;0.5300613058159290
10;354.4;1.8857651392;0.006262595850636070;0.12812793845105600;0.0004255108332510190;0.5245794771091850
10;355.6;1.8911739663;0.006221448297456090;0.12784987665524700;0.0004205913425352660;0.5191881132292520
10;356.8;1.8964465151;0.006180486114481190;0.12757178742793900;0.0004157542300835900;0.5138855270914510
10;358;1.9018123921;0.006140441607054970;0.12729366451321100;0.0004109970663375000;0.5086690373896550
10;359.2;1.9071685089;0.006100972181817070;0.12701550164932600;0.0004063186019597050;0.5035374121663900
320;298;1.6344834302;0.009288701955636970;0.14128216897350900;0.0008029007422196420;0.9343418637025980
320;300;1.6433992256;0.009128138774746060;0.14080906923239800;0.0007821135027317860;0.9119055412941570
320;302;1.6522862446;0.008973033889855900;0.14033673023853400;0.0007621235367316600;0.8903169443882100
320;304;1.6611349951;0.008823064763942340;0.13986511915073900;0.0007428890536239410;0.8695319064242530
320;306;1.6700782468;0.008678693051737070;0.13939420345773300;0.0007243729491623420;0.8495114268280740
320;308;1.6789344405;0.008538720321718080;0.13892395096196300;0.0007065390611240150;0.8302173205405950
320;310;1.6878060913;0.008403471725797800;0.13845432976377100;0.0006893546903799580;0.8116151931365090
320;312;1.6966944947;0.008272724684302820;0.13798530824586800;0.0006727872749838520;0.7936705535977360
320;314;1.7055281689;0.008145943389981290;0.13751685505811500;0.0006568079829460560;0.7763530590729840
320;316;1.7145267295;0.008023985520955480;0.13704893910257400;0.0006413890691218350;0.7596334246734300
320;318;1.7233575897;0.007905103330453810;0.13658152951882000;0.0006265043948869500;0.7434840498459490
320;320;1.732261971;0.007790255313743570;0.13611459566949500;0.0006121288061080290;0.7278782947114550
320;322;1.7411040149;0.007678659663778430;0.13564810712608500;0.0005982386116738020;0.7127910590520180
320;324;1.74995843;0.007570520053896580;0.13518203365490200;0.0005848129185207580;0.6982003908983750
320;326;1.75887989;0.007465912186641950;0.13471634520326100;0.0005718300659064340;0.6840832519432370
320;328;1.7677626002;0.007364252471426820;0.13425101188582500;0.0005592709937311510;0.6704195435598860
320;330;1.7766610253;0.007265635093165910;0.13378600397111600;0.0005471163444209730;0.6571886549049190
320;332;1.7854784216;0.007169560305275510;0.13332129186816200;0.0005353495345796810;0.6443731542252040
320;334;1.7944658433;0.007076911081283360;0.13285684611327300;0.0005239531808135870;0.6319545100012710
320;336;1.803264155;0.006986152875017660;0.13239263735693600;0.0005129116560854360;0.6199161686858730
320;338;1.812213767;0.006898518513604750;0.13192863635079500;0.0005022101459140560;0.6082424315512610
320;340;1.8210737431;0.006812979417321080;0.13146481393473100;0.0004918345974920670;0.5969184012960860
320;342;1.8299438804;0.006729827803242780;0.13100114102399100;0.0004817716710217780;0.5859299307220510
320;344;1.8388139871;0.006648932189887910;0.13053758859638600;0.0004720083602295930;0.5752631676127950
320;346;1.8477747667;0.006570526986770250;0.13007412767952300;0.0004625323289496630;0.5649049684403840
320;348;1.8566138961;0.006493779221593330;0.12961072933806000;0.0004533325226315820;0.5548436538309850
320;350;1.8654665682;0.006419099450443290;0.12914736466097400;0.0004443980887482650;0.5450676995427100
320;352;1.8743451714;0.006346446172234480;0.12868400474882300;0.0004357180960222280;0.5355653925985980
320;354;1.8832737241;0.006275826853007610;0.12822062070099500;0.0004272827705412320;0.5263263514852450
320;356;1.8921618442;0.006206876147797980;0.12775718360291500;0.0004190830811095640;0.5173410282248360
320;358;1.9011135679;0.006139869729948290;0.12729366451321100;0.0004111098520152690;0.5085996194039680
320;360;1.90995686;0.006074187578448330;0.12683003445081900;0.0004033543563055840;0.5000927985997950
320;362;1.9188771422;0.006010369720350500;0.12636626438199900;0.0003958085447081730;0.4918120056711240
320;364;1.9277827975;0.005948064490672150;0.12590232520727500;0.0003884644840839970;0.4837487555389230
320;366;1.9366978763;0.005887299371825510;0.12543818774824700;0.0003813151100939300;0.4758955780390310
320;368;1.9455997555;0.005827948365328720;0.12497382273429800;0.0003743529386618480;0.4682444171404540
320;370;1.95448907;0.005769971806951210;0.12450920078914400;0.0003675715506837430;0.4607884853487850
320;372;1.9635087557;0.005713738421367720;0.12404429241723700;0.0003609643386996120;0.4535207028982320
320;374;1.9723992515;0.005658440853249880;0.12357906798999100;0.0003545250011643960;0.4464343165950200
320;376;1.9812554435;0.005604318872731250;0.12311349773181100;0.0003482475220977510;0.4395228775343640
320;378;1.9902216695;0.005551746540744130;0.12264755170592200;0.0003421267747942370;0.4327810079535700
320;380;1.9991675503;0.005500304553650400;0.12218119979996200;0.0003361568216391330;0.4262022576016520
320;382;2.0081178233;0.005450026539527610;0.12171441171133200;0.0003303325962146580;0.4197812287798120
320;384;2.0170612154;0.005400850608941260;0.12124715693227700;0.0003246494337176610;0.4135129900954110
320;386;2.0260714851;0.005352932981734530;0.12077940473467900;0.0003191022942041430;0.4073920899751170
320;388;2.0350646692;0.005306013199397390;0.12031112415454600;0.0003136865488718700;0.4014135565542230
320;390;2.0440291465;0.005260036086482030;0.11984228397616400;0.0003083981162726140;0.3955730777700650
320;392;2.0529408479;0.005214908445678320;0.11937285271589800;0.0003032325546363370;0.3898658419239540
320;394;2.0619728473;0.005171041785907680;0.11890279860561800;0.0002981859537316850;0.3842876809458650
320;396;2.0709167191;0.005127879073470550;0.11843208957572400;0.0002932543970331470;0.3788343830552450
320;398;2.0799836431;0.005085919495338430;0.11796069323773200;0.0002884342823562140;0.3735021072422830
320;400;2.0889887414;0.005044678185022760;0.11748857686642000;0.0002837219985788760;0.3682869679055400
320;402;2.0980323296;0.005004373999340480;0.11701570738148000;0.0002791140800251680;0.3631852350132030
320;404;2.1070654965;0.004964865984613580;0.11654205132866000;0.0002746073472256160;0.3581935194156180
320;406;2.116139395;0.004926247491647180;0.11606757486036200;0.0002701984570914140;0.3533081886577230
320;408;2.1251922156;0.004888352520634470;0.11559224371566000;0.0002658844841339600;0.3485261256818380
320;410;2.1342880242;0.004851308760746560;0.11511602319971200;0.0002616626085707310;0.3438443251873910
320;412;2.1433265692;0.004814863752426510;0.11463887816251700;0.0002575298542979840;0.3392595496896450
320;414;2.1525121527;0.004779455229597600;0.11416077297699100;0.0002534834949631000;0.3347688627394440
320;416;2.1616171094;0.004744557260888300;0.11368167151631400;0.0002495211560311860;0.3303697676937620
320;418;2.1707442718;0.004710375552933400;0.11320153713051300;0.0002456400599492670;0.3260592112016040
320;420;2.1799591451;0.004677033216519090;0.11272033262222400;0.0002418378991353630;0.3218347377162980
320;422;2.1890960383;0.004644152757050300;0.11223802022160100;0.0002381122170748760;0.3176936712732200
320;424;2.198349243;0.004612135157742990;0.11175456156031300;0.0002344609911545300;0.3136338921514010
320;426;2.2075005994;0.004580501324267280;0.11126991764456800;0.0002308819328353460;0.3096529053967080
320;428;2.2167323496;0.004549614752066910;0.11078404882713600;0.0002273728458607360;0.3057483174728740
320;430;2.225981234;0.004519331064263730;0.11029691477827300;0.0002239319297178570;0.3019182466059550
320;432;2.2353008865;0.004489736407563200;0.10980847445551500;0.0002205569319976000;0.2981601835823440
320;434;2.2446669699;0.004460770470021630;0.10931868607226100;0.0002172462878405760;0.2944725277417820
320;436;2.2540024325;0.004432261758929510;0.10882750706506900;0.0002139979934896720;0.2908530680905730
320;438;2.2633742272;0.004404328052574450;0.10833489405960700;0.0002108102174338660;0.2872998078301050
320;440;2.272784071;0.004376962454794660;0.10784080283515200;0.0002076814736288360;0.2838112038751440
640;305;1.6651940578;0.008749854819359180;0.13962957639940000;0.0007336913774328300;0.8593417465381010
640;308;1.6784978202;0.008538252602914420;0.13892395096196300;0.0007066841384099820;0.8301327006839980
640;311;1.6917281989;0.008336715902701870;0.13821974601025200;0.0006811370498882040;0.8024786397160330
640;314;1.7050637438;0.008145450886088340;0.13751685505811500;0.0006569471628023200;0.7762711651517700
640;317;1.7184055879;0.007963300733275900;0.13681517293411900;0.0006340181704425640;0.7514085200173720
640;320;1.7317677719;0.007789735723303180;0.13611459566949500;0.0006122626518243100;0.7277983481405590
640;323;1.7450901675;0.007623949192984410;0.13541502038883900;0.0005916010843589080;0.7053566519572820
640;326;1.758353616;0.007465375122962530;0.13471634520326100;0.0005719600670590920;0.6840057881871850
640;329;1.7717111436;0.007314205177721210;0.13401846910570300;0.0005532722329920120;0.6636744540217320
640;332;1.7849176949;0.007168997427651490;0.13332129186816200;0.0005354756699320060;0.6442970819361860
640;335;1.7982688426;0.007030563644507660;0.13262471394052700;0.0005185134002821010;0.6258132954852250
640;338;1.8116161891;0.006897934836831050;0.13192863635079500;0.0005023332989200860;0.6081678857534810
640;341;1.8248625601;0.006770415148721580;0.13123296060639900;0.0004868868724227430;0.5913094051027570
640;344;1.8381765289;0.006648320900272290;0.13053758859638600;0.0004721286366725220;0.5751894639718180
640;347;1.8515172736;0.006531209577784380;0.12984242249422600;0.0004580179107733610;0.5597649678049880
640;350;1.8647860925;0.006418465212215980;0.12914736466097400;0.0004445163285320910;0.5449951466211340
640;353;1.8781098352;0.006310272756254470;0.12845231754855200;0.0004315877297124590;0.5308414551692460
640;356;1.8914348926;0.006206214738327680;0.12775718360291500;0.0004191994759653100;0.5172692293589580
640;359;1.9047639914;0.006106082680569550;0.12706186516682300;0.0004073209372667370;0.5042458724474080
640;362;1.9180998884;0.006009678107503460;0.12636626438199900;0.0003959233703997760;0.4917407350716610
640;365;1.9313985758;0.005916672455284160;0.12567028309039400;0.0003849800407364660;0.4797252963280800
640;368;1.94476796;0.005827224511698890;0.12497382273429800;0.0003744665369473370;0.4681735898988460
640;371;1.9581054022;0.005740847468347460;0.12427678425504100;0.0003643593758926010;0.4570604941769160
640;374;1.9715082424;0.005657676769558440;0.12357906798999100;0.0003546373315218230;0.4463634167844610
640;377;1.9848125778;0.005577089166273660;0.12288057356756700;0.0003452799137114860;0.4360604140517940
640;380;1.9982120816;0.005499500510060400;0.12218119979996200;0.0003362683955279500;0.4261315017933880
640;383;2.0115899099;0.005424450140250320;0.12148084457327000;0.0003275850515818130;0.4165577184348590
640;386;2.0250457895;0.005352083958049990;0.12077940473467900;0.0003192132829330280;0.4073213002073810
640;389;2.0384000499;0.005281807526556790;0.12007677597639200;0.0003111373643978730;0.3984053766495950
640;392;2.0518383861;0.005214007602488120;0.11937285271589800;0.0003033430731247830;0.3897947922800870
640;395;2.0653154042;0.005148452350002440;0.11866752797222200;0.0002958163736206020;0.3814744395889590
640;398;2.0787971971;0.005084962220686310;0.11796069323773200;0.0002885445821629060;0.3734307653040100
640;401;2.092299171;0.005023482491607560;0.11725223834505500;0.0002815154613548840;0.3656506207906350
640;404;2.1057868646;0.004963843639911920;0.11654205132866000;0.0002747175082158330;0.3581216435267810
640;407;2.1192630449;0.004905976026595680;0.11583001828057300;0.0002681400471775560;0.3508323917688170
640;410;2.1329080105;0.004850215065068110;0.11511602319971200;0.0002617728787149510;0.3437718987973950
640;413;2.1465235847;0.004796026378025050;0.11439994783423900;0.0002556064006748330;0.3369298404401330
640;416;2.160125331;0.004743383117746790;0.11368167151631400;0.0002496316828161290;0.3302966445559650
640;419;2.1738062739;0.004692419907188810;0.11296107098857700;0.0002438399339456040;0.3238627964123660
640;422;2.1874806212;0.004642889028891900;0.11223802022160100;0.0002382232179113900;0.3176197932921460
640;425;2.2012424308;0.004594929601644340;0.11151239022154900;0.0002327738079200620;0.3115592987470640
640;428;2.2149796574;0.004548248085936150;0.11078404882713600;0.0002274844088688490;0.3056734435976260
640;431;2.2288524611;0.004503119409452650;0.11005286049497600;0.0002223481279287550;0.2999547944720650
640;434;2.2427616757;0.004459287107738530;0.10931868607226100;0.0002173585418041370;0.2943964526467530
640;437;2.2566462172;0.004416581156044390;0.10858138255565300;0.0002125093798182740;0.2889916329567510
640;440;2.2707083148;0.004375349232434200;0.10784080283515200;0.0002077947091785740;0.2837339182527990
640;443;2.2847294334;0.004335119328193910;0.10709679542156600;0.0002032089143786250;0.2786172379054670
640;446;2.2987939144;0.004296015730064900;0.10634920415610700;0.0001987467650163280;0.2736359676130190
640;449;2.3130675707;0.004258301696157610;0.10559786790045100;0.0001944031318794940;0.2687845455345050
640;452;2.3273841979;0.004221622797444350;0.10484262020545500;0.0001901731549064300;0.2640577061960360
640;455;2.3417368107;0.004185929961100230;0.10408328895651500;0.0001860522308478260;0.2594504690256630
640;458;2.3561591194;0.004151250431690550;0.10331969599333700;0.0001820360641428830;0.2549582152387080
640;461;2.3706991723;0.004117630007259180;0.10255165670166200;0.0001781203553243920;0.2505762569625020
640;464;2.3854195636;0.004085138842124520;0.10177897957418900;0.0001743011037213230;0.2463002630137760
640;467;2.4001262298;0.004053408489363740;0.10100146573764800;0.0001705744446145060;0.2421260353679820
640;470;2.4151406428;0.004022951206522380;0.10021890844260100;0.0001669367702592760;0.2380496844552180
640;473;2.4301062997;0.003993136376987880;0.09943109251216610;0.0001633845863274200;0.2340674303798910
640;476;2.4453200865;0.003964422477602490;0.09863779374538780;0.0001599143968224950;0.2301754396979460
640;479;2.4606304538;0.003936532544844510;0.09783877827045460;0.0001565231114720850;0.2263704132306530
640;482;2.4761325243;0.003909586958836730;0.09703380184236700;0.0001532075050613860;0.2226488131881250
640;485;2.4917033056;0.003883362186186940;0.09622260907897030;0.0001499645807415160;0.2190073880584200
640;488;2.507688372;0.003858368683549600;0.09540493262847240;0.0001467915265811530;0.2154431160992430
640;491;2.5237335872;0.003834026372071740;0.09458049226065500;0.0001436855710321910;0.2119529982722370
640;494;2.5400090552;0.003810567356412430;0.09374899387292840;0.0001406439299955050;0.2085339808614400
640;497;2.5565909189;0.003788077586852850;0.09291012840115670;0.0001376640949414700;0.2051833841124870
640;500;2.573433198;0.003766455920728060;0.09206357062375350;0.0001347434939966800;0.2018984050769180
640;503;2.5905614212;0.003745711651324730;0.09120897784588550;0.0001318797262365020;0.1986764683409190
640;506;2.6080456477;0.003725915548210040;0.09034598844867680;0.0001290704107795300;0.1955150049060910
640;509;2.6258345665;0.003706962437550480;0.08947422028602130;0.0001263132026533840;0.1924114781170730
640;512;2.6440194084;0.003688950717277270;0.08859326890891740;0.0001236058259811440;0.1893634372797250
640;515;2.6626960776;0.003671981634831280;0.08770270559405740;0.0001209461068318750;0.1863685729810600
640;518;2.6818547971;0.003656005621953600;0.08680207514962280;0.0001183318631169770;0.1834245532653980
960;295;1.6204136061;0.009540235812989530;0.14199331768303100;0.0008359901011848880;0.9694964565691250
960;298.5;1.6358730168;0.009246885566629860;0.14116382090930800;0.0007979382780246650;0.9284695628319120
960;302;1.6514686493;0.008972150146050160;0.14033673023853400;0.0007624257446597430;0.8901398667426320
960;305.5;1.6669563391;0.008713207114565640;0.13951186895373800;0.0007292307426731570;0.8542740652865210
960;309;1.682513296;0.008469702129506840;0.13868906343318900;0.0006981549915299190;0.8206633946430280
960;312.5;1.6980539167;0.008239977533835960;0.13786814288693800;0.0006690190392764760;0.7891185498114850
960;316;1.7135832353;0.008023002686920860;0.13704893910257400;0.0006416636111001350;0.7594716006780030
960;319.5;1.7290746376;0.007817694364668960;0.13623128619921900;0.0006159448153597490;0.7315706547710050
960;323;1.7445855425;0.007623436969280010;0.13541502038883900;0.0005917324473258810;0.7052781025628270
960;326.5;1.7599927166;0.007438910771170860;0.13459997974398200;0.0005689098765330760;0.6804707217473670
960;330;1.7755691834;0.007264544640910520;0.13378600397111600;0.0005473706162862310;0.6570358030009470
960;333.5;1.7910183651;0.007098436669451130;0.13297293418874400;0.0005270185780789810;0.6348716335025230
960;337;1.8065289836;0.006940752924945130;0.13216061270951500;0.0005077660904165420;0.6138852894803820
960;340.5;1.8220295156;0.006790655442062250;0.13134888282557200;0.0004895337854477010;0.5939926485874990
960;344;1.8375466514;0.006647736763005170;0.13053758859638600;0.0004722489771868140;0.5751165668070370
960;347.5;1.8530739837;0.006511504217497430;0.12972657463835000;0.0004558453387803290;0.5571866041964400
960;351;1.8685934155;0.006381466710786910;0.12891568591539300;0.0004402622589500750;0.5401383519432540
960;354.5;1.8841205458;0.006257291041785990;0.12810476752990100;0.0004254445481435130;0.5239131759923100
960;358;1.8996367519;0.006138550046238010;0.12729366451321100;0.0004113410257985590;0.5084565727809860
960;361.5;1.9151576433;0.006024963882475830;0.12648222161493800;0.0003979050077976110;0.4937188461708360
960;365;1.9306055909;0.005915991119147560;0.12567028309039400;0.0003850938183329410;0.4796545854409680
960;368.5;1.9461835927;0.005811964584109590;0.12485769248533600;0.0003728674362986300;0.4662210498693040
960;372;1.961779856;0.005712264339273430;0.12404429241723700;0.0003611892465389500;0.4533791584173940
960;375.5;1.9772674353;0.005616288701744520;0.12322992435228400;0.0003500259092383280;0.4410933918651900
960;379;1.9928286856;0.005524338872314740;0.12241442837723100;0.0003393461716588730;0.4293303552156840
960;382.5;2.0084086952;0.005436037694271070;0.12159764296522900;0.0003291209464847080;0.4180589152163820
960;386;2.0240363546;0.005351266371688140;0.12077940473467900;0.0003193236946953500;0.4072507299554160
960;389.5;2.0395819042;0.005269497116194800;0.11995954820012300;0.0003099294477931500;0.3968790494567000
960;393;2.0552577323;0.005191110137041510;0.11913790551409200;0.0003009150528011510;0.3869190595837370
960;396.5;2.0708843934;0.005115484284038680;0.11831430619879500;0.0002922591796294550;0.3773479279757210
960;400;2.0865776863;0.005042760031531790;0.11748857686642000;0.0002839418361750500;0.3681442133182670
960;403.5;2.1022302577;0.004972538464600870;0.11666054092673600;0.0002759445712133320;0.3592881556298970
960;407;2.1179595588;0.004904962245208700;0.11583001828057300;0.0002682496293008110;0.3507606039482140
960;410.5;2.1338222972;0.004840035311067210;0.11499682499763900;0.0002608411648769770;0.3425446209008050
960;414;2.1496340575;0.004777211702298960;0.11416077297699100;0.0002537037309656350;0.3346235346113210
960;417.5;2.1654374412;0.004716491318192030;0.11332166958833700;0.0002468234180394770;0.3269824506689000
960;421;2.1813534577;0.004658029121813560;0.11247931729213700;0.0002401866298690110;0.3196066600611030
960;424.5;2.1973243917;0.004601603949946120;0.11163351323631500;0.0002337812374829120;0.3124831834171650
960;428;2.2132655281;0.004546942278055880;0.11078404882713600;0.0002275952292911990;0.3055989953735030
960;431.5;2.2293522453;0.004494323225411910;0.10993070927156700;0.0002216177999280840;0.2989424901709990
960;435;2.24551391;0.004443511969144840;0.10907327308813900;0.0002158385179971590;0.2925023845923110
960;438.5;2.2617052409;0.004394341714240610;0.10821151158301500;0.0002102477151764390;0.2862682534347260
960;442;2.2779599738;0.004346808121676870;0.10734518828758400;0.0002048363191804580;0.2802303195153980
960;445.5;2.294352696;0.004300978191373310;0.10647405835348100;0.0001995955563995700;0.2743790587917530
960;449;2.3107593606;0.004256550358003020;0.10559786790045100;0.0001945172872922380;0.2687056682438060
960;452.5;2.3273492712;0.004213773301288550;0.10471635331191300;0.0001895937920694910;0.2632017845927970
960;456;2.3439451593;0.004172264148440890;0.10382924047247000;0.0001848178980937480;0.2578596716638450
960;459.5;2.3607321915;0.004132295267633090;0.10293624394084300;0.0001801826379295900;0.2526717555052850
960;463;2.3776686338;0.004093731227123200;0.10203706605090200;0.0001756814712032390;0.2476309401858160
960;466.5;2.394712965;0.004056446338138190;0.10113139593248800;0.0001713082472491630;0.2427305662910430
960;470;2.4119330632;0.004020500113776620;0.10021890844260100;0.0001670569299578320;0.2379640296756490
960;473.5;2.4292210657;0.003985666918495720;0.09929926299621870;0.0001629220959552850;0.2333254957074760
960;477;2.4467841382;0.003952237688958570;0.09837210228452020;0.0001588983368501510;0.2288090589087300
960;480.5;2.4644348678;0.003919857783999670;0.09743705086650960;0.0001549805139035070;0.2244091095030150
960;484;2.4824258985;0.003888887517282200;0.09649371361797200;0.0001511639072956040;0.2201205589022560
960;487.5;2.500641859;0.003859089806883580;0.09554167401927390;0.0001474437049085210;0.2159381060071560
960;491;2.5190788279;0.003830419078445770;0.09458049226065500;0.0001438156352971330;0.2118571638873300
960;494.5;2.5377631081;0.003802869273090630;0.09360970314028360;0.0001402752930692280;0.2078728818021810
960;498;2.5568211369;0.003776586986673270;0.09262881372632960;0.0001368186328948610;0.2039808748738890
960;501.5;2.5762446821;0.003751512787819000;0.09163730074952780;0.0001334417138190640;0.2001768561610320
960;505;2.5960155183;0.003727574790886540;0.09063460768697780;0.0001301407007855180;0.1964566439614590
960;508.5;2.6162313051;0.003704869444723140;0.08962014149104510;0.0001269119145542710;0.1928162434474060
960;512;2.6368286773;0.003683262013615440;0.08859326890891740;0.0001237517722865580;0.1892517649567960
960;515.5;2.6580431372;0.003663034157193460;0.08755331232829090;0.0001206567226621550;0.1857593314547040
960;519;2.6798401499;0.003644086547725300;0.08649954507236250;0.0001176233696621640;0.1823352755573940
960;522.5;2.7022366203;0.003626392687282490;0.08543118605223870;0.0001146483716640140;0.1789759950760150
960;526;2.7254143769;0.003610141612246180;0.08434739366628960;0.0001117283442635980;0.1756778096870310
960;529.5;2.7494444282;0.003595369433661650;0.08324725881293760;0.0001088600470362540;0.1724372625485610
960;533;2.7744850513;0.003582217487765910;0.08212979685462200;0.0001060401440700990;0.1692507570004190
960;536.5;2.800536297;0.003570617006757530;0.08099393833456240;0.0001032653402758490;0.1661147833638490
960;540;2.8278760722;0.003560846526718320;0.07983851820225430;0.0001005322379713030;0.1630257055360770
960;543.5;2.8566929337;0.003553057680762670;0.07866226324538470;0.0000978374522894190;0.1599799638183520
1280;300;1.6422028403;0.009126865626356940;0.14080906923239800;0.0007825741268642550;0.9116369227480740
1280;303.7;1.6585904433;0.008844044788652330;0.13993581569162000;0.0007461749381993950;0.8723386417978050
1280;307.4;1.6749447734;0.008578632927256870;0.13906495897861100;0.0007122546695734970;0.8356762140345560
1280;311.1;1.6912819602;0.008329261604695890;0.13819629572895200;0.0006805920757099270;0.8014166836672370
1280;314.8;1.707754077;0.008095330274700360;0.13732962594138100;0.0006509887421474640;0.7693508227371780
1280;318.5;1.7241188186;0.007874473572650630;0.13646475264846000;0.0006232680002865360;0.7392922591287620
1280;322.2;1.7405492866;0.007666446921505870;0.13560148159795900;0.0005972721192850440;0.7110745367976950
1280;325.9;1.7569246676;0.007469722994616110;0.13473962094362900;0.0005728575979320740;0.6845458430168350
1280;329.6;1.7732817574;0.007283614086581570;0.13387898094412300;0.0005498972892812370;0.6595718153656580
1280;333.3;1.7896148745;0.007107316274206750;0.13301937366883600;0.0005282760960019020;0.6360306735707150
1280;337;1.8059510203;0.006940210567974600;0.13216061270951500;0.0005078889021307950;0.6138109457510430
1280;340.7;1.8223290956;0.006781800969104150;0.13130251289650900;0.0004886425351813810;0.5928140338106180
1280;344.4;1.8386995229;0.006631281982343240;0.13044489001853800;0.0004704503580470500;0.5729478638243060
1280;348.1;1.8550786503;0.006488180042930980;0.12958756054492900;0.0004532354593074580;0.5541309028500580
1280;351.8;1.8714604568;0.006351966442694010;0.12873034134921600;0.0004369265754016290;0.5362873502146450
1280;355.5;1.8878385938;0.006222174809778860;0.12787304943304800;0.0004214600070353420;0.5193496030900650
1280;359.2;1.9042179699;0.006098393508665850;0.12701550164932600;0.0004067761795164680;0.5032541555242330
1280;362.9;1.9205569168;0.005980116031280230;0.12615751442348200;0.0003928217736535070;0.4879443195957780
1280;366.6;1.9368946503;0.005867113891645840;0.12529890347178600;0.0003795471979080180;0.4733672030429630
1280;370.3;1.9533425241;0.005759390549658100;0.12443948351554100;0.0003669072763787610;0.4594746412776510
1280;374;1.9697289999;0.005656132096194520;0.12357906798999100;0.0003548607615121640;0.4462226752631970
1280;377.7;1.9861175692;0.005557254574710060;0.12271746874671100;0.0003433695090217120;0.4335705907974500
1280;381.4;2.002537269;0.005462572613512140;0.12185449574818800;0.0003323978243053630;0.4214801519276540
1280;385.1;2.0189448928;0.005371734074857700;0.12098995675325100;0.0003219136271287410;0.4099171308533640
1280;388.8;2.0354675481;0.005284851847820810;0.12012365699188900;0.0003118869329136630;0.3988494459823390
1280;392.5;2.0519151085;0.005201216788245870;0.11925539882795100;0.0003022898851408810;0.3882472448997400
1280;396.2;2.0684027168;0.005120940454842670;0.11838498140805600;0.0002930969078707300;0.3780831448971300
1280;399.9;2.0849611165;0.005043914101857940;0.11751220029497000;0.0002842841717835830;0.3683315909351580
1280;403.6;2.10154646;0.004969859437412120;0.11663684708351500;0.0002758296075047570;0.3589689093375620
1280;407.3;2.1181012439;0.004898488525484670;0.11575870899694600;0.0002677127495156580;0.3499731419065730
1280;411;2.1346683864;0.004829758540191100;0.11487756846152000;0.0002599143365286970;0.3413235561983100
1280;414.7;2.1513941749;0.004763864670204910;0.11399320265679000;0.0002524168732598130;0.3330014110916380
1280;418.4;2.1681198812;0.004700311237955830;0.11310538303888300;0.0002452034629509240;0.3249884520849140
1280;422.1;2.1848642684;0.004639028040804310;0.11221387483378300;0.0002382588792638150;0.3172683468130380
1280;425.8;2.2016337352;0.004579915081532940;0.11131843649728800;0.0002315684838973720;0.3098252792321140
1280;429.5;2.2184742041;0.004522964446004270;0.11041881913797400;0.0002251188642251690;0.3026448163249060
1280;433.2;2.2353934351;0.004468087936021260;0.10951476589909100;0.0002188973075775630;0.2957132285927040
1280;436.9;2.2523469188;0.004415101364986610;0.10860601129481900;0.0002128919593622760;0.2890177193713150
1280;440.6;2.2693955263;0.004364037019625480;0.10769228049581700;0.0002070917534498990;0.2825463505219510
