10;248.6051964;1421.914652;0.824703355;0.010359261;6.01E-06;0.170711643
10;251.9637937;1437.382989;0.823417881;0.010634498;6.09E-06;0.17550014
10;255.3223911;1452.890497;0.822184709;0.010913471;6.18E-06;0.180354131
10;258.6809885;1468.432933;0.8209999;0.011196168;6.26E-06;0.185273553
10;262.0395859;1484.006413;0.819859938;0.011482574;6.34E-06;0.190258325
10;265.3981833;1499.607354;0.818761667;0.011772673;6.43E-06;0.19530835
10;268.7567807;1515.23243;0.817702244;0.012066449;6.51E-06;0.200423517
10;272.115378;1530.878527;0.816679106;0.012363881;6.60E-06;0.2056037
10;275.4739754;1546.542716;0.815689926;0.012664952;6.68E-06;0.210848763
10;278.8325728;1562.222221;0.814732595;0.01296964;6.76E-06;0.216158555
10;282.1911702;1577.914402;0.81380519;0.013277923;6.85E-06;0.221532915
10;285.5497676;1593.616728;0.812905956;0.013589778;6.93E-06;0.226971672
10;288.9083649;1609.32677;0.812033287;0.01390518;7.02E-06;0.232474645
10;292.2669623;1625.042181;0.81118571;0.014224104;7.10E-06;0.238041642
10;295.6255597;1640.760691;0.810361872;0.014546524;7.18E-06;0.243672466
10;298.9841571;1656.480094;0.809560527;0.01487241;7.27E-06;0.249366908
10;302.3427545;1672.198241;0.808780524;0.015201734;7.35E-06;0.255124755
10;305.7013519;1687.913037;0.808020802;0.015534467;7.44E-06;0.260945783
10;309.0599492;1703.622435;0.807280375;0.015870576;7.52E-06;0.266829766
10;312.4185466;1719.324429;0.806558332;0.016210029;7.60E-06;0.27277647
10;315.777144;1735.017057;0.805853823;0.016552795;7.69E-06;0.278785653
10;319.1357414;1750.698395;0.80516606;0.016898837;7.77E-06;0.284857072
10;322.4943388;1766.366556;0.804494307;0.017248123;7.86E-06;0.290990477
10;325.8529361;1782.01969;0.803837878;0.017600615;7.94E-06;0.297185613
10;329.2115335;1797.655983;0.803196131;0.017956278;8.02E-06;0.303442224
10;332.5701309;1813.273655;0.802568466;0.018315074;8.11E-06;0.309760047
10;335.9287283;1828.870963;0.80195432;0.018676965;8.19E-06;0.316138817
10;339.2873257;1844.4462;0.801353165;0.019041913;8.27E-06;0.322578268
10;342.6459231;1859.997693;0.800764504;0.019409878;8.36E-06;0.329078129
10;346.0045204;1875.523808;0.80018787;0.019780821;8.44E-06;0.335638127
10;349.3631178;1891.022945;0.799622824;0.020154703;8.52E-06;0.342257988
10;352.7217152;1906.493546;0.799068952;0.020531481;8.61E-06;0.348937436
10;356.0803126;1921.934088;0.79852586;0.020911116;8.69E-06;0.355676193
10;359.43891;1937.343087;0.79799318;0.021293566;8.77E-06;0.36247398
10;362.7975073;1952.7191;0.797470562;0.021678789;8.85E-06;0.369330518
10;366.1561047;1968.060725;0.796957672;0.022066744;8.94E-06;0.376245526
10;369.5147021;1983.366599;0.796454199;0.022457389;9.02E-06;0.383218724
10;372.8732995;1998.6354;0.795959842;0.022850682;9.10E-06;0.39024983
10;376.2318969;2013.86585;0.795474318;0.02324658;9.18E-06;0.397338564
10;379.5904943;2029.05671;0.794997359;0.023645041;9.26E-06;0.404484645
10;382.9490916;2044.206786;0.794528707;0.024046024;9.35E-06;0.411687791
10;386.307689;2059.314924;0.794068118;0.024449485;9.43E-06;0.418947724
10;389.6662864;2074.380016;0.793615359;0.024855383;9.51E-06;0.426264164
10;393.0248838;2089.400994;0.793170208;0.025263676;9.59E-06;0.433636833
10;396.3834812;2104.376833;0.792732454;0.025674321;9.67E-06;0.441065453
10;399.7420785;2119.30655;0.792301891;0.026087278;9.75E-06;0.448549748
10;403.1006759;2134.189207;0.791878328;0.026502505;9.83E-06;0.456089443
10;406.4592733;2149.023904;0.791461577;0.02691996;9.91E-06;0.463684265
10;409.8178707;2163.809787;0.791051462;0.027339602;9.99E-06;0.471333943
10;413.1764681;2178.546039;0.79064781;0.027761392;1.01E-05;0.479038205
10;416.5350655;2193.231888;0.790250459;0.028185288;1.02E-05;0.486796784
10;419.8936628;2207.866598;0.789859251;0.02861125;1.02E-05;0.494609412
10;423.2522602;2222.449477;0.789474035;0.029039239;1.03E-05;0.502475827
10;426.6108576;2236.979867;0.789094667;0.029469217;1.04E-05;0.510395764
10;429.969455;2251.457153;0.788721005;0.029901143;1.05E-05;0.518368965
10;433.3280524;2265.880755;0.788352915;0.03033498;1.06E-05;0.52639517
10;436.6866497;2280.250129;0.787990269;0.030770689;1.06E-05;0.534474124
10;440.0452471;2294.564771;0.78763294;0.031208233;1.07E-05;0.542605574
10;443.4038445;2308.824207;0.787280809;0.031647576;1.08E-05;0.550789268
10;446.7624419;2323.028;0.786933759;0.032088681;1.09E-05;0.559024958
10;450.1210393;2337.175747;0.786591678;0.032531511;1.09E-05;0.567312398
10;453.4796367;2351.267075;0.786254457;0.032976031;1.10E-05;0.575651345
10;456.838234;2365.301644;0.785921991;0.033422206;1.11E-05;0.584041558
10;460.1968314;2379.279145;0.785594179;0.033870002;1.12E-05;0.592482798
10;463.5554288;2393.199297;0.785270922;0.034319385;1.13E-05;0.600974829
10;466.9140262;2407.061848;0.784952126;0.03477032;1.13E-05;0.60951742
10;470.2726236;2420.866575;0.784637698;0.035222776;1.14E-05;0.61811034
10;473.6312209;2434.613281;0.784327549;0.03567672;1.15E-05;0.626753361
10;476.9898183;2448.301794;0.784021593;0.03613212;1.16E-05;0.635446259
10;480.3484157;2461.931967;0.783719745;0.036588945;1.16E-05;0.644188812
10;483.7070131;2475.503677;0.783421924;0.037047163;1.17E-05;0.6529808
