P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: 13-ClHexaFC3
260;470;0.90329881375014300000;0.0008177169867992160;0.018084790663032100;0.00001637137158021300;1.076289349881780;;;
260;475;0.90714303856153000000;0.0008195000031319850;0.018345026805463000;0.00001657263395679310;1.102444294585220;;;
260;480;0.91092198804693200000;0.0008213094379573090;0.018604846859721000;0.00001677458280527530;1.128933185205130;;;
260;485;0.91463601384809400000;0.0008231437743148310;0.018864218247947100;0.00001697720576602270;1.155756887322590;;;
260;490;0.91828627776720700000;0.0008250016751692160;0.019123109903309300;0.00001718047855733580;1.182915394125760;;;
260;495;0.92187336446618300000;0.0008268818479204730;0.019381492235990200;0.00001738438784901000;1.210409374062410;;;
260;500;0.92539780759121400000;0.0008287825226655470;0.019639337099173300;0.00001758891064038700;1.238238762623880;;;
260;505;0.92886113816198000000;0.0008307030145315930;0.019896617755058100;0.00001779402718991490;1.266403646240240;;;
260;510;0.93226377982655100000;0.0008326418217765630;0.020153308840931500;0.00001799972084216440;1.294904263409480;;;
260;515;0.93560583829460800000;0.0008345968044326350;0.020409386335326900;0.00001820596657128950;1.323740184466830;;;
260;520;0.93888939280358700000;0.0008365680428918780;0.020664827524302100;0.00001841274856357880;1.352911572153490;;;
260;525;0.94211429956557900000;0.0008385532892541820;0.020919610967868400;0.00001862004280702760;1.382417925134300;;;
260;530;0.94528186045229600000;0.0008405518704568400;0.021173716466601000;0.00001882783085672300;1.412259079798360;;;
260;535;0.94839305244524100000;0.0008425626029224810;0.021427125028461800;0.00001903608866659070;1.442434385966760;;;
260;540;0.95144800542810900000;0.0008445838940009220;0.021679818835863300;0.00001924479919991960;1.472943651260090;;;
260;545;0.95444822272416100000;0.0008466151831795220;0.021931781213001600;0.00001945394053550950;1.503786249018480;;;
260;550;0.95739422806405900000;0.0008486549346564620;0.022182996593485500;0.00001966348759235400;1.534961234807850;;;
260;555;0.96028693660041300000;0.0008507025183609370;0.022433450488286000;0.00001987342751268880;1.566468547411930;;;
260;560;0.96312706673828200000;0.0008527566268957070;0.022683129454028600;0.00002008373518788500;1.598307108048380;;;
260;565;0.96591579110344400000;0.0008548166130599220;0.022932021061650900;0.00002029439083105320;1.630476186016820;;;
260;570;0.96865385623948800000;0.0008568815875649480;0.023180113865444100;0.00002050537727281520;1.662975199977230;;;
260;575;0.97134207099379200000;0.0008589503090831370;0.023427397372495900;0.00002071666698584440;1.695802666074810;;;
260;580;0.97398111081245000000;0.0008610220971757600;0.023673862012551200;0.00002092824808613920;1.728958307109090;;;
260;585;0.97657174499789100000;0.0008630959788116170;0.023919499108304300;0.00002114009912872310;1.762441010744790;;;
260;590;0.97911483603336000000;0.0008651712902997620;0.024164300846133900;0.00002135220361580650;1.796250014122650;;;
260;595;0.98161146880750700000;0.0008672473537103160;0.024408260247293500;0.00002156453931192710;1.830384015869360;;;
260;600;0.98406233329515300000;0.0008693233701361690;0.024651371139564200;0.00002177708902419280;1.864842077835600;;;
260;605;0.98646811425229700000;0.0008713985134061670;0.024893628129378500;0.00002198983447292490;1.899623114834620;;;
260;610;0.98882942604294500000;0.0008734721158182210;0.025135026574420000;0.00002220276244302660;1.934726426770450;;;
260;615;0.99114804396796800000;0.0008755440809877350;0.025375562556704800;0.00002241584769648690;1.970150216030880;;;
260;620;0.99342324105212300000;0.0008776126958728630;0.025615232856146500;0.00002262907956379730;2.005893899589770;;;
260;625;0.99565726537302600000;0.0008796786032530040;0.025854034924607400;0.00002284243998602490;2.041956201014260;;;
260;630;0.99784999287726100000;0.0008817404540012310;0.026091966860436600;0.00002305591308265540;2.078335985334270;;;
260;635;1.00000232936575000000;0.0008837978891883550;0.026329027383494000;0.00002326948462277390;2.115032219285990;;;
260;640;1.00211491442821000000;0.0008858503055684170;0.026565215810660500;0.00002348313971236720;2.152043765673830;;;
260;645;1.00418912429573000000;0.0008878977894469690;0.026800532031829500;0.00002369686403818910;2.189369495917400;;;
260;650;1.00622558322328000000;0.0008899395986756730;0.027034976486379100;0.00002391063845487190;2.227007788178130;;;
260;655;1.00822429375933000000;0.0008919750823449760;0.027268550140119200;0.00002412446060585300;2.264958539302380;;;
260;660;1.01018654400589000000;0.0008940038128953110;0.027501254462710100;0.00002433830315297060;2.303219274770400;;;
260;665;1.01211309652861000000;0.0008960257128579460;0.027733091405546000;0.00002455216030860490;2.341789493703960;;;
260;670;1.01400435043720000000;0.0008980403056402840;0.027964063380098700;0.00002476602394652490;2.380668453033140;;;
260;675;1.01586143955441000000;0.0009000473391752800;0.028194173236713500;0.00002497987384291470;2.419854213439230;;;
260;680;1.01768487554147000000;0.0009020466364389210;0.028423424243852800;0.00002519370666838520;2.459346424442090;;;
260;685;1.01947551676663000000;0.0009040378890863750;0.028651820067776600;0.00002540750661154400;2.499143497880160;;;
260;690;1.02123311579047000000;0.0009060199785723350;0.028879364752655300;0.00002562126220723910;2.539244229258690;;;
260;695;1.02295977224406000000;0.0009079940596119240;0.029106062701105200;0.00002583496707140350;2.579647887361280;;;
520;366;0.83551882822366800000;0.0008262411498963280;0.012885111203449100;0.00001274203373718570;0.282879895589036;;;
520;370.7;0.83874256755291100000;0.0008251007316539230;0.013122037440613200;0.00001290861238225770;0.292747887635964;;;
520;375.4;0.84208999941456400000;0.0008242084271815110;0.013359959327757300;0.00001307626390575250;0.302704296725276;;;
520;380.1;0.84553352140536400000;0.0008235337717118880;0.013598772691584700;0.00001324494923245550;0.312754606885486;;;
520;384.8;0.84904942451477800000;0.0008230512903106360;0.013838381750530400;0.00001341464657619230;0.322903902158929;;;
520;389.5;0.85262114448283800000;0.0008227422429776410;0.014078697843834600;0.00001358532979998610;0.333156510650077;;;
520;394.2;0.85623298569329400000;0.0008225891733178420;0.014319638436420900;0.00001375697939748050;0.343516374579884;;;
520;398.9;0.85986968984051500000;0.0008225752819577930;0.014561126329792100;0.00001392957879300680;0.353987054949378;;;
520;403.6;0.86352170093367300000;0.0008226891282604970;0.014803089028913000;0.00001410310869500010;0.364571659141718;;;
520;408.3;0.86718028661086100000;0.0008229205076859690;0.015045458228647200;0.00001427755717588440;0.375273154274415;;;
520;413;0.87083768328534200000;0.0008232598668627950;0.015288169392842500;0.00001445290728743460;0.386094096683777;;;
520;417.7;0.87448728887398800000;0.0008236989764708520;0.015531161405934200;0.00001462914546184450;0.397036885654756;;;
520;422.4;0.87812305020563900000;0.0008242302832671750;0.015774376281833500;0.00001480626049856440;0.408103773056183;;;
520;427.1;0.88174071274219800000;0.0008248474178963570;0.016017758918445000;0.00001498423163797890;0.419296559910335;;;
520;431.8;0.88533614507973300000;0.0008255450170865140;0.016261256888812900;0.00001516305379683130;0.430617314394672;;;
520;436.5;0.88890635580840300000;0.0008263178633025890;0.016504820261878300;0.00001534270480109850;0.442067478418000;;;
520;441.2;0.89244718699034900000;0.0008271601893274690;0.016748401447337300;0.00001552317169470980;0.453648616471902;;;
520;445.9;0.89595685338440000000;0.0008280685086627470;0.016991955060233800;0.00001570444249948210;0.465362203665109;;;
520;450.6;0.89776448056355100000;0.0008275005652535320;0.017235437697628600;0.00001588649890473150;0.477209576441055;;;
520;455.3;0.90127546779250800000;0.0008285970350515110;0.017478806814065900;0.00001606932399685310;0.489193791795153;;;
520;460;0.90474591549409700000;0.0008297442126059260;0.017722022805083300;0.00001625290107019450;0.501316399848001;;;
520;464.7;0.90817468971479500000;0.0008309391795451940;0.017965048247685900;0.00001643721480072290;0.513578317681063;;;
520;469.4;0.91156083874005600000;0.0008321790236147470;0.018207847416655400;0.00001662224619726060;0.525980273292919;;;
520;474.1;0.91490343514800900000;0.0008334610401739920;0.018450386217548800;0.00001680797939730370;0.538523021105195;;;
520;478.8;0.91820399569801300000;0.0008347848094783070;0.018692632124845300;0.00001699439930570630;0.551207276061661;;;
520;483.5;0.92145954851429000000;0.0008361455574983670;0.018934554124502500;0.00001718148489528580;0.564033499154366;;;
520;488.2;0.92467021930646900000;0.0008375416844920260;0.019176122660306700;0.00001736922173938410;0.577002305622259;;;
520;492.9;0.92783730351106800000;0.0008389723280599160;0.019417309583507000;0.00001755758834473360;0.590114021673960;;;
520;497.6;0.93095948390802000000;0.0008404344999516590;0.019658088105304400;0.00001774656763518130;0.603369063942790;;;
520;502.3;0.93403700369666200000;0.0008419266404789740;0.019898432751839200;0.00001793614232760470;0.616767791606832;;;
520;507;0.93706910072681700000;0.0008434463118168240;0.020138319321375500;0.00001812629521625370;0.630310518124228;;;
520;511.7;0.94005775181080400000;0.0008449932874603940;0.020377724843430600;0.00001831700304927570;0.643997298114718;;;
520;516.4;0.94300057124362600000;0.0008465637747424070;0.020616627539635300;0.00001850824969214450;0.657828385435645;;;
520;521.1;0.94590003433615800000;0.0008481582536296140;0.020855006786145000;0.00001870001637919840;0.671803898306783;;;
520;525.8;0.94875505271568800000;0.0008497740486458310;0.021092843077448900;0.00001889228479792480;0.685923927746798;;;
520;530.5;0.95156617848710400000;0.0008514098618528850;0.021330117991447400;0.00001908503393981240;0.700188424268101;;;
520;535.2;0.95433439436548000000;0.0008530650254558150;0.021566814155687500;0.00001927824772464040;0.714597476610422;;;
520;539.9;0.95705819183537500000;0.0008547364702432790;0.021802915214660900;0.00001947190562765520;0.729150971250103;;;
520;544.6;0.95974006992583600000;0.0008564248853087840;0.022038405798086300;0.00001966599056291670;0.743848883191378;;;
520;549.3;0.96237963263698100000;0.0008581283008726790;0.022273271490103600;0.00001986048329629210;0.758691069977154;;;
520;554;0.96497664136099500000;0.0008598448829808210;0.022507498799323900;0.00002005536387285020;0.773677323563037;;;
520;558.7;0.96753233053101100000;0.0008615743215793210;0.022741075129680800;0.00002025061670661260;0.788807568017934;;;
520;563.4;0.97004695962192000000;0.0008633153290336180;0.022973988752041200;0.00002044622320801190;0.804081578500965;;;
520;568.1;0.97252014568945200000;0.0008650660448269620;0.023206228776533600;0.00002064216420816020;0.819499072537221;;;
520;572.8;0.97495428397158100000;0.0008668272831268830;0.023437785125563600;0.00002083842487479770;0.835059906548774;;;
520;577.5;0.97734770088982400000;0.0008685961709967740;0.023668648507483400;0.00002103498831332100;0.850763825685256;;;
520;582.2;0.97970182575342200000;0.0008703724042937320;0.023898810390891100;0.00002123183249524250;0.866610335119658;;;
520;586.9;0.98201783078194800000;0.0008721558643695010;0.024128262979535000;0.00002142894496925240;0.882599296912442;;;
520;591.6;0.98429538651424800000;0.0008739448789557510;0.024356999187802600;0.00002162630750743780;0.898730310139402;;;
520;596.3;0.98653535105882000000;0.0008757390487916640;0.024585012616774700;0.00002182390680722970;0.915003149293505;;;
520;601;0.98873727855865500000;0.0008775365416790210;0.024812297530827600;0.00002202172229012570;0.931417257690468;;;
520;605.7;0.99090360633431500000;0.0008793386066498610;0.025038848834766600;0.00002221974600327750;0.947972583472841;;;
520;610.4;0.99303291615271600000;0.0008811424872524640;0.025264662051478200;0.00002241795493132360;0.964668411705638;;;
520;615.1;0.99512738773433300000;0.0008829489651017610;0.025489733300084100;0.00002261633426577700;0.981504346832766;;;
520;619.8;0.99718567640342300000;0.0008847560198620150;0.025714059274587600;0.00002281487718549620;0.998480318419274;;;
520;624.5;0.99921087573490500000;0.0008865648194280900;0.025937637222997500;0.00002301355721742450;1.015595376282670;;;
520;629.2;1.00120112334633000000;0.0008883731837865480;0.026160464926918600;0.00002321237459141750;1.032849717372660;;;
520;633.9;1.00315853366441000000;0.0008901816513659570;0.026382540681599800;0.00002341130822601630;1.050242580817270;;;
520;638.6;1.00508248472945000000;0.0008919886071611840;0.026603863276425000;0.00002361034373754180;1.067773475933490;;;
520;643.3;1.00697437185613000000;0.0008937943629370180;0.026824431975840800;0.00002380946999157540;1.085442037419570;;;
520;648;1.00883435253810000000;0.0008955982905336930;0.027044246500707600;0.00002400867979353510;1.103248063167180;;;
520;652.7;1.01066362240704000000;0.0008974001036368690;0.027263307010066500;0.00002420795009723210;1.121190604919740;;;
520;657.4;1.01246142649400000000;0.0008991986569864960;0.027481614083310800;0.00002440728093820440;1.139269756973870;;;
520;662.1;1.01422934534761000000;0.0009009941982734750;0.027699168702754300;0.00002460665372448510;1.157484736164080;;;
520;666.8;1.01596772264791000000;0.0009027863391441440;0.027915972236584800;0.00002480606206015260;1.175835309327320;;;
520;671.5;1.01767625130703000000;0.0009045736089737600;0.028132026422197100;0.00002500548542406200;1.194320558310450;;;
520;676.2;1.01935695425081000000;0.0009063574631874740;0.028347333349892400;0.00002520492653333730;1.212940652624830;;;
520;680.9;1.02100912868430000000;0.0009081363243678410;0.028561895446939000;0.00002540437104767740;1.231694937782980;;;
520;685.6;1.02263407627991000000;0.0009099104008081120;0.028775715461983000;0.00002560380432930770;1.250582723249880;;;
520;690.3;1.02423179941284000000;0.0009116792779739690;0.028988796449801200;0.00002580322641011510;1.269604018442310;;;
520;695;1.02580320218973000000;0.0009134427713808680;0.029201141756388300;0.00002600262096716230;1.288758021526350;;;
520;699.7;1.02734814933070000000;0.0009152000702858790;0.029412755004368600;0.00002620197979120950;1.308044311610650;;;
780;384;0.88327205811789100000;0.0008698190623437040;0.014064044994863000;0.00001384983745128120;0.200281885574471;;;
780;388.4;0.88368427933275800000;0.0008661228999741910;0.014279951215255000;0.00001399616701044570;0.207248833883746;;;
780;392.8;0.88454053938819600000;0.0008630188968963550;0.014497204842606300;0.00001414447520969500;0.214231545523898;;;
780;397.2;0.88575153146019900000;0.0008604079706629530;0.014715631386126500;0.00001429458046444270;0.221238326398497;;;
780;401.6;0.88725117743477700000;0.0008582163255855510;0.014935080861059400;0.00001444633779575200;0.228276161855240;;;
780;406;0.88898291394680900000;0.0008563809333085260;0.015155422560551500;0.00001459962246008560;0.235350884176105;;;
780;410.4;0.89090522232865500000;0.0008548550929739590;0.015376541216435400;0.00001475433552497990;0.242467569985403;;;
780;414.8;0.89298278689999700000;0.0008535988715120370;0.015598334125003500;0.00001491038864566800;0.249630530793630;;;
780;419.2;0.89518601472371400000;0.0008525787848876490;0.015820708958149900;0.00001506770726725840;0.256843540081794;;;
780;423.6;0.89749519166486900000;0.0008517716713262420;0.016043582070817400;0.00001522623055970940;0.264109974009558;;;
780;428;0.89988808160180700000;0.0008511521326702560;0.016266877174090400;0.00001538589907087880;0.271432708823807;;;
780;432.4;0.90234873356781800000;0.0008507014596705600;0.016490524281856400;0.00001554666456043040;0.278814374396597;;;
780;436.8;0.90486352418578300000;0.0008504031887456700;0.016714458865005000;0.00001570847839153280;0.286257219376424;;;
780;441.2;0.90742134376083900000;0.0008502436846647830;0.016938621165060700;0.00001587129922780160;0.293763301931454;;;
780;445.6;0.91001235681276300000;0.0008502109843391190;0.017162955631698800;0.00001603509369136800;0.301334552530912;;;
780;450;0.91001508596299500000;0.0008478596970323950;0.017387410345875800;0.00001619982426162950;0.308972655268984;;;
780;454.4;0.91276151490843400000;0.0008481608499611580;0.017611934102833500;0.00001636545007007410;0.316680701505384;;;
780;458.8;0.91551182086029100000;0.0008485525682283220;0.017836480751337300;0.00001653194552472300;0.324460832445134;;;
780;463.2;0.91826235223390400000;0.0008490288318504740;0.018061008162763100;0.00001669927622009990;0.332314070298092;;;
780;467.6;0.92100564754356900000;0.0008495808038819650;0.018285476646457400;0.00001686742094372150;0.340241562234885;;;
780;472;0.92374071459964800000;0.0008502051546921410;0.018509848758608300;0.00001703634859697750;0.348244139106426;;;
780;476.4;0.92646406019870700000;0.0008508968197986310;0.018734089136176600;0.00001720603912512030;0.356322746326637;;;
780;480.8;0.92917176503730200000;0.0008516500650441320;0.018958164351655600;0.00001737646634425730;0.364478107758264;;;
780;485.2;0.93186339309482300000;0.0008524624795415300;0.019182042785240300;0.00001754760609392640;0.372710898742476;;;
780;489.6;0.93453630162572700000;0.0008533298425123150;0.019405694511629900;0.00001771943819907720;0.381021797992540;;;
780;494;0.93718750143407400000;0.0008542475049531760;0.019629091199192300;0.00001789193961267090;0.389411349690636;;;
780;498.4;0.93981610523222900000;0.0008552128427297720;0.019852206019626100;0.00001806508895727670;0.397880065108504;;;
780;502.8;0.94242245138350500000;0.0008562242221440160;0.020075013566579400;0.00001823886182925870;0.406428324860855;;;
780;507.2;0.94500232611388800000;0.0008572762927140020;0.020297489781945100;0.00001841324228610330;0.415056638108456;;;
