   7.5920000e+02   3.0690241e+02   2.4875184e+03   3.5971869e+00
   7.5920000e+02   3.0710944e+02   2.4887791e+03   3.5949154e+00
   7.5920000e+02   3.0731647e+02   2.4900421e+03   3.5926496e+00
   7.5920000e+02   3.0752350e+02   2.4913075e+03   3.5903896e+00
   7.5920000e+02   3.0773054e+02   2.4925752e+03   3.5881353e+00
   7.5920000e+02   3.0793757e+02   2.4938453e+03   3.5858867e+00
   7.5920000e+02   3.0814460e+02   2.4951178e+03   3.5836437e+00
   7.5920000e+02   3.0835164e+02   2.4963927e+03   3.5814064e+00
   7.5920000e+02   3.0855867e+02   2.4976700e+03   3.5791746e+00
   7.5920000e+02   3.0876570e+02   2.4989497e+03   3.5769485e+00
   7.5920000e+02   3.0897273e+02   2.5002318e+03   3.5747278e+00
   7.5920000e+02   3.0917977e+02   2.5015163e+03   3.5725127e+00
   7.5920000e+02   3.0938680e+02   2.5028033e+03   3.5703031e+00
   7.5920000e+02   3.0959383e+02   2.5040928e+03   3.5680989e+00
   7.5920000e+02   3.0980086e+02   2.5053847e+03   3.5659002e+00
   7.5920000e+02   3.1000790e+02   2.5066790e+03   3.5637068e+00
   7.5920000e+02   3.1021493e+02   2.5079759e+03   3.5615189e+00
   7.5920000e+02   3.1042196e+02   2.5092752e+03   3.5593363e+00
   7.5920000e+02   3.1062899e+02   2.5105771e+03   3.5571591e+00
   7.5920000e+02   3.1083603e+02   2.5118814e+03   3.5549871e+00
   7.5920000e+02   3.1104306e+02   2.5131883e+03   3.5528204e+00
   7.5920000e+02   3.1125009e+02   2.5144978e+03   3.5506590e+00
   7.5920000e+02   3.1145713e+02   2.5158097e+03   3.5485028e+00
   7.5920000e+02   3.1166416e+02   2.5171243e+03   3.5463518e+00
   7.5920000e+02   3.1187119e+02   2.5184414e+03   3.5442060e+00
   7.5920000e+02   3.1207822e+02   2.5197611e+03   3.5420654e+00
   7.5920000e+02   3.1228526e+02   2.5210833e+03   3.5399298e+00
   7.5920000e+02   3.1249229e+02   2.5224082e+03   3.5377994e+00
   7.5920000e+02   3.1269932e+02   2.5237357e+03   3.5356741e+00
   7.5920000e+02   3.1290635e+02   2.5250659e+03   3.5335537e+00
   7.5920000e+02   3.1311339e+02   2.5263987e+03   3.5314385e+00
   7.5920000e+02   3.1332042e+02   2.5277341e+03   3.5293282e+00
   7.5920000e+02   3.1352745e+02   2.5290722e+03   3.5272229e+00
   7.5920000e+02   3.1373449e+02   2.5304130e+03   3.5251226e+00
   7.5920000e+02   3.1394152e+02   2.5317564e+03   3.5230271e+00
   7.5920000e+02   3.1414855e+02   2.5331026e+03   3.5209366e+00
   7.5920000e+02   3.1435558e+02   2.5344515e+03   3.5188510e+00
   7.5920000e+02   3.1456262e+02   2.5358031e+03   3.5167702e+00
   7.5920000e+02   3.1476965e+02   2.5371575e+03   3.5146943e+00
   7.5920000e+02   3.1497668e+02   2.5385146e+03   3.5126232e+00
   7.5920000e+02   3.1518371e+02   2.5398745e+03   3.5105568e+00
   7.5920000e+02   3.1539075e+02   2.5412371e+03   3.5084953e+00
   7.5920000e+02   3.1559778e+02   2.5426026e+03   3.5064384e+00
   7.5920000e+02   3.1580481e+02   2.5439709e+03   3.5043863e+00
   7.5920000e+02   3.1601185e+02   2.5453420e+03   3.5023389e+00
   7.5920000e+02   3.1621888e+02   2.5467159e+03   3.5002962e+00
   7.5920000e+02   3.1642591e+02   2.5480927e+03   3.4982581e+00
   7.5920000e+02   3.1663294e+02   2.5494723e+03   3.4962246e+00
   7.5920000e+02   3.1683998e+02   2.5508549e+03   3.4941957e+00
   7.5920000e+02   3.1704701e+02   2.5522403e+03   3.4921714e+00
   7.5920000e+02   3.1725404e+02   2.5536286e+03   3.4901517e+00
   7.5920000e+02   3.1746107e+02   2.5550199e+03   3.4881365e+00
   7.5920000e+02   3.1766811e+02   2.5564141e+03   3.4861259e+00
   7.5920000e+02   3.1787514e+02   2.5578112e+03   3.4841197e+00
   7.5920000e+02   3.1808217e+02   2.5592113e+03   3.4821180e+00
   7.5920000e+02   3.1828920e+02   2.5606145e+03   3.4801208e+00
   7.5920000e+02   3.1849624e+02   2.5620206e+03   3.4781279e+00
   7.5920000e+02   3.1870327e+02   2.5634297e+03   3.4761395e+00
   7.5920000e+02   3.1891030e+02   2.5648418e+03   3.4741555e+00
   7.5920000e+02   3.1911734e+02   2.5662570e+03   3.4721758e+00
   7.5920000e+02   3.1932437e+02   2.5676753e+03   3.4702005e+00
   7.5920000e+02   3.1953140e+02   2.5690967e+03   3.4682296e+00
   7.5920000e+02   3.1973843e+02   2.5705211e+03   3.4662629e+00
   7.5920000e+02   3.1994547e+02   2.5719487e+03   3.4643005e+00
   7.5920000e+02   3.2015250e+02   2.5733794e+03   3.4623423e+00
   7.5920000e+02   3.2035953e+02   2.5748132e+03   3.4603885e+00
   7.5920000e+02   3.2056656e+02   2.5762502e+03   3.4584388e+00
   7.5920000e+02   3.2077360e+02   2.5776904e+03   3.4564933e+00
   7.5920000e+02   3.2098063e+02   2.5791338e+03   3.4545521e+00
   7.5920000e+02   3.2118766e+02   2.5805804e+03   3.4526149e+00
   7.5920000e+02   3.2139470e+02   2.5820302e+03   3.4506820e+00
   7.5920000e+02   3.2160173e+02   2.5834833e+03   3.4487531e+00
   7.5920000e+02   3.2180876e+02   2.5849397e+03   3.4468284e+00
   7.5920000e+02   3.2201579e+02   2.5863994e+03   3.4449077e+00
   7.5920000e+02   3.2222283e+02   2.5878623e+03   3.4429911e+00
   7.5920000e+02   3.2242986e+02   2.5893286e+03   3.4410786e+00
   7.5920000e+02   3.2263689e+02   2.5907983e+03   3.4391701e+00
   7.5920000e+02   3.2284392e+02   2.5922713e+03   3.4372656e+00
   7.5920000e+02   3.2305096e+02   2.5937477e+03   3.4353651e+00
   7.5920000e+02   3.2325799e+02   2.5952275e+03   3.4334686e+00
   7.5920000e+02   3.2346502e+02   2.5967107e+03   3.4315760e+00
   7.5920000e+02   3.2367206e+02   2.5981974e+03   3.4296874e+00
   7.5920000e+02   3.2387909e+02   2.5996876e+03   3.4278027e+00
   7.5920000e+02   3.2408612e+02   2.6011812e+03   3.4259219e+00
   7.5920000e+02   3.2429315e+02   2.6026784e+03   3.4240449e+00
   7.5920000e+02   3.2450019e+02   2.6041790e+03   3.4221719e+00
   7.5920000e+02   3.2470722e+02   2.6056833e+03   3.4203027e+00
   7.5920000e+02   3.2491425e+02   2.6071910e+03   3.4184373e+00
   7.5920000e+02   3.2512128e+02   2.6087024e+03   3.4165758e+00
   7.5920000e+02   3.2532832e+02   2.6102174e+03   3.4147180e+00
   7.5920000e+02   3.2553535e+02   2.6117361e+03   3.4128640e+00
   7.5920000e+02   3.2574238e+02   2.6132584e+03   3.4110138e+00
   7.5920000e+02   3.2594941e+02   2.6147844e+03   3.4091674e+00
   7.5920000e+02   3.2615645e+02   2.6163141e+03   3.4073247e+00
   7.5920000e+02   3.2636348e+02   2.6178475e+03   3.4054857e+00
   7.5920000e+02   3.2657051e+02   2.6193847e+03   3.4036504e+00
   7.5920000e+02   3.2677755e+02   2.6209256e+03   3.4018188e+00
   7.5920000e+02   3.2698458e+02   2.6224704e+03   3.3999908e+00
   7.5920000e+02   3.2719161e+02   2.6240189e+03   3.3981665e+00
   7.5920000e+02   3.2739864e+02   2.6255713e+03   3.3963459e+00
   7.5920000e+02   3.2760568e+02   2.6271276e+03   3.3945289e+00
   7.5920000e+02   3.2781271e+02   2.6286878e+03   3.3927155e+00
   7.5920000e+02   3.2801974e+02   2.6302519e+03   3.3909057e+00
   7.5920000e+02   3.2822677e+02   2.6318200e+03   3.3890994e+00
   7.5920000e+02   3.2843381e+02   2.6333920e+03   3.3872968e+00
   7.5920000e+02   3.2864084e+02   2.6349681e+03   3.3854977e+00
   7.5920000e+02   3.2884787e+02   2.6365481e+03   3.3837021e+00
   7.5920000e+02   3.2905491e+02   2.6381323e+03   3.3819100e+00
   7.5920000e+02   3.2926194e+02   2.6397205e+03   3.3801215e+00
   7.5920000e+02   3.2946897e+02   2.6413128e+03   3.3783365e+00
   7.5920000e+02   3.2967600e+02   2.6429092e+03   3.3765549e+00
   7.5920000e+02   3.2988304e+02   2.6445098e+03   3.3747768e+00
   7.5920000e+02   3.3009007e+02   2.6461146e+03   3.3730022e+00
   7.5920000e+02   3.3029710e+02   2.6477236e+03   3.3712310e+00
   7.5920000e+02   3.3050413e+02   2.6493369e+03   3.3694633e+00
   7.5920000e+02   3.3071117e+02   2.6509545e+03   3.3676989e+00
   7.5920000e+02   3.3091820e+02   2.6525763e+03   3.3659380e+00
   7.5920000e+02   3.3112523e+02   2.6542025e+03   3.3641805e+00
   7.5920000e+02   3.3133227e+02   2.6558331e+03   3.3624264e+00
   7.5920000e+02   3.3153930e+02   2.6574680e+03   3.3606756e+00
   7.5920000e+02   3.3174633e+02   2.6591074e+03   3.3589282e+00
   7.5920000e+02   3.3195336e+02   2.6607513e+03   3.3571841e+00
   7.5920000e+02   3.3216040e+02   2.6623996e+03   3.3554434e+00
   7.5920000e+02   3.3236743e+02   2.6640525e+03   3.3537060e+00
   7.5920000e+02   3.3257446e+02   2.6657099e+03   3.3519719e+00
   7.5920000e+02   3.3278149e+02   2.6673719e+03   3.3502412e+00
   7.5920000e+02   3.3298853e+02   2.6690386e+03   3.3485137e+00
   7.5920000e+02   3.3319556e+02   2.6707099e+03   3.3467895e+00
   7.5920000e+02   3.3340259e+02   2.6723859e+03   3.3450686e+00
   7.5920000e+02   3.3360962e+02   2.6740666e+03   3.3433510e+00
   7.5920000e+02   3.3381666e+02   2.6757520e+03   3.3416366e+00
   7.5920000e+02   3.3402369e+02   2.6774423e+03   3.3399255e+00
   7.5920000e+02   3.3423072e+02   2.6791374e+03   3.3382176e+00
   7.5920000e+02   3.3443776e+02   2.6808374e+03   3.3365129e+00
   7.5920000e+02   3.3464479e+02   2.6825422e+03   3.3348115e+00
   7.5920000e+02   3.3485182e+02   2.6842520e+03   3.3331133e+00
   7.5920000e+02   3.3505885e+02   2.6859668e+03   3.3314183e+00
   7.5920000e+02   3.3526589e+02   2.6876866e+03   3.3297264e+00
   7.5920000e+02   3.3547292e+02   2.6894115e+03   3.3280378e+00
   7.5920000e+02   3.3567995e+02   2.6911414e+03   3.3263524e+00
   7.5920000e+02   3.3588698e+02   2.6928765e+03   3.3246701e+00
   7.5920000e+02   3.3609402e+02   2.6946168e+03   3.3229910e+00
   7.5920000e+02   3.3630105e+02   2.6963622e+03   3.3213151e+00
   7.5920000e+02   3.3650808e+02   2.6981129e+03   3.3196423e+00
   7.5920000e+02   3.3671512e+02   2.6998689e+03   3.3179727e+00
   7.5920000e+02   3.3692215e+02   2.7016303e+03   3.3163063e+00
   7.5920000e+02   3.3712918e+02   2.7033970e+03   3.3146429e+00
   7.5920000e+02   3.3733621e+02   2.7051692e+03   3.3129828e+00
   7.5920000e+02   3.3754325e+02   2.7069468e+03   3.3113257e+00
   7.5920000e+02   3.3775028e+02   2.7087299e+03   3.3096718e+00
   7.5920000e+02   3.3795731e+02   2.7105185e+03   3.3080210e+00
   7.5920000e+02   3.3816434e+02   2.7123128e+03   3.3063733e+00
   7.5920000e+02   3.3837138e+02   2.7141127e+03   3.3047287e+00
   7.5920000e+02   3.3857841e+02   2.7159183e+03   3.3030873e+00
   7.5920000e+02   3.3878544e+02   2.7177296e+03   3.3014489e+00
   7.5920000e+02   3.3899248e+02   2.7195468e+03   3.2998137e+00
   7.5920000e+02   3.3919951e+02   2.7213697e+03   3.2981816e+00
   7.5920000e+02   3.3940654e+02   2.7231985e+03   3.2965525e+00
   7.5920000e+02   3.3961357e+02   2.7250333e+03   3.2949266e+00
   7.5920000e+02   3.3982061e+02   2.7268740e+03   3.2933038e+00
   7.5920000e+02   3.4002764e+02   2.7287208e+03   3.2916840e+00
   7.5920000e+02   3.4023467e+02   2.7305736e+03   3.2900674e+00
   8.5410000e+02   2.9800000e+02   2.4346179e+03   3.7018650e+00
   8.5410000e+02   2.9823260e+02   2.4359260e+03   3.6990007e+00
   8.5410000e+02   2.9846521e+02   2.4372366e+03   3.6961453e+00
   8.5410000e+02   2.9869781e+02   2.4385497e+03   3.6932988e+00
   8.5410000e+02   2.9893042e+02   2.4398653e+03   3.6904612e+00
   8.5410000e+02   2.9916302e+02   2.4411835e+03   3.6876323e+00
   8.5410000e+02   2.9939562e+02   2.4425043e+03   3.6848122e+00
   8.5410000e+02   2.9962823e+02   2.4438276e+03   3.6820008e+00
   8.5410000e+02   2.9986083e+02   2.4451534e+03   3.6791981e+00
   8.5410000e+02   3.0009344e+02   2.4464819e+03   3.6764039e+00
   8.5410000e+02   3.0032604e+02   2.4478129e+03   3.6736184e+00
   8.5410000e+02   3.0055864e+02   2.4491466e+03   3.6708413e+00
   8.5410000e+02   3.0079125e+02   2.4504828e+03   3.6680727e+00
   8.5410000e+02   3.0102385e+02   2.4518217e+03   3.6653125e+00
   8.5410000e+02   3.0125646e+02   2.4531632e+03   3.6625607e+00
   8.5410000e+02   3.0148906e+02   2.4545074e+03   3.6598172e+00
   8.5410000e+02   3.0172166e+02   2.4558542e+03   3.6570821e+00
   8.5410000e+02   3.0195427e+02   2.4572036e+03   3.6543551e+00
   8.5410000e+02   3.0218687e+02   2.4585557e+03   3.6516364e+00
   8.5410000e+02   3.0241948e+02   2.4599105e+03   3.6489258e+00
   8.5410000e+02   3.0265208e+02   2.4612680e+03   3.6462233e+00
   8.5410000e+02   3.0288468e+02   2.4626282e+03   3.6435289e+00
   8.5410000e+02   3.0311729e+02   2.4639911e+03   3.6408425e+00
   8.5410000e+02   3.0334989e+02   2.4653567e+03   3.6381641e+00
   8.5410000e+02   3.0358250e+02   2.4667250e+03   3.6354937e+00
   8.5410000e+02   3.0381510e+02   2.4680961e+03   3.6328311e+00
   8.5410000e+02   3.0404770e+02   2.4694700e+03   3.6301764e+00
   8.5410000e+02   3.0428031e+02   2.4708466e+03   3.6275295e+00
   8.5410000e+02   3.0451291e+02   2.4722260e+03   3.6248903e+00
   8.5410000e+02   3.0474552e+02   2.4736081e+03   3.6222589e+00
   8.5410000e+02   3.0497812e+02   2.4749931e+03   3.6196352e+00
   8.5410000e+02   3.0521072e+02   2.4763809e+03   3.6170190e+00
   8.5410000e+02   3.0544333e+02   2.4777715e+03   3.6144105e+00
   8.5410000e+02   3.0567593e+02   2.4791649e+03   3.6118096e+00
   8.5410000e+02   3.0590854e+02   2.4805612e+03   3.6092162e+00
   8.5410000e+02   3.0614114e+02   2.4819603e+03   3.6066302e+00
   8.5410000e+02   3.0637375e+02   2.4833623e+03   3.6040517e+00
   8.5410000e+02   3.0660635e+02   2.4847672e+03   3.6014806e+00
   8.5410000e+02   3.0683895e+02   2.4861750e+03   3.5989168e+00
   8.5410000e+02   3.0707156e+02   2.4875857e+03   3.5963603e+00
   8.5410000e+02   3.0730416e+02   2.4889993e+03   3.5938111e+00
   8.5410000e+02   3.0753677e+02   2.4904159e+03   3.5912692e+00
   8.5410000e+02   3.0776937e+02   2.4918354e+03   3.5887344e+00
   8.5410000e+02   3.0800197e+02   2.4932578e+03   3.5862068e+00
   8.5410000e+02   3.0823458e+02   2.4946832e+03   3.5836863e+00
   8.5410000e+02   3.0846718e+02   2.4961116e+03   3.5811729e+00
   8.5410000e+02   3.0869979e+02   2.4975431e+03   3.5786665e+00
   8.5410000e+02   3.0893239e+02   2.4989775e+03   3.5761671e+00
   8.5410000e+02   3.0916499e+02   2.5004149e+03   3.5736746e+00
   8.5410000e+02   3.0939760e+02   2.5018554e+03   3.5711891e+00
   8.5410000e+02   3.0963020e+02   2.5032990e+03   3.5687105e+00
   8.5410000e+02   3.0986281e+02   2.5047456e+03   3.5662387e+00
   8.5410000e+02   3.1009541e+02   2.5061953e+03   3.5637738e+00
   8.5410000e+02   3.1032801e+02   2.5076481e+03   3.5613156e+00
   8.5410000e+02   3.1056062e+02   2.5091040e+03   3.5588641e+00
   8.5410000e+02   3.1079322e+02   2.5105631e+03   3.5564193e+00
   8.5410000e+02   3.1102583e+02   2.5120252e+03   3.5539812e+00
   8.5410000e+02   3.1125843e+02   2.5134906e+03   3.5515497e+00
   8.5410000e+02   3.1149103e+02   2.5149591e+03   3.5491248e+00
   8.5410000e+02   3.1172364e+02   2.5164308e+03   3.5467065e+00
   8.5410000e+02   3.1195624e+02   2.5179057e+03   3.5442946e+00
   8.5410000e+02   3.1218885e+02   2.5193839e+03   3.5418892e+00
   8.5410000e+02   3.1242145e+02   2.5208653e+03   3.5394903e+00
   8.5410000e+02   3.1265405e+02   2.5223499e+03   3.5370978e+00
   8.5410000e+02   3.1288666e+02   2.5238378e+03   3.5347117e+00
   8.5410000e+02   3.1311926e+02   2.5253290e+03   3.5323318e+00
   8.5410000e+02   3.1335187e+02   2.5268235e+03   3.5299583e+00
   8.5410000e+02   3.1358447e+02   2.5283213e+03   3.5275911e+00
   8.5410000e+02   3.1381707e+02   2.5298224e+03   3.5252301e+00
   8.5410000e+02   3.1404968e+02   2.5313269e+03   3.5228753e+00
   8.5410000e+02   3.1428228e+02   2.5328348e+03   3.5205266e+00
   8.5410000e+02   3.1451489e+02   2.5343461e+03   3.5181841e+00
   8.5410000e+02   3.1474749e+02   2.5358608e+03   3.5158476e+00
   8.5410000e+02   3.1498009e+02   2.5373789e+03   3.5135173e+00
   8.5410000e+02   3.1521270e+02   2.5389004e+03   3.5111929e+00
   8.5410000e+02   3.1544530e+02   2.5404254e+03   3.5088746e+00
   8.5410000e+02   3.1567791e+02   2.5419539e+03   3.5065622e+00
   8.5410000e+02   3.1591051e+02   2.5434859e+03   3.5042557e+00
   8.5410000e+02   3.1614311e+02   2.5450215e+03   3.5019552e+00
   8.5410000e+02   3.1637572e+02   2.5465605e+03   3.4996605e+00
   8.5410000e+02   3.1660832e+02   2.5481031e+03   3.4973716e+00
   8.5410000e+02   3.1684093e+02   2.5496493e+03   3.4950885e+00
   8.5410000e+02   3.1707353e+02   2.5511991e+03   3.4928112e+00
   8.5410000e+02   3.1730613e+02   2.5527526e+03   3.4905397e+00
   8.5410000e+02   3.1753874e+02   2.5543096e+03   3.4882738e+00
   8.5410000e+02   3.1777134e+02   2.5558703e+03   3.4860136e+00
   8.5410000e+02   3.1800395e+02   2.5574347e+03   3.4837591e+00
   8.5410000e+02   3.1823655e+02   2.5590028e+03   3.4815101e+00
   8.5410000e+02   3.1846915e+02   2.5605747e+03   3.4792668e+00
   8.5410000e+02   3.1870176e+02   2.5621502e+03   3.4770290e+00
   8.5410000e+02   3.1893436e+02   2.5637296e+03   3.4747967e+00
   8.5410000e+02   3.1916697e+02   2.5653127e+03   3.4725699e+00
   8.5410000e+02   3.1939957e+02   2.5668997e+03   3.4703486e+00
   8.5410000e+02   3.1963217e+02   2.5684904e+03   3.4681327e+00
   8.5410000e+02   3.1986478e+02   2.5700851e+03   3.4659222e+00
   8.5410000e+02   3.2009738e+02   2.5716836e+03   3.4637170e+00
   8.5410000e+02   3.2032999e+02   2.5732860e+03   3.4615172e+00
   8.5410000e+02   3.2056259e+02   2.5748924e+03   3.4593227e+00
   8.5410000e+02   3.2079520e+02   2.5765027e+03   3.4571336e+00
   8.5410000e+02   3.2102780e+02   2.5781170e+03   3.4549496e+00
   8.5410000e+02   3.2126040e+02   2.5797352e+03   3.4527709e+00
   8.5410000e+02   3.2149301e+02   2.5813575e+03   3.4505974e+00
   8.5410000e+02   3.2172561e+02   2.5829839e+03   3.4484291e+00
   8.5410000e+02   3.2195822e+02   2.5846143e+03   3.4462659e+00
   8.5410000e+02   3.2219082e+02   2.5862489e+03   3.4441078e+00
   8.5410000e+02   3.2242342e+02   2.5878875e+03   3.4419548e+00
   8.5410000e+02   3.2265603e+02   2.5895303e+03   3.4398069e+00
   8.5410000e+02   3.2288863e+02   2.5911773e+03   3.4376640e+00
   8.5410000e+02   3.2312124e+02   2.5928286e+03   3.4355261e+00
   8.5410000e+02   3.2335384e+02   2.5944840e+03   3.4333932e+00
   8.5410000e+02   3.2358644e+02   2.5961437e+03   3.4312653e+00
   8.5410000e+02   3.2381905e+02   2.5978077e+03   3.4291423e+00
   8.5410000e+02   3.2405165e+02   2.5994760e+03   3.4270242e+00
   8.5410000e+02   3.2428426e+02   2.6011487e+03   3.4249110e+00
   8.5410000e+02   3.2451686e+02   2.6028257e+03   3.4228027e+00
   8.5410000e+02   3.2474946e+02   2.6045071e+03   3.4206991e+00
   8.5410000e+02   3.2498207e+02   2.6061930e+03   3.4186004e+00
   8.5410000e+02   3.2521467e+02   2.6078834e+03   3.4165065e+00
   8.5410000e+02   3.2544728e+02   2.6095782e+03   3.4144173e+00
   8.5410000e+02   3.2567988e+02   2.6112775e+03   3.4123329e+00
   8.5410000e+02   3.2591248e+02   2.6129815e+03   3.4102531e+00
   8.5410000e+02   3.2614509e+02   2.6146900e+03   3.4081781e+00
   8.5410000e+02   3.2637769e+02   2.6164031e+03   3.4061077e+00
   8.5410000e+02   3.2661030e+02   2.6181209e+03   3.4040419e+00
   8.5410000e+02   3.2684290e+02   2.6198433e+03   3.4019808e+00
   8.5410000e+02   3.2707550e+02   2.6215705e+03   3.3999243e+00
   8.5410000e+02   3.2730811e+02   2.6233024e+03   3.3978723e+00
   8.5410000e+02   3.2754071e+02   2.6250391e+03   3.3958249e+00
   8.5410000e+02   3.2777332e+02   2.6267807e+03   3.3937820e+00
   8.5410000e+02   3.2800592e+02   2.6285270e+03   3.3917437e+00
   8.5410000e+02   3.2823852e+02   2.6302783e+03   3.3897098e+00
   8.5410000e+02   3.2847113e+02   2.6320345e+03   3.3876804e+00
   8.5410000e+02   3.2870373e+02   2.6337957e+03   3.3856554e+00
   8.5410000e+02   3.2893634e+02   2.6355618e+03   3.3836348e+00
   8.5410000e+02   3.2916894e+02   2.6373330e+03   3.3816187e+00
   8.5410000e+02   3.2940154e+02   2.6391092e+03   3.3796069e+00
   8.5410000e+02   3.2963415e+02   2.6408906e+03   3.3775995e+00
   8.5410000e+02   3.2986675e+02   2.6426771e+03   3.3755965e+00
   8.5410000e+02   3.3009936e+02   2.6444688e+03   3.3735978e+00
   8.5410000e+02   3.3033196e+02   2.6462657e+03   3.3716033e+00
   8.5410000e+02   3.3056456e+02   2.6480679e+03   3.3696132e+00
   8.5410000e+02   3.3079717e+02   2.6498753e+03   3.3676274e+00
   8.5410000e+02   3.3102977e+02   2.6516882e+03   3.3656457e+00
   8.5410000e+02   3.3126238e+02   2.6535064e+03   3.3636684e+00
   8.5410000e+02   3.3149498e+02   2.6553300e+03   3.3616952e+00
   8.5410000e+02   3.3172758e+02   2.6571591e+03   3.3597263e+00
   8.5410000e+02   3.3196019e+02   2.6589937e+03   3.3577615e+00
   8.5410000e+02   3.3219279e+02   2.6608339e+03   3.3558009e+00
   8.5410000e+02   3.3242540e+02   2.6626796e+03   3.3538444e+00
   8.5410000e+02   3.3265800e+02   2.6645311e+03   3.3518921e+00
   8.5410000e+02   3.3289060e+02   2.6663882e+03   3.3499439e+00
   8.5410000e+02   3.3312321e+02   2.6682510e+03   3.3479998e+00
   8.5410000e+02   3.3335581e+02   2.6701196e+03   3.3460598e+00
   8.5410000e+02   3.3358842e+02   2.6719941e+03   3.3441239e+00
   8.5410000e+02   3.3382102e+02   2.6738744e+03   3.3421921e+00
   8.5410000e+02   3.3405362e+02   2.6757606e+03   3.3402643e+00
   8.5410000e+02   3.3428623e+02   2.6776528e+03   3.3383405e+00
   8.5410000e+02   3.3451883e+02   2.6795511e+03   3.3364207e+00
   8.5410000e+02   3.3475144e+02   2.6814554e+03   3.3345050e+00
   8.5410000e+02   3.3498404e+02   2.6833658e+03   3.3325932e+00
   8.5410000e+02   3.3521665e+02   2.6852824e+03   3.3306855e+00
   8.5410000e+02   3.3544925e+02   2.6872052e+03   3.3287817e+00
   8.5410000e+02   3.3568185e+02   2.6891344e+03   3.3268818e+00
   8.5410000e+02   3.3591446e+02   2.6910698e+03   3.3249860e+00
   8.5410000e+02   3.3614706e+02   2.6930116e+03   3.3230940e+00
   8.5410000e+02   3.3637967e+02   2.6949599e+03   3.3212060e+00
   8.5410000e+02   3.3661227e+02   2.6969147e+03   3.3193219e+00
   8.5410000e+02   3.3684487e+02   2.6988760e+03   3.3174418e+00
   8.5410000e+02   3.3707748e+02   2.7008440e+03   3.3155655e+00
   8.5410000e+02   3.3731008e+02   2.7028186e+03   3.3136931e+00
   8.5410000e+02   3.3754269e+02   2.7047999e+03   3.3118246e+00
   8.5410000e+02   3.3777529e+02   2.7067880e+03   3.3099600e+00
   8.5410000e+02   3.3800789e+02   2.7087830e+03   3.3080993e+00
