P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: Refrig-40
10;615;1.22621372669878000;0.0008008570311750360;0.033268742144079200;0.00002172827255503400;220.0244720523440000;;;
10;621.8;1.23385126212605000;0.0008026775149612300;0.033776297196758400;0.00002197304904626040;224.9647669730720000;;;
10;628.6;1.24143432218108000;0.0008044778402636670;0.034284555414824200;0.00002221717621441330;229.9531582378190000;;;
10;635.4;1.24896245922581000;0.0008062575035183300;0.034793460945155900;0.00002246063422738320;234.9892201911790000;;;
10;642.2;1.25643526344928000;0.0008080160380999950;0.035302958782889300;0.00002270340360445410;240.0725220097990000;;;
10;649;1.26385231138625000;0.0008097530212422970;0.035812994752099600;0.00002294546636421390;245.2026401661510000;;;
10;655.8;1.27121321194242000;0.0008114679529375510;0.036323515488331000;0.00002318680177322330;250.3791133609760000;;;
10;662.6;1.27851759012619000;0.0008131603531690000;0.036834468422933100;0.00002342738933191240;255.6014735590490000;;;
10;669.4;1.28576509515756000;0.0008148302869414200;0.037345801769160000;0.00002366722388578530;260.8694126818020000;;;
10;676.2;1.29295538420255000;0.0008164773791619900;0.037857464509985400;0.00002390628770527530;266.1824803277840000;;;
10;683;1.30008816027689000;0.0008181015154358820;0.038369406387581000;0.00002414456993852620;271.5402955036170000;;;
10;689.8;1.30716310452292000;0.0008197024194957420;0.038881577894404100;0.00002438205558554790;276.9424252396440000;;;
670;304;0.90391778200301600;0.0007654084033647300;0.012668117135987100;0.00001072695272042000;0.7230811417359020;;;
670;309.5;0.90747931319186800;0.0007638092389589510;0.012971080415505400;0.00001091752827488180;0.7534233886321920;;;
670;315;0.91137669578421300;0.0007624424387327590;0.013277983464734200;0.00001110813798633950;0.7842297545774240;;;
670;320.5;0.91556727523605600;0.0007612840438974270;0.013588686898982000;0.00001129884257936790;0.8155097718758560;;;
670;326;0.92001600451283200;0.0007603149040296780;0.013903060859832500;0.00001148969619170890;0.8472722018821180;;;
670;331.5;0.92469065424099200;0.0007595169055373850;0.014220983611645600;0.00001168074687126660;0.8795251250882870;;;
670;337;0.92956416465691100;0.0007588756107133070;0.014542340415854000;0.00001187204486131970;0.9122766145353120;;;
670;342.5;0.93461578226670300;0.0007584347588018260;0.014867022620053200;0.00001206449423269390;0.9456015709340950;;;
670;348;0.93982424604844800;0.0007581238584694350;0.015194926914762300;0.00001225722433765220;0.9794382626768230;;;
670;353.5;0.94517233761188400;0.0007579331575407720;0.015525954722204700;0.00001245025422154050;1.0137917700109000;;;
670;359;0.95064684257564200;0.0007578565492356480;0.015860011689852800;0.00001264361610621190;1.0486681261683400;;;
670;364.5;0.95623267238065400;0.0007578855792631970;0.016197007267695200;0.00001283733404009940;1.0840726465951700;;;
670;370;0.96191645322533300;0.0007580124818399030;0.016536854352847400;0.00001303142488913270;1.1200099795986100;;;
670;375.5;0.96768972007076600;0.0007582330778126640;0.016879468988650000;0.00001322590439647490;1.1564846056132300;;;
670;381;0.97354206575144500;0.0007585410094425460;0.017224770108093700;0.00001342078063686360;1.1935002666862600;;;
670;386.5;0.97946574951611800;0.0007589318387682790;0.017572679313489800;0.00001361606143967840;1.2310605978060100;;;
670;392;0.98545328920914300;0.0007594007747421690;0.017923120685915600;0.00001381174722711090;1.2691684819740200;;;
670;397.5;0.99149472462110800;0.0007599410108362060;0.018276020619233300;0.00001400783810398080;1.3078266704834500;;;
670;403;0.99758977261861100;0.0007605527184980650;0.018631307674475700;0.00001420432735973300;1.3470371758559000;;;
670;408.5;1.00372684344107000;0.0007612274677064490;0.018988912451182600;0.00001440121068213900;1.3868021191781100;;;
670;414;1.00990293277242000;0.0007619630549047620;0.019348767472907900;0.00001459847822386820;1.4271229810415100;;;
670;419.5;1.01512560897779000;0.0007620141828595960;0.019710806995881600;0.00001479611424796450;1.4680008155200000;;;
670;425;1.02140886351165000;0.0007628961892865830;0.020074966736140100;0.00001499410879439810;1.5094380474088800;;;
670;430.5;1.02771572040464000;0.0007638262136216240;0.020441184434809800;0.00001519244300615990;1.5514349729914300;;;
670;436;1.03404401481468000;0.0007648023332052040;0.020809399440191000;0.00001539110232876250;1.5939920327216600;;;
670;441.5;1.04038811385823000;0.0007658195370199450;0.021179552590117800;0.00001559006196130360;1.6371084657344500;;;
670;447;1.04674727784855000;0.0007668768492598960;0.021551586147610000;0.00001578930543330600;1.6807842177533800;;;
670;452.5;1.05311799690723000;0.0007679710161160510;0.021925443740985400;0.00001598881166024090;1.7250186084734900;;;
670;458;1.05949639887050000;0.0007690984617451040;0.022301070307862900;0.00001618855796709810;1.7698106323905800;;;
670;463.5;1.06588045751893000;0.0007702568250864720;0.022678412042578500;0.00001638851855730650;1.8151587809878100;;;
670;469;1.07226941279836000;0.0007714449345230240;0.023057416346620200;0.00001658867336089300;1.8610620159489900;;;
670;474.5;1.07865875760403000;0.0007726585754812380;0.023438031781752000;0.00001678899477792070;1.9075183065537000;;;
670;480;1.08504800489609000;0.0007738966287672040;0.023820208025552800;0.00001698945908782550;1.9545258908303800;;;
670;485.5;1.09143438108471000;0.0007751564466160210;0.024203895829142400;0.00001719004477991260;2.0020831109595000;;;
670;491;1.09781817708179000;0.0007764372286562230;0.024589046976902400;0.00001739072269762700;2.0501872690342000;;;
670;496.5;1.10419479977007000;0.0007777351080619700;0.024975614248032800;0.00001759147212987480;2.0988364943362800;;;
670;502;1.11056399482851000;0.0007790489629226610;0.025363551379811200;0.00001779226455250670;2.1480278420677000;;;
670;507.5;1.11692448461782000;0.0007803772592133520;0.025752813032440400;0.00001799307825019730;2.1977590253984600;;;
670;513;1.12327414978480000;0.0007817177641616030;0.026143354755391100;0.00001819388866999500;2.2480272731321000;;;
670;518.5;1.12961260069895000;0.0007830692543061310;0.026535132955158100;0.00001839466624509390;2.2988290388639600;;;
670;524;1.13593785920182000;0.0007844300200539760;0.026928104864362700;0.00001859539557349560;2.3501623905951100;;;
670;529.5;1.14224893011649000;0.0007857984393030670;0.027322228512141200;0.00001879604695355920;2.4020234741094900;;;
670;535;1.14854469286321000;0.0007871731449063920;0.027717462695769800;0.00001899659840372730;2.4544092580789600;;;
670;540.5;1.15482389809323000;0.0007885528559097860;0.028113766953481300;0.00001919703190950080;2.5073170991377500;;;
670;546;1.16108461451930000;0.0007899353313653700;0.028511101538433700;0.00001939731709448120;2.5607426148535900;;;
670;551.5;1.16732734303870000;0.0007913208195329760;0.028909427393797200;0.00001959744360818100;2.6146839187439900;;;
670;557;1.17355152747152000;0.0007927078586867550;0.029308706128926900;0.00001979737670862930;2.6691357730468300;;;
670;562.5;1.17975427298678000;0.0007940945019497960;0.029708899996591600;0.00001999710845424000;2.7240963917958600;;;
670;568;1.18593510738325000;0.0007954797773544630;0.030109971871234200;0.00002019661410743460;2.7795616292559300;;;
670;573.5;1.19209505874839000;0.0007968639650672770;0.030511885228235100;0.00002039587503212770;2.8355280460547600;;;
670;579;1.19823262744439000;0.0007982455127523550;0.030914604124157500;0.00002059486902243400;2.8919915942775200;;;
670;584.5;1.20434543466092000;0.0007996226996583730;0.031318093177948200;0.00002079358421128910;2.9489495654533200;;;
670;590;1.21043332859401000;0.0008009950308590900;0.031722317553074700;0.00002099200189477720;3.0063982033044800;;;
670;595.5;1.21649837862780000;0.0008023633404946670;0.032127242940573300;0.00002119009973178850;3.0643331190376200;;;
670;601;1.22253537519183000;0.0008037241772759070;0.032532835542988800;0.00002138786902353500;3.1227517892214700;;;
670;606.5;1.22854607863624000;0.0008050784370360720;0.032939062059181900;0.00002158529424429690;3.1816506340109600;;;
670;612;1.23453099481881000;0.0008064259624131050;0.033345889669985700;0.00002178235401338480;3.2410251144274000;;;
670;617.5;1.24048755206577000;0.0008077652187841170;0.033753286024686700;0.00002197904398557670;3.3008731296079000;;;
670;623;1.24641666992813000;0.0008090961760254790;0.034161219228311300;0.00002217533872327660;3.3611893563560700;;;
670;628.5;1.25231637211064000;0.0008104178591378750;0.034569657829695400;0.00002237123838144270;3.4219722437556600;;;
670;634;1.25818652850209000;0.0008117298063200380;0.034978570810315900;0.00002256672430200980;3.4832173370844400;;;
670;639.5;1.26402757625318000;0.0008130321872603150;0.035387927573862600;0.00002276178518452220;3.5449212231089900;;;
670;645;1.26983906101155000;0.0008143246385756970;0.035797697936529900;0.00002295641103588760;3.6070806306558000;;;
670;650.5;1.27561963741746000;0.0008156062263108000;0.036207852118005800;0.00002315059188691510;3.6696922363539200;;;
670;656;1.28136852609579000;0.0008168763203679170;0.036618360733138300;0.00002334431599060120;3.7327523768145900;;;
670;661.5;1.28708715056224000;0.0008181360089107310;0.037029194784256800;0.00002353758066867200;3.7962587858036900;;;
670;667;1.29277221858481000;0.0008193828499779350;0.037440325654128800;0.00002373036819445660;3.8602067340046900;;;
670;672.5;1.29842682578856000;0.0008206192122953250;0.037851725099529500;0.00002392268260194840;3.9245949635848600;;;
670;678;1.30404844214696000;0.0008218430946192530;0.038263365245404900;0.00002411450486613630;3.9894184240145500;;;
670;683.5;1.30963673802819000;0.0008230545782055800;0.038675218579606900;0.00002430583595491790;4.0546752945334400;;;
670;689;1.31519139939986000;0.0008242534361701410;0.039087257948181300;0.00002449666770095860;4.1203622230437000;;;
670;694.5;1.32071340002827000;0.0008254403578083020;0.039499456551186300;0.00002468699533763100;4.1864763888923800;;;
1340;331;1.01885931791862000;0.0008188985179804810;0.014941962535542200;0.00001200946073798650;0.4087056994361990;;;
1340;336.1;1.01656891863571000;0.0008135845356261860;0.015217113132839900;0.00001217862133574560;0.4248580055055270;;;
1340;341.2;1.01523898247239000;0.0008090785261807590;0.015496797742029600;0.00001234992597221670;0.4412112374568320;;;
1340;346.3;1.01472016459254000;0.0008051897340412250;0.015780733651889000;0.00001252215652700880;0.4577359987257390;;;
1340;351.4;1.01489347420169000;0.0008018106735368230;0.016068674421675400;0.00001269496256345720;0.4744296529481080;;;
1340;356.5;1.01566451636209000;0.0007988746117817550;0.016360402846434900;0.00001286833424027910;0.4913001515839550;;;
1340;361.6;1.01694622831084000;0.0007963194173571660;0.016655725590219900;0.00001304226057231680;0.5083543456676270;;;
1340;366.7;1.01868248491992000;0.0007941067628999470;0.016954469031849200;0.00001321673702932820;0.5255984680587080;;;
1340;371.8;1.02081033786843000;0.0007921917459246870;0.017256476007066800;0.00001339175099371660;0.5430377139951660;;;
1340;376.9;1.02328432186589000;0.0007905429935486860;0.017561603223398000;0.00001356729707186780;0.5606769571871830;;;
1340;382;1.02606586351572000;0.0007891337382091900;0.017869719186693200;0.00001374336561029900;0.5785203867539510;;;
1340;387.1;1.02911925602684000;0.0007879389849107960;0.018180702521673100;0.00001391994582357580;0.5965716996152980;;;
1340;392.2;1.03241387940881000;0.0007869373580231370;0.018494440599249100;0.00001409702689353900;0.6148342053492930;;;
1340;397.3;1.03592967941864000;0.0007861153012155700;0.018810828405137600;0.00001427459829717190;0.6333108911087830;;;
1340;402.4;1.03963647008153000;0.0007854512907844240;0.019129767600043800;0.00001445264867697660;0.6520044136852070;;;
1340;407.5;1.04351626391626000;0.0007849326297269320;0.019451165733244700;0.00001463116119815010;0.6709169185433390;;;
1340;412.6;1.04755375406689000;0.0007845487011962620;0.019774935579986800;0.00001481012307510450;0.6900504929891890;;;
1340;417.7;1.04965756096332000;0.0007827403649686750;0.020100994497563600;0.00001498951691903840;0.7094068557580670;;;
1340;422.8;1.05405731530962000;0.0007826683906782870;0.020429262682106800;0.00001516932515330230;0.7289885364815560;;;
1340;427.9;1.05856580098416000;0.0007826950641132320;0.020759665247274500;0.00001534953000236580;0.7487971592846390;;;
1340;433;1.06317528784046000;0.0007828148028191100;0.021092131283310700;0.00001553011321878780;0.7688337443574450;;;
1340;438.1;1.06787331709846000;0.0007830185103518960;0.021426592951771500;0.00001571105731960680;0.7890991974725910;;;
1340;443.2;1.07265257592530000;0.0007833005955444950;0.021762985222148900;0.00001589233985722740;0.8095940322513900;;;
1340;448.3;1.07750653999605000;0.0007836562228935010;0.022101245640732900;0.00001607394297590220;0.8303188559918420;;;
1340;453.4;1.08242481390109000;0.0007840774357904890;0.022441314126797900;0.00001625584318682890;0.8512738593334350;;;
1340;458.5;1.08740448631160000;0.0007845619030636400;0.022783132792060900;0.00001643802122034730;0.8724593268132800;;;
1340;463.6;1.09243786395448000;0.0007851036739553840;0.023126645780047900;0.00001662045519225700;0.8938752910617580;;;
1340;468.7;1.09752002718956000;0.0007856988861193990;0.023471799122568600;0.00001680312519949600;0.9155217799374210;;;
1340;473.8;1.10264384722202000;0.0007863418117638020;0.023818540610955600;0.00001698600543119640;0.9373983934294570;;;
1340;478.9;1.10781013836924000;0.0007870326547799480;0.024166819680099600;0.00001716907581150660;0.9595049383571500;;;
1340;484;1.11300874157537000;0.0007877638274243030;0.024516587303621500;0.00001735231712766840;0.9818411769882370;;;
1340;489.1;1.11823736469809000;0.0007885330365193780;0.024867795898775800;0.00001753570326895670;1.0044063892292100;;;
1340;494.2;1.12349548928636000;0.0007893394825777690;0.025220399239892100;0.00001771921389650290;1.0272000865209800;;;
1340;499.3;1.12877834042616000;0.0007901793054203450;0.025574352379337900;0.00001790282757556360;1.0502216320204900;;;
1340;504.4;1.13407801747766000;0.0007910465670425520;0.025929611575131200;0.00001808652482910720;1.0734704207545800;;;
1340;509.5;1.13939843657686000;0.0007919433725456170;0.026286134224459900;0.00001827028115945750;1.0969454698233900;;;
1340;514.6;1.14473546180147000;0.0007928663382724460;0.026643878802461500;0.00001845407548591010;1.1206459157374000;;;
1340;519.7;1.15008178593323000;0.0007938100329198980;0.027002804805711500;0.00001863788961265740;1.1445709954937700;;;
1340;524.8;1.15544145038255000;0.0007947767333827290;0.027362872699939700;0.00001882170193325270;1.1687196673272700;;;
1340;529.9;1.16080820279254000;0.0007957616086127560;0.027724043871555600;0.00001900549091176830;1.1930908192208100;;;
1340;535;1.16618077107883000;0.0007967633976660970;0.028086280582621500;0.00001918923798075570;1.2176834545472200;;;
1340;540.1;1.17155651858979000;0.0007977799868134680;0.028449545928953800;0.00001937292654337310;1.2424966395234600;;;
1340;545.2;1.17693737247288000;0.0007988121163807310;0.028813803801075100;0.00001955653387652650;1.2675289863195400;;;
1340;550.3;1.18231572203660000;0.0007998542392025700;0.029179018847771800;0.00001974004192463870;1.2927793403065800;;;
1340;555.4;1.18769332428207000;0.0008009073022360290;0.029545156442040500;0.00001992343566841190;1.3182466889566800;;;
1340;560.5;1.19306905589681000;0.0008019702056956620;0.029912182649233300;0.00002010669806030630;1.3439298344942800;;;
1340;565.6;1.19844187501742000;0.0008030416319301060;0.030280064197230700;0.00002028980518353390;1.3698270610557200;;;
1340;570.7;1.20380749425720000;0.0008041187178242400;0.030648768448492500;0.00002047274876196130;1.3959376472197700;;;
1340;575.8;1.20916686932476000;0.0008052017502454520;0.031018263373850000;0.00002065551132090300;1.4222602089352100;;;
1340;580.9;1.21451806775264000;0.0008062888961037450;0.031388517527919900;0.00002083807052352070;1.4487929707624500;;;
1340;586;1.21986143042020000;0.0008073804452577700;0.031759500026029900;0.00002102041972369550;1.4755351929334200;;;
1340;591.1;1.22519404064900000;0.0008084741262795300;0.032131180522558700;0.00002120254199534390;1.5024853840056300;;;
1340;596.2;1.23051304115363000;0.0008095677871856830;0.032503529190599500;0.00002138442204390550;1.5296421190252100;;;
1340;601.3;1.23582224403386000;0.0008106638086020290;0.032876516702869400;0.00002156604833145090;1.5570041988687000;;;
1340;606.4;1.24111778541486000;0.0008117592943396030;0.033250114213787100;0.00002174740348424940;1.5845699642449600;;;
1340;611.5;1.24639695467777000;0.0008128525020775610;0.033624293342654400;0.00002192848022581420;1.6123384481809100;;;
1340;616.6;1.25166295587783000;0.0008139453291979490;0.033999026157878500;0.00002210926544444700;1.6403082278806300;;;
1340;621.7;1.25691315849887000;0.0008150358386049560;0.034374285162178200;0.00002228974543242240;1.6684777978364500;;;
1340;626.8;1.26214753828712000;0.0008161240109596310;0.034750043278720800;0.00002246991246375100;1.6968460648902700;;;
1340;631.9;1.26736061249848000;0.0008172061203875650;0.035126273838142900;0.00002264975389313230;1.7254115378907800;;;
1340;637;1.27255938488398000;0.0008182866765291020;0.035502950566407300;0.00002282926185689250;1.7541730570739300;;;
1340;642.1;1.27773770687477000;0.0008193616058764650;0.035880047573455300;0.00002300842593948090;1.7831292417529200;;;
1340;647.2;1.28289788016867000;0.0008204322099066000;0.036257539342615500;0.00002318723383090050;1.8122785334840200;;;
1340;652.3;1.28803711329817000;0.0008214968801614110;0.036635400720730500;0.00002336568339904370;1.8416201415350000;;;
1340;657.4;1.29315520312709000;0.0008225554251535310;0.037013606908968200;0.00002354376573967960;1.8711527294689900;;;
1340;662.5;1.29825233692863000;0.0008236076814704720;0.037392133454284300;0.00002372146574553830;1.9008744386039200;;;
1340;667.6;1.30332836054194000;0.0008246539546452530;0.037770956241506300;0.00002389878819359020;1.9307849753848400;;;
1340;672.7;1.30838095394080000;0.0008256923732758900;0.038150051486008500;0.00002407571468936640;1.9608821700922700;;;
1340;677.8;1.31341219887543000;0.0008267245880868460;0.038529395726951300;0.00002425224833367030;1.9911655681570600;;;
1340;682.9;1.31841945569721000;0.0008277486916622450;0.038908965821059000;0.00002442837551671360;2.0216333389434700;;;
1340;688;1.32340120207555000;0.0008287640411746170;0.039288738936909900;0.00002460409889528660;2.0522849718009200;;;
1340;693.1;1.32836249424794000;0.0008297734987409010;0.039668692549717600;0.00002477940317495330;2.0831184528391900;;;
2010;349;1.14137107634018000;0.0008860635046008290;0.016784406911313200;0.00001302998710828730;0.2901655228733970;;;
2010;353.9;1.12974468204941000;0.0008745498162782070;0.017029719522940500;0.00001318292382048640;0.3018586182142350;;;
2010;358.8;1.12051969377409000;0.0008647918170807850;0.017281711991188200;0.00001333763538308640;0.3135780095747270;;;
2010;363.7;1.11323773719203000;0.0008564523597945770;0.017539708802403300;0.00001349390565201150;0.3253404588239680;;;
2010;368.6;1.10754688649132000;0.0008492737096064850;0.017803157104124100;0.00001365156948291870;0.3371597392675490;;;
2010;373.5;1.10317191221665000;0.0008430547143046890;0.018071596799460500;0.00001381049019475640;0.3490471378525800;;;
2010;378.4;1.09990587849145000;0.0008376452983513900;0.018344639344922600;0.00001397055984308550;0.3610121984042100;;;
2010;383.3;1.09757551721953000;0.0008329197486307460;0.018621952360397700;0.00001413168536988590;0.3730629126608130;;;
2010;388.2;1.09605086440223000;0.0008287844383854510;0.018903248226981200;0.00001429378733623260;0.3852060799815190;;;
2010;393.1;1.09522295651817000;0.0008251610368073650;0.019188275486236200;0.00001445679822591020;0.3974475643003640;;;
2010;398;1.09499286555056000;0.0008219783245693020;0.019476812248614800;0.00001462065918759910;0.4097924392925450;;;
2010;402.9;1.09529235841754000;0.0008191877991414530;0.019768661069527100;0.00001478531811991860;0.4222451156740840;;;
2010;407.8;1.09606084734443000;0.0008167462105521200;0.020063644915187300;0.00001495072649848340;0.4348093918928860;;;
2010;412.7;1.09722620770787000;0.0008146014517331470;0.020361603949644500;0.00001511683919002040;0.4474885577364060;;;
2010;417.6;1.09552716022411000;0.0008103428235306940;0.020662392756331400;0.00001528362079461410;0.4602857307516340;;;
2010;422.5;1.09753729443688000;0.0008088418416855180;0.020965875081175100;0.00001545102576391900;0.4732043148483480;;;
2010;427.4;1.09982156394897000;0.0008075495483119280;0.021271928329439600;0.00001561902100962960;0.4862469778875360;;;
2010;432.3;1.10235860222527000;0.0008064508408662630;0.021580440693413300;0.00001578757085791870;0.4994155430081850;;;
2010;437.2;1.10511628715096000;0.0008055227940525970;0.021891308424916900;0.00001595664468340010;0.5127117001961000;;;
2010;442.1;1.10807861762228000;0.0008047541858315780;0.022204434861754500;0.00001612621308167210;0.5261369238940240;;;
2010;447;1.11121854845883000;0.0008041253064594200;0.022519729605106100;0.00001629624028073010;0.5396922499026150;;;
2010;451.9;1.11452423111352000;0.0008036280909623410;0.022837107820201400;0.00001646670466941180;0.5533789711235700;;;
2010;456.8;1.11797978783077000;0.0008032508221682270;0.023156489638369900;0.00001663757211267780;0.5671977807082850;;;
2010;461.7;1.12157039395024000;0.0008029828050175660;0.023477799642991100;0.00001680881513515220;0.5811494205987440;;;
2010;466.6;1.12528381099458000;0.0008028153072545070;0.023800966425294900;0.00001698040973040300;0.5952345993803460;;;
2010;471.5;1.12910729108161000;0.0008027389099191360;0.024125922198650000;0.00001715232612481500;0.6094536841233270;;;
2010;476.4;1.13303322066582000;0.0008027480985719610;0.024452602462083600;0.00001732454068737600;0.6238071256496180;;;
2010;481.3;1.13705375122679000;0.0008028369900313990;0.024780945705455900;0.00001749702671385110;0.6382951458526390;;;
2010;486.2;1.14115610665643000;0.0008029963361933330;0.025110893150046500;0.00001766976058789160;0.6529179658751590;;;
2010;491.1;1.14533459428015000;0.0008032217075805420;0.025442388519386000;0.00001784271500531500;0.6676755666881240;;;
2010;496;1.14958644245549000;0.0008035108202508130;0.025775377836032200;0.00001801586572564920;0.6825679422990250;;;
