P (kPa);T (K);cp (kJ/kg K);Pr; K  (W/m K);Mμ;Viscosidade cinemática ν (cSt)
1440;590;2.32122444246254000000;0.00079108725224759400;0.03856429707934650000;0.00001314294441040570;0.33905267549201900000
1440;595;2.32880664938378000000;0.00078889555140571200;0.03909520938391060000;0.00001324370864897820;0.34724827951888500000
1440;600;2.33668424463315000000;0.00078691560327529500;0.03962835157617360000;0.00001334547800328320;0.35547357219187300000
1440;605;2.34480923023390000000;0.00078512528348179300;0.04016358584030470000;0.00001344819284738530;0.36373232619549400000
1440;610;2.35316086620048000000;0.00078351184441352800;0.04070078509929130000;0.00001355179225537380;0.37202766128752500000
1440;615;2.36168097146724000000;0.00078205085410262400;0.04123983150503290000;0.00001365622446097040;0.38036241398523700000
1440;620;2.36511674957217000000;0.00077900769709337800;0.04178061396910900000;0.00001376144322562960;0.38873952631346000000
1440;625;2.37413355808424000000;0.00077789970111259300;0.04232302462431800000;0.00001386740358112140;0.39716292394372900000
1440;630;2.38323834179119000000;0.00077690430292312100;0.04286696712634040000;0.00001397406655881830;0.40563471964731600000
1440;635;2.39241294228037000000;0.00077601238405979600;0.04341235113347230000;0.00001408139937105340;0.41415670321055300000
1440;640;2.40165064100107000000;0.00077521882344281700;0.04395909106503860000;0.00001418937220646310;0.42273050367533400000
1440;645;2.41092642163886000000;0.00077451287359443100;0.04450710563016270000;0.00001429795864676610;0.43135763255913200000
1440;650;2.42023452521242000000;0.00077388992498628700;0.04505631742651200000;0.00001440712862746280;0.44003929648872300000
1440;655;2.42956633404286000000;0.00077334496693383100;0.04560665259662420000;0.00001451686037549320;0.44877677765976100000
1440;660;2.43891522040906000000;0.00077287363660319000;0.04615804053190720000;0.00001462713108920170;0.45757117333627600000
1440;665;2.44825830758628000000;0.00077246657212842500;0.04671041361634140000;0.00001473791918814700;0.46642347863838800000
1440;670;2.45760902277261000000;0.00077212608446881400;0.04726370700342460000;0.00001484920534058930;0.47533463339444900000
1440;675;2.46694132713226000000;0.00077184204758441000;0.04781785842109600000;0.00001496096941946500;0.48430543789032200000
1440;680;2.47626834402216000000;0.00077161694271059900;0.04837280800032080000;0.00001507319604906290;0.49333674191116800000
1440;685;2.48557357845730000000;0.00077144376760189100;0.04892849812377650000;0.00001518586505056730;0.50242914496055900000
1440;690;2.49485091208955000000;0.00077131911644961300;0.04948487329169120000;0.00001529896177764000;0.51158334023351100000
1440;695;2.50410035823124000000;0.00077124140999272300;0.05004188000237590000;0.00001541246937841580;0.52079986904548500000
1440;700;2.51331587959055000000;0.00077120741591071100;0.05059946664539760000;0.00001552637463318560;0.53007932165728900000
1440;705;2.52249664869587000000;0.00077121542187493200;0.05115758340566340000;0.00001564066191671580;0.53942214019916000000
1440;710;2.53164055094657000000;0.00077126351719221000;0.05171618217696160000;0.00001575531903478280;0.54882882207940400000
1440;715;2.54074098494017000000;0.00077134825259486100;0.05227521648372300000;0.00001587032961161420;0.55829966194752600000
1440;720;2.54980278924040000000;0.00077147003244057100;0.05283464140995410000;0.00001598568434175490;0.56783514762165100000
1440;725;2.55881511710899000000;0.00077162421984124400;0.05339441353444850000;0.00001610136754778470;0.57743549320685800000
1440;730;2.56777929269329000000;0.00077181006102174600;0.05395449087150860000;0.00001621736689381050;0.58710098264925300000
1440;735;2.57669838833686000000;0.00077202749801742000;0.05451483281652000000;0.00001633367342281030;0.59683197930377400000
1440;740;2.58556143633097000000;0.00077227210634017100;0.05507540009581370000;0.00001645027445175630;0.60662867188663400000
1440;745;2.59437500790725000000;0.00077254480850145300;0.05563615472032560000;0.00001656715870418520;0.61649126123756800000
1440;750;2.60313869699103000000;0.00077284441006898100;0.05619705994262910000;0.00001668431408943940;0.62641988117044100000
1440;755;2.61183891676483000000;0.00077316600343742300;0.05675808021697420000;0.00001680173220578820;0.63641476938668200000
1440;760;2.62049434367835000000;0.00077351410407874400;0.05731918116201190000;0.00001691940116948520;0.64647600115000000000
1440;765;2.62908695534844000000;0.00077388251054199900;0.05788032952592450000;0.00001703731199662210;0.65660373087549600000
1440;770;2.63762232071022000000;0.00077427197998204200;0.05844149315371740000;0.00001715545484353180;0.66679805207734300000
1440;775;2.64610683614887000000;0.00077468346566881100;0.05900264095645830000;0.00001727381893857520;0.67705899445392000000
1440;780;2.65452831146924000000;0.00077511258304474700;0.05956374288227420000;0.00001739239562893910;0.68738664387102100000
1440;785;2.66289331096923000000;0.00077556040658857800;0.06012476988894290000;0.00001751117507751030;0.69778101519410500000
1440;790;2.67119450141494000000;0.00077602412372657500;0.06068569391792960000;0.00001763015101313470;0.70824224210069000000
1440;795;2.67944011046464000000;0.00077650521948941400;0.06124648786974180000;0.00001774931162689900;0.71877021503355800000
1440;800;2.68762680657759000000;0.00077700200278264200;0.06180712558048670000;0.00001786864911629240;0.72936496259491300000
1440;805;2.69575364555915000000;0.00077751344333406300;0.06236758179952910000;0.00001798815457682990;0.74002644857459500000
1440;810;2.70382127960009000000;0.00077803921431930100;0.06292783216816080000;0.00001810782445878750;0.75075483853446800000
1440;815;2.71182810174512000000;0.00077857797076666800;0.06348785319919950000;0.00001822764646489040;0.76154991978944900000
1440;820;2.71977639498736000000;0.00077912967218243300;0.06404762225744560000;0.00001834761233514560;0.77241162621329200000
1440;825;2.72766157725305000000;0.00077969232608211900;0.06460711754093390000;0.00001846771394847360;0.78333987986252200000
1440;830;2.73548907722134000000;0.00078026698886526600;0.06516631806292010000;0.00001858794728657460;0.79433476107745100000
1440;835;2.74325592628373000000;0.00078085210662705600;0.06572520363455290000;0.00001870830323368990;0.80539611935418100000
1440;840;2.75096912941358000000;0.00078144910180507900;0.06628375484818380000;0.00001882877569819290;0.81652391789280300000
1440;845;2.75861433990211000000;0.00078205322369716100;0.06684195306127300000;0.00001894935588264860;0.82771798847456200000
1440;850;2.76620244295875000000;0.00078266707523011400;0.06739978038085300000;0.00001907003918535000;0.83897833119860100000
1440;855;2.77373289023854000000;0.00078328996401286700;0.06795721964851770000;0.00001919081982271340;0.85030488313623800000
1440;860;2.78120744305188000000;0.00078392155501151900;0.06851425442590310000;0.00001931168457217700;0.86169723758813600000
1440;865;2.78861876854368000000;0.00078455948845846400;0.06907086898063340000;0.00001943263318963010;0.87315555017558700000
1440;870;2.79596944859945000000;0.00078520400415898600;0.06962704827270700000;0.00001955366040529750;0.88467974478605700000
1440;875;2.80326586589009000000;0.00078585620528559800;0.07018277794129730000;0.00001967475586973530;0.89626950352420100000
1440;880;2.81050379924574000000;0.00078651449596512500;0.07073804429194940000;0.00001979591604422400;0.90792480441765300000
1440;885;2.81768360178041000000;0.00078717857909630700;0.07129283428415040000;0.00001991713759347760;0.91964562712046000000
1440;890;2.82481017842207000000;0.00078784911521554600;0.07184713551925760000;0.00002003840915825280;0.93143157099446700000
1440;895;2.83187484157698000000;0.00078852345516798300;0.07240093622876790000;0.00002015973148047510;0.94328278459322200000
1440;900;2.83888554902595000000;0.00078920310149211000;0.07295422526291110000;0.00002028109265067000;0.95519881869252700000
1800;561;2.42654560080699000000;0.00088472374895643300;0.03613927435807530000;0.00001317645721720960;0.21773876530712900000
1800;566;2.41233076556557000000;0.00087203656877963500;0.03662218213434800000;0.00001323859999031780;0.22520264202072800000
1800;571;2.40287447250823000000;0.00086154495151387400;0.03711270917662830000;0.00001330667398316090;0.23254227525649000000
1800;576;2.39694765586477000000;0.00085271093669157400;0.03760971433695540000;0.00001337960579260020;0.23978884658204000000
1800;581;2.39370627034516000000;0.00084516346440748500;0.03811232879894390000;0.00001345660001956210;0.24696592744085300000
1800;586;2.39255090390088000000;0.00083863789492091900;0.03861987089507200000;0.00001353705251443320;0.25409186887719300000
1800;591;2.39304723690902000000;0.00083294113010308000;0.03913179223289430000;0.00001362049137296870;0.26118124048425500000
1800;596;2.39487675827626000000;0.00082792994662008000;0.03964764217498900000;0.00001370653840792090;0.26824578165551000000
