P (kPa);T (K);cp (kJ/kg K);Pr; K  (W/m K);Mμ;Viscosidade cinemática ν (cSt)
1280;631.8;2.526930151016760;0.00079068291719351000;0.0421183548073167000;0.000013178941108855;0.37246259402617
1280;633.2;2.530125899030190;0.00079035201699664200;0.0422788636673756000;0.000013206925864300;0.37474728391202
1280;634.6;2.533326405799340;0.00079003134736403700;0.0424395501426916000;0.000013235000000000;0.37703506460668
1280;636;2.536546656094200;0.00078972104977392900;0.0426004117413131000;0.000013263088144002;0.37932604206549
1280;637.4;2.539777962380980;0.00078942276212375800;0.0427614460077200000;0.000013291263771804;0.38162021717807
1280;638.8;2.538837527078300;0.00078783689800130500;0.0429226505007523000;0.000013319500544575;0.38391764733841
1280;640.2;2.542132573186360;0.00078757443706656500;0.0430840225171000000;0.000013347799063814;0.38621853615224
1280;641.6;2.545438272437710;0.00078732200813645300;0.0432455596099843000;0.000013376156555747;0.38852291276867
1280;643;2.548750146767030;0.00078707818759849200;0.0434072594750779000;0.000013404572888244;0.39083084199974
1280;644.4;2.552065766238580;0.00078683938454148500;0.0435691198374112000;0.000013433000000000;0.39314242108610
1280;645.8;2.555389409832150;0.00078661522131327700;0.0437311384503437000;0.000013461580069966;0.39545756623287
1280;647.2;2.558720007064280;0.00078639688211348900;0.0438933130945856000;0.000013490168704632;0.39777642525269
1280;648.6;2.562053840984720;0.00078618600607053600;0.0440556415772669000;0.000013518813829140;0.40009902601531
1280;650;2.565393880301480;0.00078598335842042500;0.0442181217310492000;0.000013547513342134;0.40242536679585
1280;651.4;2.568740430735070;0.00078578900645725900;0.0443807514132811000;0.000013576267240396;0.40475550623399
1280;652.8;2.572087172227370;0.00078560095389700500;0.0445435285051910000;0.000013605074844066;0.40708948149648
1280;654.2;2.575437767991420;0.00078542026191956000;0.0447064509111185000;0.000013633935488758;0.40942732873903
1280;655.6;2.578799179743450;0.00078524899023407200;0.0448695165577801000;0.000013662848525023;0.41176908314216
1280;657;2.582156533990510;0.00078508265246597100;0.0450327233935683000;0.000013691815141413;0.41411483409983
1280;658.4;2.585521443517380;0.00078492455821675600;0.0451960693878819000;0.000013720831782836;0.41646452647451
1280;659.8;2.588885036014300;0.00078477191558876100;0.0453595525304862000;0.000013749897131161;0.41881817071926
1280;661.2;2.592254292097080;0.00078462618571727600;0.0455231708309008000;0.000013779000000000;0.42117590935475
1280;662.6;2.595627617630990;0.00078448919796212100;0.0456869223178147000;0.000013808181421329;0.42353773986881
1280;664;2.599000150687430;0.00078435685308137600;0.0458508050385259000;0.000013837395562195;0.42590361416794
1280;665.4;2.602372963339560;0.00078423048553405900;0.0460148170584054000;0.000013866660479429;0.42827369603297
1600;582;2.557083174429500;0.00088411431057008500;0.0371032467551744000;0.000012828488237259;0.21852837660455
1600;583.2;2.554409681846060;0.00088118805323541500;0.0372263256433436000;0.000012841868575701;0.22029851747654
1600;584.4;2.552068993116190;0.00087840888905986000;0.0373498976269754000;0.000012855640725038;0.22206007409854
1600;585.6;2.549996514440070;0.00087575277048607100;0.0374739430888168000;0.000012869786015482;0.22381365785725
1600;586.8;2.548200580758290;0.00087322066402331500;0.0375984438593478000;0.000012884283270720;0.22555976493852
1600;588;2.546655471886660;0.00087080212401749200;0.0377233830680889000;0.000012899115119204;0.22729889255726
1600;589.2;2.545325615745780;0.00086848358204006300;0.0378487450138135000;0.000012914266623481;0.22903152249728
1600;590.4;2.544222677057930;0.00086626758438331600;0.0379745150508221000;0.000012929721803771;0.23075806539943
1600;591.6;2.543314259025310;0.00086414185596345900;0.0381006794889270000;0.000012945467423144;0.23247893251651
1600;592.8;2.542596898875030;0.00086210405054311600;0.0382272255051891000;0.000012961490656907;0.23419449898761
1600;594;2.542035057963280;0.00086014099786780500;0.0383541410657732000;0.000012977778990628;0.23590510562694
1600;595.2;2.541650818269420;0.00085825924863625200;0.0384814148565451000;0.000012994322415904;0.23761110228633
1600;596.4;2.541412596229870;0.00085644717964453100;0.0386090362212524000;0.000013011110525516;0.23931279848938
1600;597.6;2.541316902141090;0.00085470266978837600;0.0387369951063050000;0.000013028132425769;0.24101046401388
1600;598.8;2.541360908741390;0.00085302398226350000;0.0388652820113203000;0.000013045379551978;0.24270438319269
1600;600;2.541538555693940;0.00085140822359552400;0.0389938879447172000;0.000013062842108657;0.24439479149554
1600;601.2;2.541821481064780;0.00084984536990830700;0.0391228043837486000;0.000013080515060180;0.24608198934956
1600;602.4;2.542223959197270;0.00084833933528172000;0.0392520232384436000;0.000013098387804149;0.24776615085332
1600;603.6;2.542730173542600;0.00084688427868467200;0.0393815368190062000;0.000013116454411673;0.24944751709920
1600;604.8;2.543330544077090;0.00084547645703225400;0.0395113378062758000;0.000013134708730193;0.25112630624130
1600;606;2.544031012680880;0.00084411724919760000;0.0396414192249080000;0.000013153143803525;0.25280270341433
1600;607.2;2.544820857599580;0.00084280259861565400;0.0397717744189779000;0.000013171754204926;0.25447690648327
1600;608.4;2.545697255536170;0.00084153095353859400;0.0399023970297444000;0.000013190532435816;0.25614905785912
1600;609.6;2.546650205250080;0.00084029861227655700;0.0400332809753498000;0.000013209474304368;0.25781934935290
1600;610.8;2.547684950369680;0.00083910682030493300;0.0401644204322519000;0.000013228574087784;0.25948792973653
1600;612;2.548788325312190;0.00083795085135970400;0.0402958098182143000;0.000013247827529681;0.26115496383433
1600;613.2;2.549962322658820;0.00083683099983821900;0.0404274437766980000;0.000013267230615895;0.26282060967965
1600;614.4;2.551192474879450;0.00083574206393439100;0.0405593171625178000;0.000013286777760182;0.26448498315166
1600;615.6;2.552503320106250;0.00083469175676901300;0.0406914250286407000;0.000013306465372659;0.26614822918358
1600;616.8;2.553862340735830;0.00083366916157703600;0.0408237626140177000;0.000013326290696249;0.26781049987757
1600;618;2.555279649694100;0.00083267707307592000;0.0409563253323541000;0.000013346246899345;0.26947185631332
1600;619.2;2.556754422468160;0.00083171509594442300;0.0410891087617297000;0.000013366333401329;0.27113247654308
1600;620.4;2.558284143832520;0.00083078199535284100;0.0412221086349946000;0.000013386544941458;0.27279243620076
1600;621.6;2.559844606582740;0.00082986959395755800;0.0413553208308693000;0.000013406877596259;0.27445182989381
1600;622.8;2.561466393311620;0.00082898777093222900;0.0414887413656899000;0.000013427331825760;0.27611083484079
1600;624;2.563134627091260;0.00082813109932793100;0.0416223663857399000;0.000013447899172885;0.27776943850537
1600;625.2;2.564848213608750;0.00082729927547252100;0.0417561921601210000;0.000013468581624936;0.27942783650943
1600;626.4;2.566589931889510;0.00082648632243249600;0.0418902150741174000;0.000013489373340222;0.28108605693339
1600;627.6;2.568376970069310;0.00082569766907370700;0.0420244316230112000;0.000013510273468280;0.28274422533223
1600;628.8;2.570202210989430;0.00082493073024947100;0.0421588384063149000;0.000013531278280086;0.28440240184831
1600;630;2.572063147979380;0.00082418449206430000;0.0422934321223849000;0.000013552385328808;0.28606066798029
1600;631.2;2.573952001209330;0.00082345637490295200;0.0424282095633877000;0.000013573594078007;0.28771914070328
1600;632.4;2.575881626575790;0.00082275019136781900;0.0425631676105906000;0.000013594900454873;0.28937785759093
1600;633.6;2.577847924837280;0.00082206450717411600;0.0426983032299517000;0.000013616303453633;0.29103691658681
1600;634.8;2.579837117948180;0.00082139460825563700;0.0428336134679870000;0.000013637798646254;0.29269633827374
1600;636;2.581854201774060;0.00082074210228212500;0.0429690954478933000;0.000013659387004438;0.29435625465733
1600;637.2;2.583906833875040;0.00082010910746874200;0.0431047463659085000;0.000013681064118243;0.29601667841861
1600;638.4;2.580481623333020;0.00081774835168599800;0.0432405634877683000;0.000013702829424697;0.29767770122573
1600;639.6;2.582653736746840;0.00081717209139263700;0.0433765438031683000;0.000013724681908643;0.29933947043573
1600;640.8;2.584844388148940;0.00081660934221510400;0.0435126844109429000;0.000013746616530475;0.30100203558722
1600;642;2.587044760834500;0.00081605732962610300;0.0436489827967823000;0.000013768633956897;0.30266550289539
1600;643.2;2.589275926239790;0.00081552254572852600;0.0437854365027785000;0.000013790732104182;0.30432991565168
1600;644.4;2.591531721684350;0.00081500291054019900;0.0439220431249741000;0.000013812909440468;0.30599532631108
1600;645.6;2.593806060459010;0.00081449634338475300;0.0440588003110473000;0.000013835163813642;0.30766177076733
1600;646.8;2.596097285695450;0.00081400220636053500;0.0441957057581251000;0.000013857493783842;0.30932929793405
1600;648;2.598410738900350;0.00081352209814665500;0.0443327572107147000;0.000013879898632943;0.31099797035261
1600;649.2;2.600736987078710;0.00081305291230377300;0.0444699524587470000;0.000013902376340334;0.31266781905836
1600;650.4;2.603067553579710;0.00081259204634313600;0.0446072893357238000;0.000013924928100037;0.31433894508662
1600;651.6;2.605434720113820;0.00081214926185246200;0.0447447657169629000;0.000013947549009098;0.31601130991885
1600;652.8;2.607803177985390;0.00081171354529048400;0.0448823795179343000;0.000013970239666523;0.31768499678176
1600;654;2.610193082769880;0.00081129114615648900;0.0450201286926824000;0.000013993000000000;0.31936003102961
1600;655.2;2.612600363103760;0.00081088056818349900;0.0451580112323284000;0.000014015826654256;0.32103652552775
1600;656.4;2.615016694064920;0.00081047915639398900;0.0452960251636482000;0.000014038718890765;0.32271440414907
1600;657.6;2.617444982524570;0.00081008776755270500;0.0454341685477214000;0.000014061676335194;0.32439376178361
1600;658.8;2.619886419764560;0.00080970668383901600;0.0455724394786472000;0.000014084697934358;0.32607463497935
1600;660;2.622343061858560;0.00080933645410525800;0.0457108360823224000;0.000014107782664726;0.32775705926353
