903.35;298;1795.722291;2.998065089
903.35;298.0695279;1796.070664;2.997121134
903.35;298.1390558;1796.419487;2.996178377
903.35;298.2085838;1796.768762;2.995236818
903.35;298.2781117;1797.118491;2.994296456
903.35;298.3476396;1797.468674;2.993357291
903.35;298.4171675;1797.819312;2.992419323
903.35;298.4866954;1798.170407;2.991482551
903.35;298.5562233;1798.521959;2.990546976
903.35;298.6257513;1798.873971;2.989612595
903.35;298.6952792;1799.226444;2.98867941
903.35;298.7648071;1799.579378;2.987747419
903.35;298.834335;1799.932774;2.986816623
903.35;298.9038629;1800.286635;2.98588702
903.35;298.9733908;1800.640961;2.984958611
903.35;299.0429188;1800.995754;2.984031396
903.35;299.1124467;1801.351014;2.983105373
903.35;299.1819746;1801.706743;2.982180543
903.35;299.2515025;1802.062943;2.981256905
903.35;299.3210304;1802.419615;2.980334459
903.35;299.3905584;1802.776759;2.979413204
903.35;299.4600863;1803.134377;2.978493141
903.35;299.5296142;1803.492471;2.977574268
903.35;299.5991421;1803.851041;2.976656586
903.35;299.66867;1804.21009;2.975740094
903.35;299.7381979;1804.569618;2.974824792
903.35;299.8077259;1804.929626;2.973910679
903.35;299.8772538;1805.290116;2.972997756
903.35;299.9467817;1805.65109;2.972086022
903.35;300.0163096;1806.012548;2.971175477
903.35;300.0858375;1806.374492;2.97026612
903.35;300.1553654;1806.736923;2.969357951
903.35;300.2248934;1807.099843;2.96845097
903.35;300.2944213;1807.463253;2.967545177
903.35;300.3639492;1807.827153;2.966640571
903.35;300.4334771;1808.191547;2.965737152
903.35;300.503005;1808.556434;2.96483492
903.35;300.572533;1808.921817;2.963933875
903.35;300.6420609;1809.287696;2.963034016
903.35;300.7115888;1809.654073;2.962135343
903.35;300.7811167;1810.02095;2.961237856
903.35;300.8506446;1810.388328;2.960341555
903.35;300.9201725;1810.756207;2.959446439
903.35;300.9897005;1811.124591;2.958552509
903.35;301.0592284;1811.493479;2.957659763
903.35;301.1287563;1811.862874;2.956768202
903.35;301.1982842;1812.232776;2.955877826
903.35;301.2678121;1812.603188;2.954988635
903.35;301.33734;1812.97411;2.954100627
903.35;301.406868;1813.345545;2.953213804
903.35;301.4763959;1813.717492;2.952328165
903.35;301.5459238;1814.089955;2.951443709
903.35;301.6154517;1814.462935;2.950560437
903.35;301.6849796;1814.836432;2.949678348
903.35;301.7545076;1815.210448;2.948797443
903.35;301.8240355;1815.584985;2.94791772
903.35;301.8935634;1815.960045;2.947039181
903.35;301.9630913;1816.335628;2.946161824
903.35;302.0326192;1816.711736;2.945285651
903.35;302.1021471;1817.088371;2.944410659
903.35;302.1716751;1817.465534;2.94353685
903.35;302.241203;1817.843227;2.942664224
903.35;302.3107309;1818.221451;2.94179278
903.35;302.3802588;1818.600208;2.940922518
903.35;302.4497867;1818.979499;2.940053438
903.35;302.5193146;1819.359326;2.939185539
903.35;302.5888426;1819.73969;2.938318823
903.35;302.6583705;1820.120593;2.937453289
903.35;302.7278984;1820.502036;2.936588936
903.35;302.7974263;1820.884021;2.935725765
903.35;302.8669542;1821.26655;2.934863775
903.35;302.9364822;1821.649623;2.934002967
903.35;303.0060101;1822.033244;2.933143341
903.35;303.075538;1822.417412;2.932284896
903.35;303.1450659;1822.80213;2.931427632
903.35;303.2145938;1823.1874;2.93057155
903.35;303.2841217;1823.573222;2.929716649
903.35;303.3536497;1823.9596;2.928862929
903.35;303.4231776;1824.346533;2.928010391
903.35;303.4927055;1824.734024;2.927159034
903.35;303.5622334;1825.122074;2.926308858
903.35;303.6317613;1825.510686;2.925459864
903.35;303.7012893;1825.89986;2.924612051
903.35;303.7708172;1826.289599;2.923765419
903.35;303.8403451;1826.679903;2.922919969
903.35;303.909873;1827.070775;2.9220757
903.35;303.9794009;1827.462217;2.921232613
903.35;304.0489288;1827.854229;2.920390707
903.35;304.1184568;1828.246814;2.919549982
903.35;304.1879847;1828.639974;2.918710439
903.35;304.2575126;1829.033709;2.917872078
903.35;304.3270405;1829.428022;2.917034899
903.35;304.3965684;1829.822915;2.916198901
903.35;304.4660963;1830.218389;2.915364086
903.35;304.5356243;1830.614445;2.914530452
903.35;304.6051522;1831.011086;2.913698
903.35;304.6746801;1831.408314;2.912866731
903.35;304.744208;1831.80613;2.912036643
903.35;304.8137359;1832.204535;2.911207738
903.35;304.8832639;1832.603532;2.910380016
903.35;304.9527918;1833.003123;2.909553476
903.35;305.0223197;1833.403308;2.90872812
903.35;305.0918476;1833.804091;2.907903946
903.35;305.1613755;1834.205472;2.907080955
903.35;305.2309034;1834.607454;2.906259147
903.35;305.3004314;1835.010038;2.905438523
903.35;305.3699593;1835.413226;2.904619082
903.35;305.4394872;1835.817021;2.903800825
903.35;305.5090151;1836.221423;2.902983752
903.35;305.578543;1836.626434;2.902167863
903.35;305.6480709;1837.032057;2.901353158
903.35;305.7175989;1837.438294;2.900539638
903.35;305.7871268;1837.845145;2.899727302
903.35;305.8566547;1838.252614;2.898916152
903.35;305.9261826;1838.660701;2.898106186
903.35;305.9957105;1839.06941;2.897297406
903.35;306.0652385;1839.478741;2.896489812
903.35;306.1347664;1839.888697;2.895683403
903.35;306.2042943;1840.299279;2.894878181
903.35;306.2738222;1840.710489;2.894074145
903.35;306.3433501;1841.12233;2.893271295
903.35;306.412878;1841.534804;2.892469633
903.35;306.482406;1841.947911;2.891669158
903.35;306.5519339;1842.361655;2.89086987
903.35;306.6214618;1842.776037;2.89007177
903.35;306.6909897;1843.191059;2.889274858
903.35;306.7605176;1843.606723;2.888479134
903.35;306.8300455;1844.023031;2.887684599
