P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: p-Xylene
350.000000000000000000;645.000000000000000000;2.297950319480240000;0.000726489593896443;0.041929654091303400;0.000013255925123699;1.849869546792700000;;;
350.000000000000000000;648.000000000000000000;2.304998542522390000;0.000726916527697283;0.042258910062365200;0.000013326993314794;1.869435925703100000;;;
350.000000000000000000;651.000000000000000000;2.312012871915480000;0.000727349590464657;0.042588517023157800;0.000013398169530789;1.889111663775840000;;;
350.000000000000000000;654.000000000000000000;2.318995891182760000;0.000727789301008629;0.042918463513625100;0.000013469449721627;1.908896438545730000;;;
350.000000000000000000;657.000000000000000000;2.325946857558870000;0.000728235530491682;0.043248738182363400;0.000013540837225483;1.928790967310190000;;;
350.000000000000000000;660.000000000000000000;2.332865033019990000;0.000728687606061418;0.043579329786735600;0.000013612325208093;1.948794519782580000;;;
350.000000000000000000;663.000000000000000000;2.339752267718470000;0.000729146210807088;0.043910227192971400;0.000013683916974960;1.968907804058150000;;;
350.000000000000000000;666.000000000000000000;2.346608013664140000;0.000729610978857666;0.044241419376253100;0.000013755610272019;1.989130732997330000;;;
350.000000000000000000;669.000000000000000000;2.353430436291780000;0.000730081099643524;0.044572895420787600;0.000013827401907141;2.009463075848070000;;;
350.000000000000000000;672.000000000000000000;2.360221761839180000;0.000730557221172230;0.044904644519865300;0.000013899292366746;2.029905129141780000;;;
350.000000000000000000;675.000000000000000000;2.366980346955130000;0.000731038693096431;0.045236655975905700;0.000013971280288499;2.050456918752590000;;;
350.000000000000000000;678.000000000000000000;2.373706763688520000;0.000731525503043314;0.045568919200489700;0.000014043363338393;2.071118322635580000;;;
700.000000000000000000;502.000000000000000000;1.978890117505920000;0.000748129770733834;0.027277205801633000;0.000010312290481472;0.486486981343113000;;;
700.000000000000000000;505.000000000000000000;1.985762331111230000;0.000747275195702885;0.027569676087300700;0.000010374924919678;0.494325019412124000;;;
700.000000000000000000;508.000000000000000000;1.992695758747150000;0.000746474539568820;0.027863314345493300;0.000010437747285612;0.502196128768316000;;;
700.000000000000000000;511.000000000000000000;1.999682280493920000;0.000745723862997163;0.028158096304303900;0.000010500750321949;0.510101109193956000;;;
700.000000000000000000;514.000000000000000000;2.006711493245830000;0.000745018953868513;0.028453998382833600;0.000010563934167869;0.518041042150902000;;;
700.000000000000000000;517.000000000000000000;2.013781004950770000;0.000744358253177594;0.028750997633893500;0.000010627293793747;0.526016692219191000;;;
700.000000000000000000;520.000000000000000000;2.020882268856470000;0.000743738254279877;0.029049071693435000;0.000010690828556753;0.534028978158916000;;;
700.000000000000000000;523.000000000000000000;2.028017859933030000;0.000743159539069934;0.029348198735792700;0.000010754537361789;0.542078743961770000;;;
700.000000000000000000;526.000000000000000000;2.035178782885690000;0.000742618452614981;0.029648357433970300;0.000010818419249130;0.550166792098535000;;;
700.000000000000000000;529.000000000000000000;2.042362956447890000;0.000742113540713147;0.029949526924314000;0.000010882467975791;0.558293609762972000;;;
700.000000000000000000;532.000000000000000000;2.049564921025430000;0.000741642802185501;0.030251686775014500;0.000010946687036112;0.566460137906740000;;;
700.000000000000000000;535.000000000000000000;2.056784373772120000;0.000741205592182612;0.030554816957961900;0.000011011072179541;0.574666883685119000;;;
700.000000000000000000;538.000000000000000000;2.064012734001990000;0.000740798663747248;0.030858897823542200;0.000011075624629538;0.582914601860438000;;;
700.000000000000000000;541.000000000000000000;2.071257428328480000;0.000740424058499676;0.031163910078023400;0.000011140338454844;0.591203639251841000;;;
700.000000000000000000;544.000000000000000000;2.078505464974280000;0.000740077109292939;0.031469834763226800;0.000011205216793492;0.599534789474139000;;;
700.000000000000000000;547.000000000000000000;2.085762196684730000;0.000739759247491645;0.031776653238218300;0.000011270255604724;0.607908438429637000;;;
700.000000000000000000;550.000000000000000000;2.093021858278130000;0.000739468304931109;0.032084347162790900;0.000011335456300876;0.616325237439914000;;;
700.000000000000000000;553.000000000000000000;2.100281266865820000;0.000739202625039812;0.032392898482538200;0.000011400813771325;0.624785460472729000;;;
700.000000000000000000;556.000000000000000000;2.107540975276490000;0.000738962496235566;0.032702289415343500;0.000011466332423648;0.633289877669643000;;;
700.000000000000000000;559.000000000000000000;2.114796471935040000;0.000738745701895522;0.033012502439132300;0.000011532005377052;0.641838619148254000;;;
700.000000000000000000;562.000000000000000000;2.122051322064060000;0.000738553517357534;0.033323520280752500;0.000011597835951558;0.650432357406837000;;;
700.000000000000000000;565.000000000000000000;2.129301234243480000;0.000738384034346571;0.033635325905864600;0.000011663820618485;0.659071366842999000;;;
700.000000000000000000;568.000000000000000000;2.136543619708280000;0.000738236294624073;0.033947902509737200;0.000011729961198953;0.667756204786262000;;;
700.000000000000000000;571.000000000000000000;2.143775595348180000;0.000738108752945414;0.034261233508855000;0.000011796251620023;0.676486964302728000;;;
700.000000000000000000;574.000000000000000000;2.151003428637840000;0.000738003585630449;0.034575302533257800;0.000011862694826089;0.685264235480231000;;;
700.000000000000000000;577.000000000000000000;2.158216903560580000;0.000737917097170585;0.034890093419538100;0.000011929290523895;0.694088412149634000;;;
700.000000000000000000;580.000000000000000000;2.165416141465720000;0.000737848846585784;0.035205590204431200;0.000011996033292764;0.702959575161420000;;;
