P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);μ(cP);Viscosidade cinemática ν (cSt)
360;312.5;1.758701652711040;0.006189829482074440;0.1356226837319780;0.000477330128682255;0.5607886731900110
360;315;1.769497903170400;0.006096995784289320;0.1350191855057010;0.000465223159265401;0.5479816125706760
360;317.5;1.780216587343840;0.006007137467658800;0.1344162857601440;0.000453572397984480;0.5356504430829990
360;320;1.790927613232170;0.005920345532256500;0.1338139201024490;0.000442354363280210;0.5237708998479150
360;322.5;1.801563609960360;0.005836258501144630;0.1332120245251070;0.000431547243900230;0.5123204611088450
360;325;1.812251551317470;0.005755153136707190;0.1326105353582040;0.000421130244293272;0.5012775908235730
360;327.5;1.822952372634500;0.005676772263085970;0.1320093892221650;0.000411084376340729;0.4906226954847110
360;330;1.833597880357550;0.005600780174867530;0.1314085229808900;0.000401391307333141;0.4803367703263250
360;332.5;1.844288847910070;0.005527375226256390;0.1308078736952110;0.000392034144370340;0.4704023473616200
360;335;1.854942471098620;0.005456194907206320;0.1302073785765650;0.000382996695013065;0.4608026255531850
360;337.5;1.865517136403880;0.005387024526530830;0.1296069749408140;0.000374264025342340;0.4515221521453490
360;340;1.876114901682310;0.005320066671951940;0.1290066001621120;0.000365821791282003;0.4425460312167590
360;342.5;1.886709225308250;0.005255153932559740;0.1284061916267320;0.000357656756982249;0.4338605592654570
360;345;1.897404529483210;0.005192483714136750;0.1278056866867730;0.000349756172910520;0.4254524843185510
360;347.5;1.908013463517110;0.005131457682209950;0.1272050226136460;0.000342108272812316;0.4173096175892190
360;350;1.918654943488560;0.005072322953516430;0.1266041365512630;0.000334701698196692;0.4094201435631960
360;352.5;1.929197869528260;0.005014661010145950;0.1260029654688240;0.000327525842776192;0.4017730470186650
360;355;1.939821961438370;0.004958876376356590;0.1254014461131150;0.000320570795182760;0.3943580531542260
360;357.5;1.950350455549500;0.004904444751633260;0.1247995149602190;0.000313826842971447;0.3871650255420770
360;360;1.961070545651080;0.004852026087407690;0.1241971081665490;0.000307285023550554;0.3801846490720400
360;362.5;1.971623386643700;0.004800666235533860;0.1235941615190840;0.000300936944719356;0.3734082184649480
360;365;1.982145649670120;0.004750654500264000;0.1229906103847250;0.000294774451520074;0.3668272319384790
360;367.5;1.992807322681300;0.004702338874069700;0.1223863896586390;0.000288789724525163;0.3604335162626870
360;370;2.003397221716600;0.004655165894759610;0.1217814337115010;0.000282975722779006;0.3542197854667730
360;372.5;2.013978212491800;0.004609237588150840;0.1211756763354940;0.000277325483796629;0.3481787745887710
360;375;2.024660908482840;0.004564755688348270;0.1205690506889620;0.000271832314075547;0.3423034793743310
360;377.5;2.035277354561620;0.004521293650279480;0.1199614892395730;0.000266490028182805;0.3365874616440670
360;380;2.045844457460110;0.004478855326723600;0.1193529237058640;0.000261292825146492;0.3310247007569270
360;382.5;2.056489542214900;0.004437675530525580;0.1187432849970150;0.000256234792070931;0.3256089687293790
360;385;2.067152662956790;0.004397585002225590;0.1181325031507190;0.000251310768401544;0.3203349282328620
360;387.5;2.077725278205870;0.004358317817463090;0.1175205072689650;0.000246515613069843;0.3151972088692450
360;390;2.088383693597390;0.004320209179158770;0.1169072254515810;0.000241844288506149;0.3101905140064730
360;392.5;2.099147282483300;0.004283260538919480;0.1162925847273510;0.000237292277339561;0.3053101576575390
360;395;2.109811006550740;0.004247017684523370;0.1156765109825120;0.000232855069151368;0.3005514112715450
360;397.5;2.120553351054270;0.004211812095120710;0.1150589288864330;0.000228528364115235;0.2959097663707160
360;400;2.131248309351110;0.004177364349210970;0.1144397618142540;0.000224308251196038;0.2913811691908180
360;402.5;2.142027783310930;0.004143903746090070;0.1138189317662470;0.000220190747009399;0.2869614267154220
360;405;2.152813863944920;0.004111250425917010;0.1131963592836660;0.000216172233053370;0.2826467757613400
360;407.5;2.163642035276440;0.004079443979338280;0.1125719633607940;0.000212249073870395;0.2784333888140930
360;410;2.174531953416350;0.004048494646071210;0.1119456613529250;0.000208417912611580;0.2743177616762470
360;412.5;2.185404806566700;0.004018229994652580;0.1113173688799510;0.000204675485848289;0.2702964740090340
360;415;2.196296465156260;0.003988695277729520;0.1106869997252360;0.000201018724072247;0.2663663236414520
360;417.5;2.207193663066500;0.003959843359021330;0.1100544657294070;0.000197444588819528;0.2625241134567540
360;420;2.218166244658210;0.003931778576204650;0.1094196766786840;0.000193950269334650;0.2587669136173290
360;422.5;2.229235018444450;0.003904513543749820;0.1087825401873210;0.000190533029479004;0.2550918609896840
360;425;2.240220340960170;0.003877712264008830;0.1081429615737080;0.000187190197630680;0.2514961465284520
360;427.5;2.251477676975840;0.003851970834402840;0.1075008437296500;0.000183919262871178;0.2479771457111370
360;430;2.262626159929620;0.003826611743893240;0.1068560869822640;0.000180717771496785;0.2445322815986710
360;432.5;2.273787133801270;0.003801828930780090;0.1062085889479500;0.000177583415860307;0.2411591461675050
360;435;2.285117412389370;0.003777865371549680;0.1055582443777630;0.000174513936988188;0.2378553704925670
360;437.5;2.296521138316890;0.003754540373388640;0.1049049449935380;0.000171507174384216;0.2346186934637620
360;440;2.307935691604060;0.003731734734414020;0.1042485793139750;0.000168561041737213;0.2314469303106080
360;442.5;2.319485731769480;0.003709634231245230;0.1035890324698990;0.000165673543737971;0.2283379971144370
360;445;2.331023875383620;0.003687985400353370;0.1029261860077700;0.000162842721311999;0.2252898368752040
360;447.5;2.342727291608490;0.003667054591798290;0.1022599176804720;0.000160066731638075;0.2223005311070540
360;450;2.354534685742440;0.003646726739623550;0.1015901012242880;0.000157343759197523;0.2193681784763480
360;452.5;2.366401821480220;0.003626917984492970;0.1009166061208870;0.000154672063869901;0.2164909624648580
360;455;2.378370782905660;0.003607678806127750;0.1002392973430000;0.000152049962589800;0.2136671273027690
360;457.5;2.390519063880440;0.003589111113922590;0.0995580350823543;0.000149475842127082;0.2108949972847300
360;460;2.402769497803220;0.003571082056943240;0.0988726744582706;0.000146948108839709;0.2081729073161680
360;462.5;2.415166354283920;0.003553642840922410;0.0981830652051606;0.000144465223336380;0.2054992525845730
720;285;1.639579007570250;0.007481093213882450;0.1423196151911620;0.000649377860104948;0.7418970984364910
720;288;1.652628864827890;0.007311487239061180;0.1415823890953570;0.000626382518893196;0.7177318065646750
720;291;1.665638382415370;0.007149999312752890;0.1408470813970230;0.000604606945795531;0.6948310467002330
720;294;1.678560014561940;0.006995893554337310;0.1401135681554740;0.000583964588594048;0.6731058899232110
720;297;1.691565379034800;0.006849391945572060;0.1393817273931190;0.000564376696755928;0.6524754104052280
720;300;1.704451761946820;0.006709197241414480;0.1386514389489850;0.000545770712016022;0.6328649341056880
720;303;1.717366204875780;0.006575482475604050;0.1379225843369130;0.000528080460488036;0.6142063517436930
720;306;1.730247411597520;0.006447617413803120;0.1371950466080030;0.000511245481812665;0.5964374313008600
720;309;1.743152753090180;0.006325452065660010;0.1364687102168900;0.000495209776314265;0.5795004374788520
720;312;1.756006017971170;0.006208375846334750;0.1357434608914740;0.000479922286866758;0.5633427624465660
720;315;1.768892059360880;0.006096380932732840;0.1350191855057010;0.000465335566245619;0.5479154322434200
720;318;1.781760884664000;0.005988999697129680;0.1342957719550620;0.000451405878581926;0.5331732796315610
720;321;1.794560851039800;0.005885805119831230;0.1335731090344370;0.000438093413534088;0.5190752541255990
720;324;1.807322334125570;0.005786655303542970;0.1328510863179610;0.000425360451042742;0.5055823023872820
720;327;1.820146750818450;0.005691647941227890;0.1321295940405660;0.000413172801345882;0.4926591139869900
720;330;1.832883823185550;0.005600095614031830;0.1314085229808900;0.000401498602302403;0.4802727397088910
720;333;1.845592488779600;0.005511988796206930;0.1306877643452230;0.000390307989034206;0.4683922304280340
720;336;1.858404996029240;0.005427533395165510;0.1299672096521740;0.000379573544071850;0.4569892089118830
720;339;1.871125125605110;0.005345975428348350;0.1292467506177580;0.000369269774394672;0.4460372776547860
720;342;1.883870931457860;0.005267498696413360;0.1285262790405750;0.000359372819016414;0.4355116947454580
720;345;1.896558810167180;0.005191714850894000;0.1278056866867730;0.000349860324943963;0.4253892482595740
720;348;1.909235403299680;0.005118616133795800;0.1270848651744790;0.000340711595919033;0.4156484611196660
720;351;1.921933718614460;0.005048160872564040;0.1263637058573760;0.000331907551984294;0.4062695687210310
720;354;1.934583194999970;0.004980034953696850;0.1256420997070910;0.000323429899429674;0.3972335265442270
720;357;1.947276466875120;0.004914364039524070;0.1249199371940630;0.000315261883769008;0.3885229486017920
720;360;1.960063141494840;0.004851152533619810;0.1241971081665490;0.000307387605631374;0.3801212881802900
720;363;1.972705530096660;0.004789705448369190;0.1234735017273950;0.000299792186380675;0.3720130562525660
720;366;1.985357265701020;0.004730313804461280;0.1227490061082170;0.000292461879838327;0.3641839774557180
720;369;1.998037407855440;0.004672926700683380;0.1220235085405870;0.000285383501294101;0.3566202963950800
720;372;2.010688223956480;0.004617323935415990;0.1212968951238230;0.000278544953152813;0.3493094446293560
720;375;2.023452529468190;0.004563746529799110;0.1205690506889620;0.000271934517202408;0.3422391697707820
720;378;2.036117228393780;0.004511633329437270;0.1198398586584410;0.000265541439843811;0.3353982790737310
720;381;2.048825572880070;0.004461235713803220;0.1191092009010280;0.000259355519540527;0.3287761344088070
720;384;2.061455737240900;0.004412219909609760;0.1183769575814810;0.000253367151981204;0.3223627186937210
720;387;2.074263932871710;0.004365068146274240;0.1176430070043810;0.000247567213780649;0.3161484976988530
720;390;2.086922047741550;0.004319022204773870;0.1169072254515810;0.000241947179182044;0.3101245775316140
720;393;2.099751957017930;0.004274693617312490;0.1161694870126080;0.000236498869782942;0.3042823936054900
720;396;2.112551015245340;0.004231607150923680;0.1154296634073800;0.000231214766213187;0.2986141184164220
720;399;2.125322789206640;0.004189719148180470;0.1146876238004800;0.000226087508182961;0.2931120265109750
720;402;2.138103552286690;0.004149055313279490;0.1139432346062270;0.000221110330437273;0.2877690629458210
720;405;2.151028229306690;0.004109825787825210;0.1131963592836660;0.000216276713682128;0.2825783993792570
720;408;2.163955670784770;0.004071709398769410;0.1124468581205670;0.000211580549108735;0.2775336535274510
720;411;2.176890701155560;0.004034672451408840;0.1116945880054240;0.000207015941111662;0.2726286374289910
720;414;2.189821620136030;0.003998653045384880;0.1109394021863390;0.000202577312383109;0.2678574995656020
720;417;2.202919235575850;0.003963924270659730;0.1101811500156100;0.000198259531108915;0.2632148998311640
720;420;2.215957710211290;0.003930035099447440;0.1094196766786840;0.000194057480400389;0.2586954453644100
720;423;2.229159106050870;0.003897346137305620;0.1086548229060450;0.000189966455603388;0.2542942207071990
720;426;2.242313008561520;0.003865450407091870;0.1078864246664390;0.000185981895727441;0.2500064361682530
720;429;2.255677500834190;0.003834761836831650;0.1071143128396890;0.000182099559402521;0.2458276674982390
720;432;2.268906586827350;0.003804654484534660;0.1063383128671620;0.000178315203136516;0.2417534270167420
720;435;2.282344702078740;0.003775682891243390;0.1055582443777630;0.000174625006014126;0.2377797401021610
720;438;2.295848251490690;0.003747572251473640;0.1047739207870720;0.000171025170311140;0.2339026097954870
720;441;2.309562116040280;0.003720527883705300;0.1039851488670070;0.000167512119792754;0.2301182884077950
720;444;2.323171626088690;0.003694014114290920;0.1031917282830970;0.000164082453691814;0.2264232193147790
720;447;2.336925031421690;0.003668404915975880;0.1023934510960920;0.000160732858056695;0.2228139181959490
720;450;2.350988089375960;0.003643927983569850;0.1015901012242880;0.000157460182115656;0.2192870809030510
720;453;2.364977203811920;0.003619959763067470;0.1007814538625000;0.000154261447957155;0.2158396011163730
720;456;2.379231648021870;0.003596999183230880;0.0999672748531113;0.000151133752064630;0.2124684366020740
720;459;2.393713788174940;0.003574957708192930;0.0991473200040962;0.000148074292610212;0.2091706494084140
720;462;2.408247717473970;0.003553547351979560;0.0983213343482292;0.000145080389687953;0.2059434373036840
720;465;2.422970385423550;0.003532951264532370;0.0974890513369832;0.000142149515846785;0.2027841809689240
720;468;2.437934089239250;0.003513220229231050;0.0966501919617506;0.000139279158964073;0.1996902524029870
720;471;2.453140661955710;0.003494331540795450;0.0958044637940376;0.000136466923717946;0.1966591615114020
720;474;2.468532491634750;0.003476180035880960;0.0949515599351426;0.000133710501336652;0.1936885165531480
720;477;2.484237539810950;0.003458923054091910;0.0940911578645031;0.000131007631077219;0.1907759715301840
720;480;2.500237790131720;0.003442509854242780;0.0932229181743511;0.000128356117055396;0.1879192531560320
720;483;2.516430076002920;0.003426777765306830;0.0923464831765153;0.000125753891702094;0.1851162575692380
720;486;2.533109293973190;0.003412105368109330;0.0914614753650931;0.000123198865446086;0.1823648341270290
720;489;2.550153106392760;0.003398298978833020;0.0905674957162326;0.000120688999980590;0.1796628951177070
720;492;2.567610200566610;0.003385400391375270;0.0896641218033287;0.000118222366065660;0.1770085063848610
720;495;2.585508068153900;0.003373420755241000;0.0887509057024663;0.000115797026909651;0.1743997189100650
720;498;2.603959452686880;0.003362480140023110;0.0878273716588121;0.000113411056630879;0.1718345996191890
1080;275;1.595638121204280;0.008113848994171190;0.1447925264354570;0.000736272641878949;0.8328229532816240
1080;278.5;1.610844030036260;0.007879280442627250;0.1439241233438040;0.000703990274129507;0.7989910675450420
1080;282;1.626136274277200;0.007659286904481070;0.1430588857398300;0.000673823631788654;0.7673470081676510
1080;285.5;1.641325119346620;0.007451801475548150;0.1421966056308380;0.000645588654659494;0.7377020682483550
1080;289;1.656415768689490;0.007255866905414480;0.1413370795365330;0.000619121755118541;0.7098885236447820
1080;292.5;1.671618782749240;0.007071473359019940;0.1404801081370190;0.000594275053866866;0.6837544998853310
1080;296;1.686686284243130;0.006896711683335280;0.1396254959360300;0.000570916357184709;0.6591642087202280
1080;299.5;1.701779012560880;0.006731510969991550;0.1387730509379010;0.000548926921670012;0.6359956279345370
1080;303;1.716839145216290;0.006574938302779610;0.1379225843369130;0.000528198861903790;0.6141377188453670
1080;306.5;1.731926380398550;0.006426593445640460;0.1370739102177040;0.000508634952930672;0.5934903805630590
1080;310;1.746913938989240;0.006285440183969400;0.1362268452655210;0.000490147607307266;0.5739634380213940
1080;313.5;1.761955375817030;0.006151521223923840;0.1353812084851640;0.000472656906495586;0.5554744982302950
1080;317;1.776839602022240;0.006023618507596970;0.1345368209275090;0.000456089837017297;0.5379481822291050
1080;320.5;1.791790202184840;0.005902080685394210;0.1336935054225510;0.000440380718208484;0.5213167518423900
1080;324;1.806661981699640;0.005786018381143090;0.1328510863179610;0.000425469088947898;0.5055177321297030
1080;327.5;1.821571705407340;0.005675446880945270;0.1320093892221650;0.000411299908805340;0.4904942421712460
1080;331;1.836413076596260;0.005569692335445190;0.1311682407509830;0.000397822665540296;0.4761940249043570
1080;334.5;1.851290510170020;0.005468765528757850;0.1303274682769020;0.000384991097857217;0.4625691951519400
1080;338;1.866109972041550;0.005372102099637690;0.1294868996800300;0.000372763050446405;0.4495761421706520
1080;341.5;1.880832362551740;0.005279333926553490;0.1286463630998450;0.000361099225408531;0.4371740945455690
1080;345;1.895724602442540;0.005190969316809800;0.1278056866867730;0.000349964017584645;0.4253261852853460
1080;348.5;1.910516165317740;0.005106019210991870;0.1269646983527050;0.000339324105535052;0.4139978039241780
1080;352;1.925240095811750;0.005024378985145580;0.1261232255194810;0.000329149016383679;0.4031573282952490
1080;355.5;1.940020184309060;0.004946182999645110;0.1252810948643890;0.000319410708510675;0.3927756662659520
1080;359;1.954802939492860;0.004871101766240090;0.1244381320616820;0.000310082818389117;0.3828253724460720
1080;362.5;1.969563587460920;0.004798906886544670;0.1235941615190840;0.000301141266332644;0.3732814285197180
1080;366;1.984291896181240;0.004729421864355440;0.1227490061082170;0.000292563727359534;0.3641206303838280
1080;369.5;1.998992724896220;0.004662513681614710;0.1219024868878160;0.000284329205333555;0.3553210898208880
1080;373;2.013763942302300;0.004598273843240600;0.1210544228185530;0.000276418389644390;0.3468627061570380
1080;376.5;2.028581330831740;0.004536508730687310;0.1202046304682120;0.000268813158881090;0.3387265751094280
1080;380;2.043294605932080;0.004476766736222580;0.1193529237058640;0.000261496896808763;0.3308954109947550
1080;383.5;2.058080968062940;0.004419328744844660;0.1184991133836150;0.000254453807280337;0.3233527078351870
1080;387;2.072884047340890;0.004363963424902990;0.1176430070043810;0.000247669318706613;0.3160832697904160
1080;390.5;2.087694027038160;0.004310551117689000;0.1167844083740080;0.000241129761126642;0.3090728231821850
1080;394;2.102404661050260;0.004258783859229710;0.1159231172359370;0.000234822301216445;0.3023079507377590
1080;397.5;2.117359294617340;0.004209269755623290;0.1150589288864330;0.000228734948625524;0.2957761165505250
1080;401;2.132227539447840;0.004161258190953530;0.1141916337682310;0.000222856549108952;0.2894656747847850
1080;404.5;2.147112339155290;0.004114879230383370;0.1133210170402170;0.000217176479721671;0.2833654901316860
1080;408;2.162135440799920;0.004070290001148900;0.1124468581205670;0.000211684852684077;0.2774652148559190
1080;411.5;2.177190609793390;0.004027215825847610;0.1115689302004670;0.000206372450512657;0.2717552197957360
1080;415;2.192235930346100;0.003985513570755860;0.1106869997252360;0.000201230412021179;0.2662261941022780
1080;418.5;2.207278903680840;0.003945139220117540;0.1098008258393540;0.000196250480035742;0.2608694805208870
1080;422;2.222494625024270;0.003906348311396700;0.1089101597914680;0.000191424993340850;0.2556770787930280
1080;425.5;2.237776462161560;0.003868887048704400;0.1080147442950320;0.000186746465671778;0.2506410951864400
1080;429;2.253218512257590;0.003832864468571600;0.1071143128396890;0.000182208091015263;0.2457544254248190
1080;432.5;2.268527813306160;0.003797729658410320;0.1062085889479500;0.000177803201644548;0.2410100385094470
1080;436;2.284171593272120;0.003764222830134980;0.1052972853710270;0.000173525687261114;0.2364015485980620
1080;439.5;2.299755573750170;0.003731637070473660;0.1043801032169010;0.000169369591720954;0.2319226783258190
1080;443;2.315598882963950;0.003700449918397870;0.1034567310028270;0.000165329347243031;0.2275675832462550
1080;446.5;2.331459576342330;0.003670227083482410;0.1025268436234180;0.000161399666573238;0.2233307133111850
1080;450;2.347558410236820;0.003641277339408470;0.1015901012242880;0.000157575518412296;0.2192067860456860
1080;453.5;2.363843778586870;0.003613475491439280;0.1006461479698000;0.000153852125208569;0.2151907903726040
1080;457;2.380160654268600;0.003586545623722630;0.0996946106918795;0.000150224846816303;0.2112778302961670
1080;460.5;2.396805542002220;0.003560901332217300;0.0987350974049413;0.000146689388740380;0.2074634226757770
1080;464;2.413653123156200;0.003536312845480120;0.0977671956697581;0.000143241539803961;0.2037431360438620
1080;467.5;2.430771010259510;0.003512843115597410;0.0967904707864934;0.000139877321854956;0.2001128068271430
1080;471;2.448142108841930;0.003490431376010340;0.0958044637940376;0.000136592931096937;0.1965684635684560
1080;474.5;2.465743214122000;0.003469009540005790;0.0948086892491314;0.000133384630482616;0.1931061780441380
1080;478;2.483738516400090;0.003448776313422880;0.0938026327544274;0.000130248935563901;0.1897223388263130
1080;481.5;2.502094875368290;0.003429647768825750;0.0927857481994550;0.000127182401204610;0.1864133504448730
1080;485;2.520888963968420;0.003411693475759820;0.0917574546722460;0.000124181712852923;0.1831757710747350
1080;488.5;2.540079720705390;0.003394822667592500;0.0907171329919003;0.000121243666846166;0.1800062913598540
1080;492;2.559843796086930;0.003379237085535340;0.0896641218033287;0.000118365162008298;0.1769017300844510
1080;495.5;2.580092393708730;0.003364781690425750;0.0885977131644142;0.000115543134732743;0.1738589455685110
1080;499;2.601010303088470;0.003351661471617020;0.0875171475424051;0.000112774582697885;0.1708748787767720
1080;502.5;2.622634676092910;0.003339885009617880;0.0864216081198549;0.000110056591601456;0.1679466040716270
1080;506;2.645113090635980;0.003329597700433040;0.0853102142900440;0.000107386218883853;0.1650711639012810
1080;509.5;2.668424409275680;0.003320729681545440;0.0841820141964837;0.000104760589141224;0.1622457258746990
1080;513;2.692876398614140;0.003313617631057210;0.0830359761394234;0.000102176793071246;0.1594674425642300
1080;516.5;2.718502647042400;0.003308248337685790;0.0818709786323666;0.000099631879799678;0.1567334544885830
1080;520;2.745553906882070;0.003304871053951880;0.0806857988409902;0.000097122901279107;0.1540409791639040
1080;523.5;2.774111714060390;0.003303520167978680;0.0794790990721385;0.000094646803654955;0.1513871641384030
1440;295;1.681898215431090;0.006945136819248230;0.1398694413735410;0.000577569081326409;0.6659687171505220
1440;298.5;1.697063878912940;0.006777656333960340;0.1390163965742810;0.000555197345529239;0.6424069620892550
1440;302;1.712024585964250;0.006618308624246760;0.1381653838088130;0.000534116833794889;0.6201862186354240
1440;305.5;1.727101095588760;0.006467722918633810;0.1373162163659310;0.000514227709054434;0.5992037818067450
1440;309;1.742035235101170;0.006324327752421880;0.1364687102168900;0.000495439376868731;0.5793663617502650
1440;312.5;1.756951957514870;0.006188070517024650;0.1356226837319780;0.000477669709209740;0.5605893329718190
1440;316;1.772035353258850;0.006059094718342190;0.1347779574049840;0.000460844310109087;0.5427960177718910
1440;319.5;1.786882618981610;0.005935559298986930;0.1339343535844820;0.000444895086799407;0.5259161341771650
1440;323;1.801813978985020;0.005818153357772080;0.1330916962109200;0.000429760179592648;0.5098858228945640
1440;326.5;1.816627433308730;0.005705838425588860;0.1322498105584970;0.000415382943704164;0.4946465467432390
1440;330;1.831481810850280;0.005598785045436920;0.1314085229808900;0.000401711919250125;0.4801451475692960
1440;333.5;1.846298602106810;0.005496424964012640;0.1305676606598630;0.000388699503278985;0.4663323479943460
1440;337;1.861125967798190;0.005398612462614670;0.1297270513558400;0.000376302350461768;0.4531633018042520
1440;340.5;1.875883029326580;0.005304841246561460;0.1288865231595170;0.000364480371906746;0.4405964628174750
1440;344;1.890632306848370;0.005215048596146330;0.1280459042435850;0.000353196975820720;0.4285939353991240
1440;347.5;1.905438176348570;0.005129176039217010;0.1272050226136460;0.000342418327792869;0.4171206393552750
1440;351;1.920159234638520;0.005046621799227860;0.1263637058573760;0.000332112994124210;0.4061439243644810
1440;354.5;1.934948489088120;0.004967595317697410;0.1255217808909750;0.000322252201823162;0.3956339328763750
1440;358;1.949617346449410;0.004891426580405780;0.1246790737019250;0.000312809350120230;0.3855630494798870
1440;361.5;1.964335329152270;0.004818375722480680;0.1238354090870370;0.000303759505759105;0.3759053175214970
1440;365;1.978986887249020;0.004748000086699520;0.1229906103847250;0.000295079988923858;0.3666371971416120
1440;368.5;1.993683589488250;0.004680419527657490;0.1221444992004010;0.000286749362972008;0.3577363507564840
1440;372;2.008416327895180;0.004615466159929070;0.1212968951238230;0.000278747840760279;0.3491821736880720
1440;375.5;2.023175687619550;0.004552984815315920;0.1204476154371560;0.000271057114556186;0.3409556131270840
1440;379;2.037858037565880;0.004492622312608900;0.1195964748124340;0.000263660069223217;0.3330388354929150
1440;382.5;2.052577706176250;0.004434519227664290;0.1187432849970150;0.000256540533832568;0.3254149344576320
1440;386;2.067340964554480;0.004378580412162230;0.1178878544855050;0.000249683752865267;0.3180685484362890
1440;389.5;2.082026715427610;0.004324448743370020;0.1170299881765350;0.000243075740362286;0.3109850650942870
1440;393;2.096799691710140;0.004272377006447940;0.1161694870126080;0.000236703509222058;0.3041509300228190
1440;396.5;2.111570538100860;0.004222086889631440;0.1153061476010910;0.000230554729428234;0.2975532266932780
1440;400;2.126345240270200;0.004173510717029550;0.1144397618142540;0.000224618073933002;0.2911801369322100
1440;403.5;2.141162656886170;0.004126646346003000;0.1135701163660620;0.000218882813134201;0.2850204355014060
1440;407;2.156029862545040;0.004081429204104050;0.1126969923631720;0.000213338787108814;0.2790634653897740
1440;410.5;2.170970705945580;0.004037832563758090;0.1118201648273670;0.000207976598481130;0.2732994025135090
1440;414;2.185910429028730;0.003995648101518460;0.1109394021863390;0.000202787271538111;0.2677188232998010
1440;417.5;2.200955922787140;0.003955010126774750;0.1100544657294070;0.000197762491265794;0.2623130295837470
1440;421;2.216015978672190;0.003915691254077780;0.1091651090243860;0.000192894305262800;0.2570736670617560
1440;424.5;2.231182551635300;0.003877798624325380;0.1082710772913700;0.000188175294875347;0.2519929613638580
1440;428;2.246414828697190;0.003841203040471120;0.1073721067287260;0.000183598353055462;0.2470634319271070
1440;431.5;2.261671708185720;0.003805784539949380;0.1064679237859920;0.000179156849722579;0.2422781216762590
1440;435;2.277030815361360;0.003771626910205570;0.1055582443777630;0.000174844500304246;0.2376304303114720
1440;438.5;2.292469295099380;0.003738644050271180;0.1046427730318830;0.000170655319849144;0.2331140596837890
1440;442;2.308101472862960;0.003706975184363330;0.1037212019643820;0.000166583630007124;0.2287230302634660
1440;445.5;2.323803640717090;0.003676375673000830;0.1027932100726620;0.000162624091915177;0.2244517340546650
1440;449;2.339692381324750;0.003646988440517910;0.1018584618372150;0.000158771570080903;0.2202947549096920
1440;452.5;2.355662095173830;0.003618608585842760;0.1009166061208870;0.000155021256279206;0.2162470460297610
1440;456;2.371762968798120;0.003591276250959490;0.0999672748531113;0.000151368456619021;0.2123036410162690
1440;459.5;2.388151388287600;0.003565189991184630;0.0990100815847336;0.000147808783657293;0.2084599269021940
1440;463;2.404690581269280;0.003540105665448580;0.0980446198969374;0.000144338035449324;0.2047114825240030
1440;466.5;2.421418699313450;0.003516046594736420;0.0970704616452759;0.000140952188984968;0.2010540749003070
1440;470;2.438428756193350;0.003493113074793390;0.0960871550168835;0.000137647366836811;0.1974836173484360
1440;473.5;2.455658881109570;0.003471181417108120;0.0950942223754612;0.000134419849647399;0.1939961926064250
1440;477;2.473233878180840;0.003450395729830750;0.0940911578645031;0.000131266085336542;0.1905880723781470
1440;480.5;2.491062361843010;0.003430594184622880;0.0930774247343063;0.000128182608715160;0.1872556071500660
1440;484;2.509249879234050;0.003411893383818990;0.0920524523524134;0.000125166152540130;0.1839953938138200
1440;487.5;2.527889105658250;0.003394384722623770;0.0910156328500488;0.000122213459828845;0.1808040082412660
1440;491;2.546927815493100;0.003377964442613260;0.0899663173485505;0.000119321411147817;0.1776781972025870
1440;494.5;2.566478616656210;0.003362750083875220;0.0889038116994041;0.000116486963229994;0.1746147956995380
1440;498;2.586581711208670;0.003348760705961660;0.0878273716588121;0.000113707156377243;0.1716107456982170
1440;501.5;2.607215024748900;0.003335933436479030;0.0867361974021849;0.000110979024867679;0.1686629692580060
1440;505;2.628578928599130;0.003324492457955080;0.0856294272647609;0.000108299728809142;0.1657685764392830
1440;508.5;2.650762463057110;0.003314510027946550;0.0845061305707790;0.000105666358681107;0.1629245789813230
1440;512;2.673781104685570;0.003305966721075120;0.0833652993839182;0.000103076091372150;0.1601281391105620
1440;515.5;2.697766289001680;0.003298984006322420;0.0822058389743888;0.000100526034856482;0.1573763442925710
1440;519;2.722969464097720;0.003293823975715120;0.0810265567507965;0.000098013297179537;0.1546663280668580
1440;522.5;2.749441641153670;0.003290496812889800;0.0798261493446256;0.000095534921008013;0.1519951859476360
1440;526;2.777482257132090;0.003289304991917480;0.0786031874576788;0.000093087851856212;0.1493599452109110
1440;529.5;2.807236183575450;0.003290356243855790;0.0773560979822932;0.000090668936759064;0.1467575873437780
1440;533;2.839217245632800;0.003294178621267710;0.0760831427725774;0.000088274845028431;0.1441849507329090
1440;536.5;2.873663306621160;0.003300958183988420;0.0747823932709693;0.000085902044445247;0.1416387274730870
1440;540;2.911083246251680;0.003311176590179160;0.0734516999619829;0.000083546751792873;0.1391154276559300
1440;543.5;2.952263519234310;0.003325599195683290;0.0720886553108308;0.000081204801860562;0.1366112181465630
1800;275;1.594860752232560;0.008113060915585330;0.1447925264354570;0.000736559969544644;0.8326600125415840
1800;279;1.612220818809100;0.007846195044191110;0.1438003290686880;0.000699833060166796;0.7941835502083360
1800;283;1.629652784983590;0.007597950970766760;0.1428122271892510;0.000665835268842779;0.7585278083440980
1800;287;1.646932100083690;0.007365591453745430;0.1418279117920570;0.000634298435828078;0.7254180449353300
1800;291;1.664257578430620;0.007148563538944010;0.1408470813970230;0.000604987066720100;0.6946128596291760
