333.47024;273.16;934.0318825;3.02046239;0.07585092;0.000245286;0.001756889
333.47024;273.1855518;934.0801605;3.020152431;0.075841678;0.000245218;0.001756509
333.47024;273.2111036;934.1284541;3.019842609;0.075832437;0.00024515;0.001756129
333.47024;273.2366554;934.1767633;3.019532925;0.075823196;0.000245083;0.001755749
333.47024;273.2622072;934.2250881;3.01922338;0.075813955;0.000245015;0.001755369
333.47024;273.2877591;934.2734285;3.018913972;0.075804715;0.000244947;0.001754989
333.47024;273.3133109;934.3217846;3.018604702;0.075795475;0.00024488;0.001754609
333.47024;273.3388627;934.3701563;3.01829557;0.075786235;0.000244812;0.001754229
333.47024;273.3644145;934.4185436;3.017986575;0.075776996;0.000244745;0.00175385
333.47024;273.3899663;934.4669466;3.017677718;0.075767756;0.000244677;0.001753471
333.47024;273.4155181;934.5153653;3.017368999;0.075758517;0.00024461;0.001753091
333.47024;273.4410699;934.5637997;3.017060417;0.075749278;0.000244542;0.001752712
333.47024;273.4666217;934.6122498;3.016751973;0.07574004;0.000244475;0.001752333
333.47024;273.4921735;934.6607156;3.016443666;0.075730801;0.000244407;0.001751954
333.47024;273.5177254;934.7091971;3.016135496;0.075721563;0.00024434;0.001751575
333.47024;273.5432772;934.7576943;3.015827464;0.075712326;0.000244272;0.001751197
333.47024;273.568829;934.8062073;3.015519569;0.075703088;0.000244205;0.001750818
333.47024;273.5943808;934.8547361;3.015211811;0.075693851;0.000244137;0.00175044
333.47024;273.6199326;934.9032806;3.01490419;0.075684614;0.00024407;0.001750061
333.47024;273.6454844;934.9518409;3.014596707;0.075675377;0.000244003;0.001749683
333.47024;273.6710362;935.000417;3.01428936;0.07566614;0.000243935;0.001749305
333.47024;273.696588;935.0490089;3.01398215;0.075656904;0.000243868;0.001748927
333.47024;273.7221398;935.0976166;3.013675078;0.075647668;0.000243801;0.001748549
333.47024;273.7476917;935.1462402;3.013368142;0.075638432;0.000243733;0.001748171
333.47024;273.7732435;935.1948796;3.013061343;0.075629197;0.000243666;0.001747794
333.47024;273.7987953;935.2435348;3.01275468;0.075619961;0.000243599;0.001747416
333.47024;273.8243471;935.2922059;3.012448155;0.075610726;0.000243532;0.001747039
333.47024;273.8498989;935.3408929;3.012141766;0.075601492;0.000243465;0.001746661
333.47024;273.8754507;935.3895958;3.011835513;0.075592257;0.000243397;0.001746284
333.47024;273.9010025;935.4383146;3.011529397;0.075583023;0.00024333;0.001745907
333.47024;273.9265543;935.4870493;3.011223418;0.075573789;0.000243263;0.00174553
333.47024;273.9521061;935.5357999;3.010917575;0.075564555;0.000243196;0.001745153
333.47024;273.977658;935.5845665;3.010611868;0.075555322;0.000243129;0.001744777
333.47024;274.0032098;935.633349;3.010306297;0.075546088;0.000243062;0.0017444
333.47024;274.0287616;935.6821475;3.010000863;0.075536855;0.000242995;0.001744024
333.47024;274.0543134;935.7309619;3.009695565;0.075527622;0.000242928;0.001743647
333.47024;274.0798652;935.7797924;3.009390404;0.07551839;0.000242861;0.001743271
333.47024;274.105417;935.8286388;3.009085378;0.075509158;0.000242794;0.001742895
333.47024;274.1309688;935.8775013;3.008780488;0.075499926;0.000242727;0.001742519
333.47024;274.1565206;935.9263797;3.008475735;0.075490694;0.00024266;0.001742143
333.47024;274.1820724;935.9752742;3.008171117;0.075481462;0.000242593;0.001741767
333.47024;274.2076243;936.0241848;3.007866635;0.075472231;0.000242526;0.001741391
333.47024;274.2331761;936.0731114;3.007562289;0.075463;0.000242459;0.001741016
333.47024;274.2587279;936.122054;3.007258079;0.075453769;0.000242392;0.00174064
333.47024;274.2842797;936.1710128;3.006954004;0.075444538;0.000242326;0.001740265
333.47024;274.3098315;936.2199877;3.006650065;0.075435308;0.000242259;0.00173989
333.47024;274.3353833;936.2689786;3.006346262;0.075426078;0.000242192;0.001739515
333.47024;274.3609351;936.3179857;3.006042594;0.075416848;0.000242125;0.00173914
333.47024;274.3864869;936.3670089;3.005739062;0.075407619;0.000242059;0.001738765
333.47024;274.4120387;936.4160483;3.005435665;0.075398389;0.000241992;0.00173839
333.47024;274.4375906;936.4651038;3.005132404;0.07538916;0.000241925;0.001738015
333.47024;274.4631424;936.5141755;3.004829277;0.075379931;0.000241858;0.001737641
333.47024;274.4886942;936.5632633;3.004526287;0.075370703;0.000241792;0.001737266
333.47024;274.514246;936.6123674;3.004223431;0.075361474;0.000241725;0.001736892
333.47024;274.5397978;936.6614876;3.003920711;0.075352246;0.000241658;0.001736518
333.47024;274.5653496;936.7106241;3.003618125;0.075343018;0.000241592;0.001736144
353.68713;273.16;933.9466504;3.020580903;0.0758628;0.000245356;0.001757285
353.68713;273.2100745;934.0411714;3.019973386;0.075844695;0.000245224;0.00175654
353.68713;273.2601491;934.1357521;3.019366398;0.07582659;0.000245091;0.001755795
353.68713;273.3102236;934.2303926;3.01875994;0.075808487;0.000244958;0.001755051
353.68713;273.3602981;934.325093;3.01815401;0.075790385;0.000244826;0.001754307
353.68713;273.4103727;934.4198534;3.017548609;0.075772284;0.000244694;0.001753564
353.68713;273.4604472;934.5146738;3.016943736;0.075754184;0.000244561;0.001752821
353.68713;273.5105218;934.6095544;3.01633939;0.075736084;0.000244429;0.001752078
353.68713;273.5605963;934.7044953;3.015735572;0.075717986;0.000244297;0.001751336
353.68713;273.6106708;934.7994964;3.01513228;0.075699889;0.000244165;0.001750594
353.68713;273.6607454;934.894558;3.014529515;0.075681793;0.000244033;0.001749853
353.68713;273.7108199;934.9896801;3.013927275;0.075663697;0.000243901;0.001749113
