P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: 13-ClHexaFC3
1040;366.8;1.139774453843410000;0.00617947586517602;0.0576625589236495;0.0003126271079259830;0.2276983101357960;;;
1040;368.5;1.145313585195950000;0.00622207584218724;0.0571180811748866;0.0003103019449206550;0.2270998404731610;;;
1040;370.2;1.151006732450900000;0.00626645459179148;0.0565697568069598;0.0003079841345016830;0.2265142798475470;;;
1040;371.9;1.156905574609100000;0.00631293034723611;0.0560174747567012;0.0003056726703789970;0.2259416195791530;;;
1040;373.6;1.163011912481470000;0.00636156064700579;0.0554611182245832;0.0003033668557905380;0.2253821303866760;;;
1040;375.3;1.169329603230570000;0.00641241126140926;0.0549005642418497;0.0003010656665405080;0.2248358992111950;;;
1040;377;1.175901255594090000;0.00646577158828091;0.0543356831941953;0.0002987683829365120;0.2243033049317900;;;
1040;378.7;1.182738849050210000;0.00652175896230610;0.0537663382964990;0.0002964738149399270;0.2237844482466410;;;
1040;380.4;1.189860643969340000;0.00658053667953276;0.0531923850122697;0.0002941810391151060;0.2232797113972770;;;
1040;382.1;1.197346061521530000;0.00664260841816655;0.0526136704104620;0.0002918888876078630;0.2227893850460440;;;
1040;383.8;1.205170252908040000;0.00670790681934856;0.0520300324511354;0.0002895961036606580;0.2223137955986270;;;
1040;385.5;1.213416342318100000;0.00677697584767590;0.0514412991900105;0.0002873015881076540;0.2218535086888520;;;
1040;387.2;1.222101551254690000;0.00684999806571350;0.0508472878902859;0.0002850039944206310;0.2214090358180400;;;
1040;388.9;1.231310996571250000;0.00692753750481941;0.0502478040280369;0.0002827015659799630;0.2209807219963900;;;
1040;390.6;1.241076321471210000;0.00700988137713817;0.0496426401750565;0.0002803929241535950;0.2205693795529580;;;
1040;392.3;1.251503744014870000;0.00709773809457528;0.0490315747400037;0.0002780760964827000;0.2201755561191060;;;
1040;394;1.262639564197620000;0.00719150452619477;0.0484143705450727;0.0002757494496293700;0.2198002961304340;;;
1040;395.7;1.274655501578580000;0.00729229158206230;0.0477907732109054;0.0002734105432836820;0.2194442692938410;;;
1300;273;0.932554260930216000;0.00525274411349676;0.0836840521075337;0.0004713622901287640;0.2821613686931920;;;
1300;274.9;0.936091838300803000;0.00525547504530369;0.0832126978890269;0.0004671787951938610;0.2805300839815790;;;
1300;276.8;0.939672075873486000;0.00525890092282838;0.0827396258364269;0.0004630546185606170;0.2789277104561070;;;
1300;278.7;0.943231671161494000;0.00526266623307769;0.0822648106301326;0.0004589882361992970;0.2773536205369420;;;
1300;280.6;0.946817742193136000;0.00526703199434817;0.0817882262901447;0.0004549779597849020;0.2758070817701340;;;
1300;282.5;0.950371644118831000;0.00527167474883359;0.0813098461511807;0.0004510225714742890;0.2742876412074390;;;
1300;284.4;0.953946273884914000;0.00527688605132246;0.0808296428365561;0.0004471203740652760;0.2727945504328470;;;
1300;286.3;0.957521011264175000;0.00528255197571005;0.0803475882307567;0.0004432699710594870;0.2713272382805770;;;
1300;288.2;0.961116425270962000;0.00528878804482866;0.0798636534506205;0.0004394701042247830;0.2698852140096890;;;
1300;290.1;0.964703388835681000;0.00529543370759226;0.0793778088150402;0.0004357193405750280;0.2684678758151010;;;
1300;292;0.968313728466951000;0.00530266704643535;0.0788900238130935;0.0004320165224017770;0.2670747872488790;;;
1300;293.9;0.971923742644047000;0.00531035727430938;0.0784002670704976;0.0004283601791772370;0.2657053152650740;;;
1300;295.8;0.975531881371328000;0.00531850212020522;0.0779085063142799;0.0004247493740871380;0.2643591538406830;;;
1300;297.7;0.979176142175267000;0.00532730895765380;0.0774147083355453;0.0004211827182123960;0.2630357139642210;;;
1300;299.6;0.982818572435051000;0.00533657416254601;0.0769188389502136;0.0004176590675710640;0.2617345556908370;;;
1300;301.5;0.986483279630348000;0.00534643164705186;0.0764208629575871;0.0004141772381226350;0.2604552115942230;;;
1300;303.4;0.990140497032136000;0.00535672580448449;0.0759207440966018;0.0004107362644159490;0.2591973496199660;;;
1300;305.3;0.993834579450993000;0.00536770197768737;0.0754184449995981;0.0004073351287515860;0.2579606040819200;;;
1300;307.2;0.997518524669521000;0.00537910743561902;0.0749139271434360;0.0004039725103472970;0.2567444158007930;;;
1300;309.1;1.001254366832370000;0.00539128589254930;0.0744071507977670;0.0004006476632605290;0.2555485887560360;;;
1300;311;1.004989234963100000;0.00540395571461212;0.0738980749702522;0.0003973594050975000;0.2543726494419490;;;
1300;312.9;1.008753826808080000;0.00541728831285181;0.0733866573485061;0.0003941067390359050;0.2532162416600030;;;
1300;314.8;1.012532690769490000;0.00543121094874597;0.0728728542385179;0.0003908889534280840;0.2520791931154260;;;
1300;316.7;1.016324858208210000;0.00544572161466188;0.0723566204992867;0.0003877047865497830;0.2509609784348910;;;
1300;318.6;1.020161653635000000;0.00546100017609494;0.0718379094733776;0.0003845535998011250;0.2498614750785510;;;
1300;320.5;1.024030774631110000;0.00547698688645725;0.0713166729130825;0.0003814343201466980;0.2487802815040030;;;
1300;322.4;1.027902189326530000;0.00549353140051550;0.0707928609018368;0.0003783461192463960;0.2477171568090650;;;
1300;324.3;1.031837208801230000;0.00551097080115157;0.0702664217705125;0.0003752880739090420;0.2466718010118930;;;
1300;326.2;1.035782410798600000;0.00552903264961475;0.0697373020081690;0.0003722594781291220;0.2456440601996210;;;
1300;328.1;1.039767067650160000;0.00554788211905993;0.0692054461668038;0.0003692592978522350;0.2446335686470510;;;
1300;330;1.043808975563360000;0.00556762647977340;0.0686707967595981;0.0003662867012803030;0.2436400978105710;;;
1300;331.9;1.047860633552400000;0.00558802817962972;0.0681332941521031;0.0003633410355365870;0.2426635440365910;;;
1300;333.8;1.051990837695690000;0.00560946697983585;0.0675928764457523;0.0003604213980846970;0.2417036443143380;;;
1300;335.7;1.056161345762900000;0.00563175355756217;0.0670494793530244;0.0003575269492620270;0.2407601841185810;;;
1300;337.6;1.060375806178660000;0.00565492501527751;0.0665030360635072;0.0003546569810779580;0.2398330456713250;;;
1300;339.5;1.064641131880970000;0.00567903418910899;0.0659534771000324;0.0003518106149815530;0.2389220055598330;;;
