18;;;;;
92.14;;;;;
106.17;;;;;
120.19;;;;;
106.17;;;;;
236.53;;;;;
310.69;;;;;
384.94;;;;;
444.92;;;;;
58.12;;;;;
72.15;;;;;
58.12;;;;;
72.15;;;;;
102;;;;;
44.1;;;;;
100.5;;;;;
42.08;;;;;
50.49;;;;;
162.37752;;;;;
458.99328;;;;;
296.61576;;;;;
370.7697;;;;;
137.36;;;;;
120.91;;;;;
220.92;;;;;
170.91;;;;;
116.94;;;;;
66.05;;;;;
100.49;;;;;
86.18;;;;;
100.2;;;;;
114.2;;;;;
86.47;;;;;
