P (kPa);T (K);Título;cp (kJ/kg K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt)
10;315;0;1.72738887010356;0.500058323082986;0.592979136245344
10;316;0;1.73122537916014;0.494740221149141;0.587288192858001
10;317;0;1.73521239550061;0.48950630511849;0.58168599989164
10;318;0;1.73905656722669;0.484354555241812;0.57617042028292
10;319;0;1.74302544430198;0.479283425315374;0.570739872334976
10;320;0;1.74690474860247;0.474291200225464;0.565392566778131
10;321;0;1.75076139346086;0.469376212563405;0.560126764152308
10;322;0;1.75471706060145;0.464536636113911;0.554940528354784
10;323;0;1.75865057886371;0.459770899237174;0.549832219934322
10;324;0;1.76258908720517;0.455077657853821;0.544800465314794
10;325;0;1.76653274108564;0.4504554091839;0.539843695291777
10;326;0;1.77041341141428;0.445902321487983;0.534959939708549
10;327;0;1.77431290100937;0.441417346167188;0.53014816093505
10;328;0;1.77823146525183;0.436998915161487;0.525406692742258
10;329;0;1.78214184938347;0.43264568149935;0.520734128230893
10;330;0;1.78604411320072;0.428356505262184;0.516129304306186
10;331;0;1.78997977677937;0.424129755929878;0.51159046146701
10;332;0;1.79394919213113;0.419964362288697;0.507116508343318
10;333;0;1.79789717324519;0.415859106909309;0.502706172454512
10;334;0;1.80187935064026;0.411812801133727;0.498358210973148
10;335;0;1.80575659119647;0.40782428668298;0.4940714128227
10;336;0;1.80968207030502;0.40389227570897;0.489844404853084
10;337;0;1.81360018668881;0.400015985026309;0.485676420986179
10;338;0;1.81759526773897;0.396193870985441;0.481565767809168
10;339;0;1.82152719487146;0.392425199056873;0.477511729353629
10;340;0;1.82552261666807;0.388708944162487;0.473513232903648
10;341;0;1.82945482715414;0.385043958057337;0.469569051136835
10;342;0;1.83329517850025;0.381429272886045;0.465678171858978
10;343;0;1.83735559326392;0.37786393859532;0.461839600469548
350;285;0;1.61038518728335;0.710421365404793;0.816913255647898
350;287.5;0;1.61991488154607;0.688206263027606;0.793323320473151
350;290;0;1.62966046919736;0.667027311541677;0.770818202408087
350;292.5;0;1.63935382790286;0.646819992425809;0.749330948991077
350;295;0;1.64905918654236;0.62752440099344;0.728799325315731
350;297.5;0;1.65869028255579;0.609086365854524;0.709167173776274
350;300;0;1.66841393741349;0.591454499434035;0.6903810452633
350;302.5;0;1.67810564861844;0.574581478725743;0.672391729746656
350;305;0;1.6878964528759;0.558423656481341;0.655153851726318
350;307.5;0;1.69755578534028;0.54294046698569;0.638625218145785
350;310;0;1.70730626163185;0.528093692773355;0.622765992502143
350;312.5;0;1.71700641158;0.513848247737447;0.607539649210157
350;315;0;1.72680347703895;0.50017142515744;0.592912123357989
350;317.5;0;1.73655415200798;0.487032070485724;0.5788508579249
350;320;0;1.74628643032445;0.474402163929854;0.565326707776128
350;322.5;0;1.75606947043379;0.46225449679487;0.552311206786221
350;325;0;1.76587915993425;0.450564227327569;0.539778439230751
350;327.5;0;1.77562173239688;0.439307912869775;0.527703909792161
350;330;0;1.78535300026034;0.42846359344481;0.516064661930262
350;332.5;0;1.79521334049023;0.418010687751334;0.504839171731466
350;335;0;1.80502543709935;0.40793004555808;0.494007429557534
350;337.5;0;1.81491653809064;0.398203210652285;0.483550064514609
350;340;0;1.82474864202779;0.388813464767863;0.473449623239897
350;342.5;0;1.83456508512347;0.379744483992621;0.463688954709468
350;345;0;1.84442444435633;0.370981349724893;0.454252451270375
350;347.5;0;1.85434352357438;0.36250973178218;0.445125066159226
350;350;0;1.86415196084847;0.354316395572661;0.43629294495008
350;352.5;0;1.87408170496104;0.346388475122025;0.42774254380546
350;355;0;1.88403439743051;0.338714209879924;0.41946154547155
350;357.5;0;1.89398282968187;0.331282363981348;0.411438154759883
350;360;0;1.90389923103601;0.324082100801387;0.403660949030698
350;362.5;0;1.91390322842437;0.317103406126687;0.396119411430791
350;365;0;1.92386407919589;0.310336799793011;0.388803582099068
350;367.5;0;1.93394724568631;0.303773308773247;0.38170403183078
350;370;0;1.94388610083935;0.297404140147714;0.374811457102358
350;372.5;0;1.95401215278438;0.291221448882947;0.368117651776129
350;375;0;1.96398142075675;0.285217325414902;0.361614239331821
350;377.5;0;1.97418925503645;0.279384632201078;0.355293733524989
350;380;0;1.98427391711701;0.273716247302893;0.349148586460388
350;382.5;0;1.9944045437918;0.268205748485683;0.343172062388717
350;385;0;2.00459910997042;0.262846785960417;0.337357444618386
350;387.5;0;2.01478301084056;0.257633403687642;0.331698448963259
350;390;0;2.02505143367942;0.252559941022188;0.326189102970623
350;392.5;0;2.03532945644721;0.247621010438947;0.320823721491511
350;395;0;2.04563500752616;0.242811345345755;0.315596712971601
350;397.5;0;2.05586047268019;0.238126138761239;0.310503022103889
350;400;0;2.06622834731168;0.233560674761139;0.305537655915052
350;402.5;0;2.07671092218595;0.229110525364969;0.300695942770368
350;405;0;2.08716868101913;0.224771341223462;0.295973261624322
350;407.5;0;2.09763580770322;0.220539100228501;0.291365370917335
350;410;0;2.10821120597105;0.216409845913842;0.286868067758903
350;412.5;0;2.11872181199041;0.212379913141993;0.282477488399073
350;415;0;2.1294280524716;0.208445694216307;0.278189801495857
350;417.5;0;2.14009197736923;0.204603794197147;0.274001416345704
350;420;0;2.15092748779202;0.200850917612295;0.269908834484828
350;422.5;0;2.16166243562923;0.197183966883575;0.265908783735427
350;425;0;2.17260993651501;0.193599924595089;0.261998062582968
350;427.5;0;2.18349680072303;0.19009590907406;0.258173616661348
350;430;0;2.19452366007466;0.186669114102915;0.254432458972667
350;432.5;0;2.20556383736791;0.183316901147084;0.250771797042535
350;435;0;2.21675404127674;0.180036781037151;0.247189011113483
350;437.5;0;2.22810005023783;0.176826203514209;0.243681367133593
350;440;0;2.23932528090406;0.173682888697778;0.240246472963589
350;442.5;0;2.2507506456088;0.170604529654412;0.236881871685291
350;445;0;2.26236643692016;0.167588911139714;0.23358520576333
350;447.5;0;2.27402916637817;0.16463398761498;0.230354328010287
350;450;0;2.28571187822553;0.16173764655861;0.227186973143921
350;452.5;0;2.29765696620475;0.158898035694515;0.224081216890745
350;455;0;2.30965425561726;0.156113167694171;0.221034923069611
350;457.5;0;2.32169501467795;0.153381270325029;0.218046237133337
350;460;0;2.33399101881853;0.150700535000046;0.215113233023587
350;462.5;0;2.34648505019545;0.148069290061862;0.21223416018211
700;286;0;1.61374084883859;0.701545109308286;0.807262936934836
700;289;0;1.62533830110897;0.675514225353158;0.779616665923348
700;292;0;1.63693378588639;0.650918756288216;0.75347328340476
700;295;0;1.64858178621411;0.627654127631627;0.728724375086272
700;298;0;1.66016054202995;0.605623875654104;0.705269721355794
700;301;0;1.67178755575311;0.584741228814986;0.683019262036321
700;304;0;1.68341616280049;0.564926336755544;0.661889998395218
